sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,id,casa,tema,autor,link
PDL,189,2020,"Susta a Instrução Normativa nº 9/2020, de 22 de abril de 2020, da Fundação Nacional do Índio - FUNAI, que ""Disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados"".",0,557,2251450,camara,Estrutura Fundiária,Áurea Carolina; David Miranda; Edmilson Rodrigues; Fernanda Melchionna; Glauber Braga; Ivan Valente; Luiza Erundina; Marcelo Freixo; Sâmia Bomfim; Talíria Petrone,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251450
PL,2397,2020,Proíbe a realização de eutanásia em animais em todo o território nacional.,0,139,2251622,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251622
PL,2427,2020,Institui a Política Nacional de Incentivo à Motorização Elétrica Agrícola.,0,139,2251839,camara,"Agricultura, Pecuária, Pesca e Extrativismo;Estrutura Fundiária",Marcelo Brum,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251839
PL,2428,2020,Dispõe sobre a criação do Programa Educação no Campo.,0,139,2251840,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Marcelo Brum,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251840
PL,2429,2020,"Dispõe sobre a regularização de imóvel ou posse rural com áreas suprimidas irregularmente após 22 de julho de 2008, conforme Lei nº 12.651, de 25 de maio de 2012.",0,139,2251841,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo;Estrutura Fundiária",Marcelo Brum,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251841
PL,2439,2020,"Institui desconto nas tarifas de energia elétrica das unidades consumidoras da classe rural cujo titular seja enquadrado como agricultor familiar, mediante alteração da Lei nº 10.438, de 26 de abril de 2002.",0,139,2251876,camara,"Agricultura, Pecuária, Pesca e Extrativismo;Estrutura Fundiária",Vicentinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251876
PL,2451,2020,"Dispõe sobre o reuso de água para fins não potáveis em novas edificações públicas federais e privadas residenciais, comerciais e industriais, e dá outras providências.",0,139,2251907,camara,Meio Ambiente e Desenvolvimento Sustentável,Geninho Zuliani,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251907
PL,2475,2020,Dispõe sobre a posse responsável de animais de estimação.,0,139,2251962,camara,Meio Ambiente e Desenvolvimento Sustentável,Paulo Bengtson,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251962
PL,2501,2020,"Dispõe sobre incentivos de crédito para mulheres do campo que exerçam atividade microempreendedora, e dá outras providências.",0,139,2252017,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Alessandro Molon; Aliel Machado; Bira do Pindaré; Denis Bezerra; Lídice da Mata; Liziane Bayer; Marcelo Nilo; Mauro Nazif; Rosana Valle; Vilson da Fetaemg,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252017
PL,2540,2020,Altera a redação do art. 32 da Lei 9.605 de 1988 para apenar quem comete maus-tratos contra animais com a finalidade de publicar em redes sociais.,0,139,2252096,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252096
PDL,206,2020,"Susta, nos termos do art. 49, inciso V, da Constituição Federal, os efeitos do parágrafo único do art. 4º do Decreto nº 10.341 de 06 de maio de 2020, que “autoriza o emprego das Forças Armadas na Garantia da Lei e da Ordem e em ações subsidiárias na faixa de fronteira, nas terras indígenas, nas unidades federais de conservação ambiental e em outras áreas federais nos Estados da Amazônia Legal”.",0,557,2252113,camara,Meio Ambiente e Desenvolvimento Sustentável,Tabata Amaral,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252113
PDL,208,2020,"""Susta efeitos do Decreto 10.341, que Autoriza o emprego das Forças Armadas na Garantia da Lei e da Ordem e em ações subsidiárias na faixa de fronteira, nas terras indígenas, nas unidades federais de conservação ambiental e em outras áreas federais nos Estados da Amazônia Legal.""",0,557,2252159,camara,Meio Ambiente e Desenvolvimento Sustentável,Alessandro Molon,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252159
PL,2601,2020,"Esta lei torna obrigatória, em todo território nacional, a coleta e destinação final, pelos revendedores, fabricantes ou produtores, de bebidas em embalagens de vidro não retornáveis, conhecidas como long necks, na forma que especifica.",0,139,2252539,camara,Meio Ambiente e Desenvolvimento Sustentável,Delegado Marcelo Freitas,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252539
PL,2633,2020,"Altera a Lei n° 11.952, de 25 de junho de 2009, que dispõe sobre a regularização fundiária das ocupações incidentes em terras situadas em áreas da União; a Lei n° 8.666, de 21 de junho de 1993, que institui normas para licitações e contratos da administração pública; a Lei nº 6.015, de 31 de dezembro de 1973, que dispõe sobre os registros públicos; a fim de ampliar o alcance da regularização fundiária e dar outras providências.  NOVA EMENTA: Altera as Leis nºs 11.952, de 25 de junho de 2009, 14.133, de 1º de abril de 2021 (Lei de Licitações e Contratos Administrativos), e 6.015, de 31 de dezembro de 1973, a fim de ampliar o alcance da regularização fundiária; e dá outras providências.",1,139,2252589,camara,Estrutura Fundiária,Zé Silva,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252589
PDL,220,2020,"Susta o Decreto nº 10.347, de 13 de maio de 2020.",0,557,2252619,camara,Meio Ambiente e Desenvolvimento Sustentável,Alessandro Molon; Aliel Machado; Bira do Pindaré; Camilo Capiberibe; Danilo Cabral; Denis Bezerra; Elias Vaz; Gervásio Maia; Gonzaga Patriota; Heitor Schuch; João H. Campos; Júlio Delgado; Lídice da Mata; Marcelo Nilo; Mauro Nazif; Rafael Motta; Rodrigo Agostinho; Tadeu Alencar; Ted Conti; Vilson da Fetaemg,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252619
PL,2642,2020,"Altera o art. 2º da Lei nº 13.425, de 30 de março de 2017, para dispensar empreendimentos rurais de regras de prevenção e combate a incêndio nas condições que especifica.",0,139,2252640,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Aline Sleutjes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252640
PL,2649,2020,"Altera a redação da Lei 9.605 de 1988 (Dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências) para acrescentar o art. 32-A e 32-B.",0,139,2252659,camara,Meio Ambiente e Desenvolvimento Sustentável,Aroldo Martins,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252659
PL,2660,2020,"Altera o artigo 31 da ""Lei nº 9.636, de 15 de maio de 1998, que dispõe sobre a regularização, administração, aforamento e alienação de bens imóveis de domínio da União, altera dispositivos dos Decretos-Leis n os 9.760, de 5 de setembro de 1946, e 2.398, de 21 de dezembro de 1987, regulamenta o § 2 o do art. 49 do Ato das Disposições Constitucionais Transitórias, e dá outras providências;” e acrescenta o artigo 86-A na “ Lei nº 13.465, de 11 de julho de 2017 , que dispõe sobre a regularização fundiária rural e urbana, sobre a liquidação de créditos concedidos aos assentados da reforma agrária e sobre a regularização fundiária no âmbito da Amazônia Legal; institui mecanismos para aprimorar a eficiência dos procedimentos de alienação de imóveis da União; altera as Leis n os 8.629, de 25 de fevereiro de 1993 , 13.001, de 20 de junho de 2014 , 11.952, de 25 de junho de 2009, 13.340, de 28 de setembro de 2016, 8.666, de 21 de junho de 1993, 6.015, de 31 de dezembro de 1973, 12.512, de 14 de outubro de 2011 , 10.406, de 10 de janeiro de 2002 (Código Civil), 13.105, de 16 de março de 2015 (Código de Processo Civil), 11.977, de 7 de julho de 2009, 9.514, de 20 de novembro de 1997, 11.124, de 16 de junho de 2005, 6.766, de 19 de dezembro de 1979, 10.257, de 10 de julho de 2001, 12.651, de 25 de maio de 2012, 13.240, de 30 de dezembro de 2015, 9.636, de 15 de maio de 1998, 8.036, de 11 de maio de 1990,
13.139, de 26 de junho de 2015, 11.483, de 31 de maio
de 2007, e a 12.712, de 30 de agosto de 2012, a
Medida Provisória nº 2.220, de 4 de setembro de 2001,
e os Decretos-Leis n º 2.398, de 21 de dezembro de
1987, 1.876, de 15 de julho de 1981, 9.760, de 5 de
setembro de 1946, e 3.365, de 21 de junho de 1941; 
revoga dispositivos da Lei Complementar nº 76, de 6 de
julho de 1993, e da Lei nº 13.347, de 10 de outubro de 
2016; e dá outras providências"".",0,139,2252692,camara,Estrutura Fundiária,Nicoletti,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252692
PDL,225,2020,"Susta os efeitos do Decreto nº 10.347, de 13 de maio de 2020, da Presidência da República, que dispõe sobre as competências para a concessão de florestas públicas, em âmbito federal.",0,557,2252799,camara,Meio Ambiente e Desenvolvimento Sustentável,Áurea Carolina; David Miranda; Edmilson Rodrigues; Fernanda Melchionna; Glauber Braga; Ivan Valente; Luiza Erundina; Marcelo Freixo; Sâmia Bomfim; Talíria Petrone,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252799
PDL,228,2020,"Susta, nos termos do art. 49, V, da Constituição Federal, o Decreto nº 10.347, de 13 de maio de 2020, da Presidência da República.",0,557,2252883,camara,Meio Ambiente e Desenvolvimento Sustentável,Enio Verri; João Daniel; Nilto Tatto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252883
PDL,229,2020,"Susta, nos termos do art. 49, V, da Constituição Federal, o Decreto nº 9.642, de 27 de dezembro de 2018, que altera o Decreto nº 7.891, de 23 de janeiro de 2013, para dispor sobre a redução gradativa dos descontos concedidos em tarifa de uso do sistema de distribuição e tarifa de energia elétrica.",0,550,2252894,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Vicentinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2252894
PL,2776,2020,Desafeta áreas da Floresta Nacional de Brasília.,0,139,2253038,camara,Meio Ambiente e Desenvolvimento Sustentável,Flávia Arruda,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253038
PDL,235,2020,"Susta os efeitos do Decreto no 10.347, de 13 de maio de 2020, da Presidência da República, que dispõe sobre as competências para a concessão de florestas públicas, em âmbito federal.",0,557,2253313,camara,Meio Ambiente e Desenvolvimento Sustentável,Joenia Wapichana,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253313
PL,2789,2020,Dispõe sobre a suspensão do pagamento da Contribuição para o PIS/Pasep e da Cofins incidentes sobre a receita decorrente das vendas no mercado interno de rações utilizadas na criação aquática e dá outras providências.,0,139,2253319,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Luiz Nishimori,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253319
PL,2798,2020,Institui programa de apoio extraordinário à produção de hortifrutigranjeiros no período de influência das medidas de saúde pública adotadas para o controle da pandemia do novo coronavírus.,0,139,2253353,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Evair Vieira de Melo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253353
PL,2808,2020,"Institui o desafetamento da Floresta Nacional de Brasília - FLONA, para fins de regularização fundiária urbana, a área 2, com área de 996,4783 ha.",0,139,2253416,camara,Meio Ambiente e Desenvolvimento Sustentável;Estrutura Fundiária,Celina Leão,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253416
PL,2834,2020,Institui o Programa ao Setor Sucroenergetico Brasileiro (PASSE) e dá outras providências.,0,139,2253561,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Geninho Zuliani,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253561
PL,2851,2020,"Cria o Programa de Fidelidade para Aquisição de Alimentos Orgânicos da Agricultura Familiar e da Reforma Agrária - PFA, com a finalidade de promover incentivo aos pequenos agricultores e dá outras providências.",0,139,2253603,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Gervásio Maia; Heitor Schuch; Vilson da Fetaemg,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253603
PL,2853,2020,Institui linha emergencial de crédito no âmbito do Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf).,0,139,2253607,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Afonso Florence; Airton Faleiro; Alencar Santana Braga; Alexandre Padilha; Arlindo Chinaglia; Beto Faro; Carlos Veras; Célio Moura; Enio Verri; Erika Kokay; Frei Anastacio Ribeiro; Gleisi Hoffmann; Heitor Schuch; João Daniel; Jorge Solla; José Airton Félix Cirilo; José Guimarães; José Ricardo; Joseildo Ramos; Leonardo Monteiro; Luizianne Lins; Marcon; Margarida Salomão; Maria do Rosário; Marília Arraes; Natália Bonavides; Nilto Tatto; Padre João; Patrus Ananias; Paulo Pimenta; Paulo Teixeira; Pedro Uczai; Professora Rosa Neide; Reginaldo Lopes; Rejane Dias; Rogério Correia; Rubens Otoni; Valmir Assunção; Vander Loubet; Vicentinho; Vilson da Fetaemg; Waldenor Pereira; Zé Carlos; Zé Neto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253607
PL,2862,2020,"Institui o Programa Emergencial de Distribuição de Cesta Básica de Alimentos às famílias de baixa renda para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), de que trata a Lei nº 13.979, de 6 de fevereiro de 2020, e dá outras providências.",0,139,2253619,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Vinicius Farah,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253619
PL,2887,2020,"Dispõe sobre pacote de medidas emergenciais ao pequeno e médio produtor rural e empreendedor familiar rural, durante o estado de calamidade pública no Brasil.",0,139,2253689,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Gildenemyr,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253689
PL,2923,2020,"Altera a Lei nº 13.982, de 2 de abril de 2020, e dá providências.",0,139,2253793,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Alessandro Molon; Aliel Machado; Bira do Pindaré; Camilo Capiberibe; Danilo Cabral; Denis Bezerra; Emidinho Madeira; Heitor Schuch; Lídice da Mata; Mauro Nazif; Rafael Motta; Rosana Valle; Ted Conti; Vilson da Fetaemg,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253793
PL,2938,2020,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 – Lei de Crimes Ambientais, para impedir a adoção de animais por pessoas que tenham cometido crime de maus-tratos.",0,139,2253870,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart; Fred Costa; Ricardo Izar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253870
PL,2951,2020,"Acrescenta o art. 21-A à Lei n. 11.771/2008, para incluir no rol de prestadores de serviços turísticos, os produtores rurais que exerçam, em caráter complementar, as atividades econômicas relacionadas à cadeia produtiva do turismo, descritas no art. 21 da referida lei.",0,139,2253938,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Newton Cardoso Jr,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253938
PDL,247,2020,"Susta os efeitos da Instrução Normativa nº 9, de 16 de abril de 2020 do Presidente da Fundação Nacional do Índio.",0,557,2254012,camara,Estrutura Fundiária,Célio Moura; João Daniel; Marcon; Nilto Tatto; Patrus Ananias; Professora Rosa Neide; Valmir Assunção,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254012
PDL,248,2020,"Susta os efeitos do Despacho no 4.410/2020, do Ministro do Meio Ambiente, que aprova a Nota no 00039/2020/CONJURMMA/CGU/AGU e revoga o Despacho no 64773/2017- MMA, tendo em vista o PARECER no 00115/2019/DECOR/CGU/AGU.",0,557,2254013,camara,Meio Ambiente e Desenvolvimento Sustentável,Nilto Tatto; Patrus Ananias,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254013
PL,3000,2020,Dispõe sobre prescrição da obrigação de indenizar ou reparar os danos materiais e morais públicos e privados causados ao meio ambiente e a terceiros.,0,139,2254081,camara,Meio Ambiente e Desenvolvimento Sustentável,Marcelo Brum,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254081
PL,3037,2020,"""DISPÕE SOBRE A PROIBIÇÃO DO USO DE SACOLAS PLÁSTICAS EM TODOS OS ESTABELECIMENTOS COMERCIAIS DO E DA OUTRAS PROVIDÊNCAIS"".",0,139,2254207,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254207
PL,3102,2020,"Institui linha de crédito emergencial destinada ao refinanciamento de operações de custeio agropecuário e de investimento contratadas até 31 de dezembro de 2019, no âmbito do Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf) e do Programa Nacional de Apoio ao Médio Produtor Rural (Pronamp).",0,139,2254432,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254432
PL,3112,2020,Dispõe a proibição de atividade de mineração nas terras indígenas demarcadas e dá outras providencias.,0,139,2254467,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254467
PL,3097,2020,"Altera a Lei nº 4.504, de 30 de novembro de 1964, para dispor sobre os contratos de parceria agrícola.",0,139,2254494,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Evair Vieira de Melo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254494
PL,3133,2020,Proíbe a cobrança de taxa para licença de porte e uso de motosserra.,0,139,2254542,camara,Meio Ambiente e Desenvolvimento Sustentável,Vinicius Poit,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254542
PL,3149,2020,"Inclui os produtores independentes de matéria-prima destinadas à produção de biocombustível na Lei nº 13.576, de 26 de dezembro de 2017, que dispõe sobre a Política Nacional de Biocombustíveis (RenovaBio) e dá outras providências.",0,139,2254678,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Efraim Filho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254678
PL,3157,2020,"Altera a Lei nº 13.340, de 28 de setembro de 2016, para dispor sobre a anistia de parcelas de dívidas repactuadas de crédito rural da agricultura familiar com vencimento no ano de 2020.",0,139,2254726,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Júnior Mano,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254726
PL,3166,2020,Aumenta as penas e punições para o crime de pichação,0,139,2254736,camara,Meio Ambiente e Desenvolvimento Sustentável,Junio Amaral,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254736
PL,3170,2020,"Dispõe sobre o Plano Emergencial de Amparo à Agricultura Familiar durante a vigência do estado de calamidade pública ou, transcorrida sua vigência, enquanto durarem medidas de quarentena e restrições de atividades no contexto da pandemia do COVID-19 (Novo Coronavírus).",0,139,2254752,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Dagoberto Nogueira; David Miranda; Fernanda Melchionna; Sâmia Bomfim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254752
PL,3220,2020,Dispõe sobre medidas emergenciais do plano de safra para o apoio aos agricultores familiares prejudicados por problemas climáticos e pela epidemia da covid-19.,0,139,2254880,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Celso Maldaner,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254880
PL,3250,2020,Tipifica e torna hediondos os atos de zoofilia e necrofilia.,0,139,2254981,camara,Meio Ambiente e Desenvolvimento Sustentável,Capitão Alberto Neto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254981
PL,3255,2020,"Altera a Lei Complementar nº 140, de 2011, para dirimir situação decorrente da lavratura de auto de infração e termo de embargo ambiental por mais de um órgão fiscalizador, prevalecendo o auto de infração e o termo de embargo ambiental lavrado por órgão que detenha a atribuição de licenciamento ou autorização, independentemente de qualquer hipótese.",0,139,2255001,camara,Meio Ambiente e Desenvolvimento Sustentável,Marcelo Brum,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255001
PL,3292,2020,"Altera a Lei nº 11.947, de 16 de junho de 2009, para estabelecer percentual mínimo para a aquisição de leite sob a forma fluida com recursos do Programa Nacional de Alimentação Escolar (PNAE) na forma que discrimina e dá outras providências.   NOVA EMENTA : Altera a Lei nº 11.947, de 16 de junho de 2009, para estabelecer percentual mínimo para a aquisição de leite sob a forma fluida com recursos do Programa Nacional de Alimentação Escolar (PNAE), conforme especifica; e dá outras providências.",1,139,2255149,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Vitor Hugo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255149
PL,3299,2020,“DISPÕE SOBRE A OBRIGATORIEDADE DA IDENTIFICAÇÃO ELETRÔNICA - ‘MICROCHIP’ DE TODOS OS ANIMAIS DOMÉSTICOS NO MUNICÍPIO E DA OUTRAS PROVIDÊNCIAS”.,0,139,2255158,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255158
PL,3300,2020,"“Dispõe sobre logística reversa de lâmpadas fluorescentes, de vapor de sódio e mercúrio e de luz mista, e seus resíduos, disciplina o descarte desses produtos e dá outras providências”.",0,139,2255159,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255159
PL,3301,2020,Dispõe sobre a criação de aplicativo para denunciar maus tratos de animais e dá outras providências”.,0,139,2255160,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255160
PL,3367,2020,"Autoriza o poder executivo a conceder auxílio financeiro temporário aos agricultores familiares e garante os recursos para compra da Agricultura Familiar através dos programas de Alimentação Escolar e PAA do produtor familiar no período de emergência reconhecido pelo Decreto Legislativo n. 6, de 20 de março de 2020.",0,139,2255391,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Reginaldo Lopes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255391
PL,3368,2020,"""Dispõe sobre a fabricação e importação de veículos automotores leves no Brasil e dá outras providências"".",0,139,2255393,camara,Meio Ambiente e Desenvolvimento Sustentável,Jose Mario Schreiner,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255393
PL,3452,2020,"Altera o art. 14 da Lei nº 11.947, de 16 de junho de 2009, para aumentar o repasse de recursos do PNAE destinados à aquisição de gêneros alimentícios diretamente da agricultura familiar e do empreendedor familiar rural ou de suas organizações providências.",0,139,2255817,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Heitor Schuch,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255817
PL,3463,2020,"Cria o Plano Emergencial de Compra Direta da Agricultura Familiar enquanto durar o período de emergencia reconhecido pelo Decreto Legislativo n. 6, de 20 de março de 2020.",0,139,2255923,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Bira do Pindaré; Reginaldo Lopes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255923
PL,3487,2020,"Altera a Lei nº 14.010, de junho de 2020, que dispõe sobre o Regime Jurídico Emergencial e Transitório das relações jurídicas de Direito Privado (RJET) no período da pandemia do coronavírus (Covid-19).",0,139,2256119,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Vilson da Fetaemg,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256119
PLP,173,2020,"Altera a Lei Complementar nº 173, de 27 de maio de 2020, para incluir, entre as carreiras excepcionalizadas dos congelamentos de salários, de concursos públicos e de reestruturação das carreiras do serviço público, os servidores da Fiscalização e da Defesa Agropecuária",0,140,2256376,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Pedro Lupion,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256376
PDL,310,2020,"Susta a aplicação da Resolução - RDC nº 177, de 21 de setembro de 2017, da Agência Nacional de Vigilância Sanitária - ANVISA.",0,557,2256399,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Luiz Nishimori,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256399
PL,3555,2020,"Altera a Lei nº 8.989, de 24 de fevereiro e 1995, para incluir os produtores rurais no rol de beneficiários da isenção do Imposto sobre Produtos Industrializados - IPI na aquisição de automóveis.",0,139,2256417,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Marreca Filho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256417
PL,3576,2020,"Altera as Leis 8.212 e 8.213, ambas de 24 de julho de 1991, no que se refere ao enquadramento do segurado especial.",0,139,2256535,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Heitor Schuch,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256535
PL,3614,2020,"Altera a Lei n. 9.504, de 30 de setembro de 1997 (Lei das Eleições) e a Lei n. 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos) para permitir a destinação de recursos dos fundos eleitoral e partidário para medidas de enfrentamento de emergências de saúde e calamidade públicas ou desastres naturais.",0,139,2256675,camara,Meio Ambiente e Desenvolvimento Sustentável,Caroline de Toni,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256675
PL,3617,2020,"Concede à Cidade de Bonito, localizada no Estado do Mato Grosso do Sul, o título de Capital Nacional do Ecoturismo.",0,139,2256685,camara,Meio Ambiente e Desenvolvimento Sustentável,Loester Trutis,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256685
PL,3663,2020,"Altera a Lei nº 8.080, de 19 de setembro de 1990, para estabelecer a prioridade de compra de alimentos da agricultura familiar e da pesca artesanal pelo Sistema Único de Saúde.",0,139,2256875,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Professora Dayane Pimentel,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256875
PL,3700,2020,"Altera a Lei 6.001, de 19 de dezembro de 1973.",0,139,2257022,camara,Estrutura Fundiária,Nelson Barbudo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257022
PL,3715,2020,"Cria o Programa Barraginhas e outras ecotécnicas para recuperação e perenização hídrica, na Política Nacional de Recursos Hídricos.",0,139,2257224,camara,Meio Ambiente e Desenvolvimento Sustentável,Padre João,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257224
PDL,324,2020,"Aprova o texto do Protocolo de Nagoia sobre Acesso a Recursos Genéticos e Repartição Justa e Equitativa dos Benefícios Derivados de sua Utilização à Convenção sobre Diversidade Biológica (CDB), concluído durante a 10ª Reunião da Conferência das Partes na Convenção, realizada em outubro de 2010 (COP-10), e assinado pelo Brasil no dia 2 de fevereiro de 2011, em Nova Iorque.",0,550,2257248,camara,Meio Ambiente e Desenvolvimento Sustentável,Alceu Moreira,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2257248
