sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
PL,5098,2019,"Altera a Lei nº 12.114, de 9 de dezembro de 2009, que, entre outros assuntos, cria o Fundo Nacional sobre Mudança do Clima, para prever a destinação de recursos para ações de prevenção, monitoramento e combate do desmatamento, das queimadas, dos incêndios florestais e dos desastres naturais.",138839,senado,Meio ambiente,Senador Jayme Campos (DEM/MT),https://www25.senado.leg.br/web/atividade/materias/-/materia/138839
PRS,20,2020,"Altera a Resolução nº 43, de 2001 do Senado Federal, que “dispõe sobre as operações de crédito interno e externo dos Estados, do Distrito Federal e dos Municípios, inclusive concessão de garantias, seus limites e condições de autorização, e dá outras providências”, para permitir, excepcionalmente, a antecipação de receitas de que trata o inciso VI de seu art 5º, na hipótese que prevê.",141989,senado,Nao especificado,Senador Romário (PODEMOS/RJ),https://www25.senado.leg.br/web/atividade/materias/-/materia/141989
PRS,32,2020,"Suspende a execução do art. 18, caput e § 3º, da Lei nº 12.101, de 27 de novembro de 2009, com a redação atualizada até a Lei nº 12.868, de 2013, nos termos do art. 52, inciso X, da Constituição Federal,",143596,senado,Nao especificado,Senadora Mara Gabrilli (PSDB/SP),https://www25.senado.leg.br/web/atividade/materias/-/materia/143596
PDL,53,2020,"Susta o art. 8º Decreto nº 10.229, de 5 de fevereiro de 2020, que regulamenta o direito de desenvolver, executar, operar ou comercializar produto ou serviço em desacordo com a norma técnica desatualizada de que trata o inciso VI do caput do art. 3º da Lei nº 13.874, de 20 de setembro de 2019.",140713,senado,Nao especificado,Senador Rogério Carvalho (PT/SE),https://www25.senado.leg.br/web/atividade/materias/-/materia/140713
PDL,213,2020,"Susta o Decreto n° 10.344, de 11 de maio de 2020, que altera o Decreto nº 10.282, de 20 de março de 2020, que regulamenta a Lei nº 13.979, de 6 de fevereiro de 2020, para definir os serviços públicos e as atividades essenciais.",141897,senado,Nao especificado,"Senador Rogério Carvalho (PT/SE), Senador Jaques Wagner (PT/BA), Senadora Zenaide Maia (PROS/RN), Senador Paulo Rocha (PT/PA), Senador Humberto Costa (PT/PE)",https://www25.senado.leg.br/web/atividade/materias/-/materia/141897
PDL,241,2020,"Susta a Portaria Nº 1.393, de 21 de maio de 2020, do Ministério da Saúde, que dispõe sobre o auxílio financeiro emergencial às santas casas e aos hospitais filantrópicos sem fins lucrativos, que participam de forma complementar do Sistema Único de Saúde (SUS), no exercício de 2020, com o objetivo de permitir-lhes atuar de forma coordenada no controle do avanço da pandemia da Covid-19.",142120,senado,Nao especificado,Senador Angelo Coronel (PSD/BA),https://www25.senado.leg.br/web/atividade/materias/-/materia/142120
PL,1523,2020,"Isenta a importação de fertilizantes do pagamento do Adicional ao Frete para a Renovação da Marinha Mercante – AFRMM, previsto na Lei nº 10.893, de 13 de julho de 2004, até o dia 31 de dezembro de 2021.",141427,senado,"Agricultura, pecuária e abastecimento",Senador Alvaro Dias (PODEMOS/PR),https://www25.senado.leg.br/web/atividade/materias/-/materia/141427
PRS,30,2020,Institui o Grupo Parlamentar Brasil-OCDE de Segurança e Combate à Corrupção e à Lavagem de Dinheiro.,143397,senado,Nao especificado,Senador Marcos do Val (PODEMOS/ES),https://www25.senado.leg.br/web/atividade/materias/-/materia/143397
PRS,24,2020,"Autoriza o Município de Mogi das Cruzes (SP) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 69.439.000,00 (sessenta e nove milhões, quatrocentos e trinta e nove mil dólares dos Estados Unidos da América).",142794,senado,Nao especificado, Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/142794
PRS,12,2020,Institui o Grupo Parlamentar do Parlamento Amazônico.,141238,senado,Nao especificado,Senador Nelsinho Trad (PSD/MS),https://www25.senado.leg.br/web/atividade/materias/-/materia/141238
PDL,346,2020,"Susta os efeitos do Decreto nº 9.846, de 25 de junho de 2019, da Portaria n° 136 do Comando Logístico do Exército, de 08 de novembro de 2019, da Portaria n° 62 do Comando Logístico do Exército Brasileiro, de 17 de abril de 2020, da Portaria Interministerial n° 1.634/GM-MD, de 22 de abril de 2020 e da Portaria n° 423 do Ministério da Justiça e Segurança Pública, de 22 de julho de 2020.",143650,senado,Nao especificado,"Senador Alessandro Vieira (CIDADANIA/SE), Senadora Eliziane Gama (CIDADANIA/MA)",https://www25.senado.leg.br/web/atividade/materias/-/materia/143650
PL,175,2020,"Altera a Lei nº 11.445, de 5 de janeiro de 2007, para estabelecer medidas de prevenção a desperdícios, de aproveitamento das águas pluviais e de reúso das águas servidas.",140558,senado,Meio ambiente, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/140558
PDL,75,2020,"Aprova o texto do Acordo sobre Serviços Aéreos entre a República Federativa do Brasil e o Reino da Arábia Saudita, assinado em Brasília, em 14 de abril de 2015.",140996,senado,Nao especificado, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/140996
PL,2328,2020,"Dispõe sobre a proibição de queimadas na Amazônia Legal enquanto perdurar o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 2020, devido à pandemia de Covid-19.",141759,senado,Meio ambiente,Senador Randolfe Rodrigues (REDE/AP),https://www25.senado.leg.br/web/atividade/materias/-/materia/141759
PDL,98,2020,"Susta a Portaria nº 34, de 9 de março de 2020, que dispõe sobre as condições para fomento a cursos de pós-graduação stricto sensu pela Diretoria de Programas e Bolsas no País da CAPES.",141201,senado,Nao especificado,Senador Humberto Costa (PT/PE),https://www25.senado.leg.br/web/atividade/materias/-/materia/141201
PDL,287,2020,"Susta a Portaria nº 545, de 16 de junho de 2020, do Ministério da Educação, que revoga a Portaria Normativa MEC nº 13, de 11 de maio de 2016.",142602,senado,Nao especificado,"Senador Rogério Carvalho (PT/SE), Senador Jean Paul Prates (PT/RN), Senador Humberto Costa (PT/PE), Senador Jaques Wagner (PT/BA), Senador Paulo Paim (PT/RS), Senador Paulo Rocha (PT/PA), Senadora Zenaide Maia (PROS/RN)",https://www25.senado.leg.br/web/atividade/materias/-/materia/142602
PDL,187,2020,"Susta a Instrução Normativa nº 9, de 16 de abril de 2020, do Ministério da Justiça/Fundação Nacional do Índio, que “Disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados.”",141764,senado,Nao especificado,Senador Randolfe Rodrigues (REDE/AP),https://www25.senado.leg.br/web/atividade/materias/-/materia/141764
PRS,28,2020,"Autoriza o Município de Curitiba, no Estado do Paraná, a contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto ao Banco Interamericano de Desenvolvimento (BID), no valor de até US$ 106.700.000,00 (cento e seis milhões e setecentos mil dólares dos Estados Unidos da América).",143203,senado,Nao especificado,Senador Oriovisto Guimarães (PODEMOS/PR),https://www25.senado.leg.br/web/atividade/materias/-/materia/143203
PDL,650,2019,"Aprova os textos da Convenção entre a República Federativa do Brasil e a Confederação Suíça para Eliminar a Dupla Tributação em relação aos Tributos sobre a Renda e Prevenir a Evasão e a Elisão Fiscais e de seu Protocolo, assinados em Brasília, em 3 de maio de 2018.",141004,senado,Nao especificado, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141004
PDL,314,2020,"Susta a Portaria nº 340, de 22 de junho de 2020, do Ministério da Justiça e Segurança Pública.",143192,senado,Nao especificado,"Senadora Zenaide Maia (PROS/RN), Senadora Leila Barros (PSB/DF), Senadora Rose de Freitas (PODEMOS/ES), Senador Jaques Wagner (PT/BA), Senador Paulo Rocha (PT/PA), Senador Paulo Paim (PT/RS), Senador Fernando Collor (PROS/AL), Senador Rogério Carvalho (PT/SE)",https://www25.senado.leg.br/web/atividade/materias/-/materia/143192
PL,1037,2020,"Dispõe sobre a criação, manejo e exposição de aves da raça Mura – Galo de Combate, com vistas a atender os princípios de garantia do bem-estar animal e da preservação da espécie.",141233,senado,Meio ambiente,Senador Telmário Mota (PROS/RR),https://www25.senado.leg.br/web/atividade/materias/-/materia/141233
PDL,240,2020,"Disciplina, na forma do art. 62, §3º, da Constituição Federal, as relações jurídicas decorrentes da perda de eficácia da Medida Provisória nº 910, de 10 de dezembro 2019.",142095,senado,Nao especificado,Senador Fabiano Contarato (REDE/ES),https://www25.senado.leg.br/web/atividade/materias/-/materia/142095
PDL,288,2020,"Susta a Portaria n° 545, de 18 de junho de 2020, que Revoga a Portaria Normativa MEC nº 13, de 11 de maio de 2016.",142604,senado,Nao especificado,Senador Rogério Carvalho (PT/SE),https://www25.senado.leg.br/web/atividade/materias/-/materia/142604
PRS,25,2020,"Disciplina o tratamento a ser dispensado às operações realizadas de acordo com os §§ 1º, 2º e 3º do art. 65 da Lei Complementar nº 101, de 4 de maio de 2000, e art. 4º da Lei Complementar nº 173, de 27 de maio de 2020, no que tange às contratações dessas operações e às concessões de garantia pela União previstas nas Resoluções do Senado Federal nº 40 e nº 43, de 2001, e nº 48, de 2007.",142512,senado,Nao especificado,Senador Omar Aziz (PSD/AM),https://www25.senado.leg.br/web/atividade/materias/-/materia/142512
PDL,36,2020,"Susta o Decreto Presidencial nº 10.224, de 5 de fevereiro de 2020, que Regulamenta a Lei nº 7.797, de 10 de julho de 1989, que cria o Fundo Nacional do Meio Ambiente.",140618,senado,Nao especificado,Senador Randolfe Rodrigues (REDE/AP),https://www25.senado.leg.br/web/atividade/materias/-/materia/140618
PDL,137,2020,"Suspende os efeitos dos editais INEP nº 25, de 30 de março de 2020 e INEP no 27, de 30 de março de 2020, referentes ao ENEM 2020.",141419,senado,Nao especificado,Senador Izalci Lucas (PSDB/DF),https://www25.senado.leg.br/web/atividade/materias/-/materia/141419
PL,3111,2020,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para disciplinar a contratação, por parte da União, de instituição financeira oficial com o propósito de criar e gerir fundo privado constituído por recursos decorrentes da conversão de multa de que trata o § 4º do art. 72, e dá outras providências.",142330,senado,Meio ambiente,Senador Ciro Nogueira (PP/PI),https://www25.senado.leg.br/web/atividade/materias/-/materia/142330
PDL,336,2020,"Aprova o texto do Acordo Constitutivo do Banco Asiático de Investimento em Infraestrutura, celebrado em Pequim, em 29 de junho de 2015, juntamente com a documentação complementar ao texto do Acordo Constitutivo do Banco Asiático de Investimento em Infraestrutura.",143561,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/143561
PDL,74,2020,"Aprova o texto do Acordo sobre Serviços Aéreos entre o Governo da República Federativa do Brasil e o Governo da República do Equador, celebrado em Quito, em 2 de maio de 2013.",140995,senado,Nao especificado, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/140995
PDL,270,2020,"Susta, nos termos do art. 49, V, da Constituição Federal, as Portarias nºs 1.266 a 1.579, todas de 5 de junho de 2020 e assinadas pela da Sra. Damares Regina Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos, que anulam as Portarias editadas principalmente nos anos de 2003 e 2004 e que declaram a condição de anistiado político a diversos brasileiros vítimas dos regimes totalitários que vigeram na República Federativa do Brasil, ante a ausência de comprovação da existência de perseguição exclusivamente política no ato concessivo.",142486,senado,Nao especificado,"Senador Rogério Carvalho (PT/SE), Senadora Zenaide Maia (PROS/RN), Senador Jaques Wagner (PT/BA), Senador Paulo Rocha (PT/PA)",https://www25.senado.leg.br/web/atividade/materias/-/materia/142486
PRS,2,2020,"Altera a Resolução nº 93, de 1970, para incluir os §§ 2º ao 4º no art. 102-B, para tratar de apreciação de Proposta de Fiscalização e Controle.",140525,senado,Nao especificado,Senadora Leila Barros (PSB/DF),https://www25.senado.leg.br/web/atividade/materias/-/materia/140525
PL,2639,2020,Institui o Programa Emergencial de Apoio ao Setor Sucroenergético brasileiro (PEASSE ) e dá outras providências.,141952,senado,"Agricultura, pecuária e abastecimento",Senadora Kátia Abreu (PP/TO),https://www25.senado.leg.br/web/atividade/materias/-/materia/141952
PDL,334,2020,"Altera o Decreto Legislativo nº 6, de 2020, para possibilitar a criação de subcomissões para acompanhamento das ações no âmbito dos Estados e do Distrito Federal.",143506,senado,Nao especificado,Senador Izalci Lucas (PSDB/DF),https://www25.senado.leg.br/web/atividade/materias/-/materia/143506
PRS,15,2020,"Estabelece a redução temporária do valor da Cota para o Exercício da Atividade Parlamentar dos Senadores – CEAPS, instituída pelo Ato da Comissão Diretora nº 3, de 2003, e dá outras providências.",141478,senado,Nao especificado,Senador Randolfe Rodrigues (REDE/AP),https://www25.senado.leg.br/web/atividade/materias/-/materia/141478
PRS,17,2020,"Dispõe sobre medidas de economia administrativa e financeira no Senado Federal, altera o Regulamento Administrativo do Senado Federal e o Regimento Interno do Senado Federal, e dá outras providências.",141796,senado,Nao especificado,Senador Lasier Martins (PODEMOS/RS),https://www25.senado.leg.br/web/atividade/materias/-/materia/141796
PL,2374,2020,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para prever a compensação em dobro de déficit de Reserva Legal.",141808,senado,Meio ambiente,Senador Irajá (PSD/TO),https://www25.senado.leg.br/web/atividade/materias/-/materia/141808
PDL,295,2020,"Susta a Portaria nº 545, de 16 de junho de 2020, do Ministério da Educação.",142626,senado,Nao especificado,Senadora Rose de Freitas (PODEMOS/ES),https://www25.senado.leg.br/web/atividade/materias/-/materia/142626
PRS,11,2020,"Autoriza o Estado de Alagoas a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 136.230.000,00 (cento e trinta e seis milhões e duzentos e trinta mil dólares dos Estados Unidos da América).",141207,senado,Nao especificado, Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/141207
PDL,106,2020,"Susta parcialmente os efeitos do decreto nº 10.292, de 25 de março de 2020, que altera o Decreto nº 10.282, de 20 de março de 2020, que regulamenta a Lei nº 13.979, de 6 de fevereiro de 2020, para definir os serviços públicos e as atividades essenciais.",141221,senado,Nao especificado,Senador Alessandro Vieira (CIDADANIA/SE),https://www25.senado.leg.br/web/atividade/materias/-/materia/141221
PDL,318,2020,"Susta a aplicação da Resolução - RDC nº 177, de 21 de setembro de 2017, da Agência Nacional de Vigilância Sanitária - ANVISA.",143275,senado,Nao especificado,Senador Luis Carlos Heinze (PP/RS),https://www25.senado.leg.br/web/atividade/materias/-/materia/143275
PL,1790,2020,"Autoriza a concessão de linha de crédito rural especial, a prorrogação de dívidas rurais de agricultores familiares e empreendimentos familiares rurais e a criação de renda básica aos pequenos agricultores familiares rurais e assentados da reforma agrária em decorrência da pandemia do coronavírus (Covid-19).",141505,senado,"Agricultura, pecuária e abastecimento",Senador Rogério Carvalho (PT/SE),https://www25.senado.leg.br/web/atividade/materias/-/materia/141505
PL,486,2020,"Altera a Lei nº 11.326, de 24 de julho de 2006, para incluir a redução das desigualdades sociais e regionais entre os princípios a serem observados pela Política Nacional de Agricultura Familiar e Empreendimentos Familiares Rurais e determina ao Poder Público tratamento especial quanto a linhas de crédito rural e serviços de assistência técnica e extensão rural destinados a agricultores e empreendimentos familiares rurais situados na Região do Marajó.",140937,senado,"Agricultura, pecuária e abastecimento",Senador Zequinha Marinho (PSC/PA),https://www25.senado.leg.br/web/atividade/materias/-/materia/140937
PDL,226,2020,"Susta o Decreto n° 10.347, de 13 de maio de 2020, que dispõe sobre as competências para a concessão de florestas públicas, em âmbito federal.",141968,senado,Nao especificado,Senador Rogério Carvalho (PT/SE),https://www25.senado.leg.br/web/atividade/materias/-/materia/141968
PL,2816,2020,Institui o Programa Emergencial de Apoio ao Setor Algodoeiro Brasileiro (PEASA) e dá outras providências.,142053,senado,"Agricultura, pecuária e abastecimento",Senador Carlos Fávaro (PSD/MT),https://www25.senado.leg.br/web/atividade/materias/-/materia/142053
PDL,667,2019,"Aprova os textos da Convenção entre a República Federativa do Brasil e os Emirados Árabes Unidos para Eliminar a Dupla Tributação em relação aos Tributos sobre a Renda e Prevenir a Evasão e a Elisão Fiscais e de seu Protocolo, assinados em Brasília, em 12 de novembro de 2018.",141005,senado,Nao especificado, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141005
PRS,33,2020,Institui o Diploma Segurança Cidadã e dá outras providências.,143640,senado,Nao especificado,Senador Rogério Carvalho (PT/SE),https://www25.senado.leg.br/web/atividade/materias/-/materia/143640
PL,3336,2020,Autoriza a renegociação de dívidas rurais em decorrência da pandemia de Covid-19 e dá outras providências.,142515,senado,"Agricultura, pecuária e abastecimento",Senadora Rose de Freitas (PODEMOS/ES),https://www25.senado.leg.br/web/atividade/materias/-/materia/142515
PDL,238,2020,"Susta o Protocolo de Orientações do Ministério da Saúde para Manuseio Medicamentoso Precoce de Paciente com Diagnóstico da Covid-19, publicado em 20 de maio de 2020.",142055,senado,Nao especificado,Senador José Serra (PSDB/SP),https://www25.senado.leg.br/web/atividade/materias/-/materia/142055
PL,145,2020,"Proíbe, em todo o território nacional, a utilização, a fabricação, a importação, a comercialização e a distribuição de sacolas para o acondicionamento e o transporte de mercadorias que contenham, em sua composição, polímeros plásticos.",140541,senado,Meio ambiente,Senador Ciro Nogueira (PP/PI),https://www25.senado.leg.br/web/atividade/materias/-/materia/140541
PDL,269,2020,"Susta os efeitos da Medida Provisória nº 979, de 9 de junho de 2020, que dispõe sobre a designação de dirigentes pro tempore para as instituições federais de ensino durante o período da emergência de saúde pública de importância internacional decorrente da pandemia da covid-19, de que trata a Lei nº 13.979, de 6 de fevereiro de 2020.",142484,senado,Nao especificado,Senador Cid Gomes (PDT/CE),https://www25.senado.leg.br/web/atividade/materias/-/materia/142484
PRS,31,2020,Institui o Diploma Lanceiras e Lanceiros Negros.,143594,senado,Nao especificado,Senador Paulo Paim (PT/RS),https://www25.senado.leg.br/web/atividade/materias/-/materia/143594
PDL,255,2020,"Susta a Portaria do Ministério da Economia/Secretaria Especial de Fazenda nº 13.474, de 2 de junho de 2020, que abre ao Orçamento Fiscal da União, em favor da Presidência da República, crédito suplementar no valor de R$ 83.904.162,00, para reforço de dotação constante da Lei Orçamentária vigente.",142350,senado,Nao especificado,Senador Randolfe Rodrigues (REDE/AP),https://www25.senado.leg.br/web/atividade/materias/-/materia/142350
PRS,5,2020,"Institui, no âmbito do Senado Federal, a Comenda Marechal Cândido Rondon, destinada a homenagear personalidades que tenham oferecido contribuição relevante no campo do indigenismo, do ambientalismo e do pacifismo no Brasil.",140760,senado,Nao especificado,Senador Luiz Pastore (MDB/ES),https://www25.senado.leg.br/web/atividade/materias/-/materia/140760
PDL,262,2020,Susta normativos que impedem a comercialização e o uso de veículos leves de passeio movidos a óleo diesel no Brasil.,142398,senado,Nao especificado,Senador Zequinha Marinho (PSC/PA),https://www25.senado.leg.br/web/atividade/materias/-/materia/142398
PDL,158,2020,"Estabelece a redução temporária do valor do subsídio dos Deputados Federais e Senadores, nos termos do art. 49, inciso VII, da Constituição e dá outras providências.",141626,senado,Nao especificado,Senador Randolfe Rodrigues (REDE/AP),https://www25.senado.leg.br/web/atividade/materias/-/materia/141626
PRS,4,2020,Altera o Regimento Interno do Senado Federal para dispor sobre acessibilidade no exercício das funções parlamentares e na participação e assistência do público ao desempenho daquelas funções.,140622,senado,Nao especificado,Senadora Mara Gabrilli (PSDB/SP),https://www25.senado.leg.br/web/atividade/materias/-/materia/140622
PL,2821,2020,"Altera a Lei nº 12.651, de 25 de maio de 2012 (Código Florestal), para estabelecer que áreas rurais com floresta nativa submetidas a queimadas ilegais serão destinadas a reflorestamento.",142064,senado,Meio ambiente,Senador Jorge Kajuru (CIDADANIA/GO),https://www25.senado.leg.br/web/atividade/materias/-/materia/142064
PDL,321,2020,"Susta a aplicação da Resolução - RDC nº 177, de 21 de setembro de 2017, da Agência Nacional de Vigilância Sanitária - ANVISA.",143287,senado,Nao especificado,Senador Luis Carlos Heinze (PP/RS),https://www25.senado.leg.br/web/atividade/materias/-/materia/143287
PDL,201,2020,"Susta o Despacho nº 4.410/2020 do Ministério do Meio Ambiente com efeito vinculante ao Ministério e entidades a ele vinculadas, publicado no Diário Oficial da União de 06 de abril de 2020, que dispõe que o regime de uso consolidado das Áreas de Preservação Permanente (APP) instituído pelo Código Florestal de 2012 (Lei 12.651/12), nos termos dos arts. 61-A e 61-B, incide sobre o Bioma Mata Atlântica.",141878,senado,Nao especificado,"Senador Rogério Carvalho (PT/SE), Senador Jaques Wagner (PT/BA), Senador Jean Paul Prates (PT/RN), Senadora Zenaide Maia (PROS/RN), Senador Paulo Rocha (PT/PA), Senador Paulo Paim (PT/RS), Senador Humberto Costa (PT/PE)",https://www25.senado.leg.br/web/atividade/materias/-/materia/141878
PL,2412,2020,"Altera o art. 1º da Lei nº 10.420, de 10 de abril de 2002, que cria o Fundo Garantia-Safra e institui o Benefício Garantia-Safra, destinado a agricultores familiares vitimados pelo fenômeno da estiagem, nas regiões que especifica, para autorizar o pagamento do benefício, em caráter excepcional, em razão de situação de emergência ou calamidade pública estabelecido por decreto de calamidade pública federal.",141828,senado,"Agricultura, pecuária e abastecimento",Senador Luis Carlos Heinze (PP/RS),https://www25.senado.leg.br/web/atividade/materias/-/materia/141828
PDL,337,2020,"Susta o art. 7º do Decreto nº 1.916, de 23 de maio de 1996, que regulamenta o processo de escolha dos dirigentes de instituições federais de ensino superior, nos termos da Lei n° 9.192, de 21 de dezembro de 1995.",143562,senado,Nao especificado,Senador Humberto Costa (PT/PE),https://www25.senado.leg.br/web/atividade/materias/-/materia/143562
PRS,18,2020,"Altera a Resolução do Senado Federal nº 93, de 27 de novembro de 1970 – Regimento Interno do Senado Federal, para dispor sobre a votação remota no processo nominal durante as sessões deliberativas.",141970,senado,Nao especificado,Senador Ciro Nogueira (PP/PI),https://www25.senado.leg.br/web/atividade/materias/-/materia/141970
PRS,6,2020,"Regulamenta o cadastramento, identificação e prerrogativas de representantes de interesses para atuação no Senado Federal.",140962,senado,Nao especificado,Senador Prisco Bezerra (PDT/CE),https://www25.senado.leg.br/web/atividade/materias/-/materia/140962
PDL,175,2020,"Susta a Instrução Normativa nº 28, de 25 de março de 2020, da Secretaria de Gestão e Desempenho de Pessoal da Secretaria Especial de Desburocratização, Gestão e Governo Digital do Ministério da Economia, que estabelece orientações aos órgãos e entidades do Sistema de Pessoal Civil da Administração Pública Federal - SIPEC, quanto à autorização para o serviço extraordinário, à concessão do auxílio-transporte, do adicional noturno e dos adicionais ocupacionais aos servidores e empregados públicos que executam suas atividades remotamente ou que estejam afastados de suas atividades presenciais, nos termos da Instrução Normativa nº 19, de 12 de março de 2020, e dá outras providências.",141732,senado,Nao especificado,"Senador Jean Paul Prates (PT/RN), Senador Paulo Rocha (PT/PA), Senador Paulo Paim (PT/RS)",https://www25.senado.leg.br/web/atividade/materias/-/materia/141732
PDL,59,2020,"Susta o Decreto nº 10.235, de 11 de fevereiro de 2020, que altera o Decreto nº 4.703, de 21 de maio de 2003, que dispõe sobre o Programa Nacional da Diversidade Biológica - PRONABIO e a Comissão Nacional da Biodiversidade e revoga o caput, inciso III, alíneas “a” a “e” do inciso X, incisos XII, XV, XVII do art. 6º e incisos VI a XX do caput do art. 7º do Decreto nº 4.703/2003.",140754,senado,Nao especificado,"Senador Rogério Carvalho (PT/SE), Senador Paulo Rocha (PT/PA), Senadora Zenaide Maia (PROS/RN), Senador Jean Paul Prates (PT/RN), Senador Jaques Wagner (PT/BA), Senador Paulo Paim (PT/RS)",https://www25.senado.leg.br/web/atividade/materias/-/materia/140754
PRS,3,2020,"Altera a Resolução nº 93, de 1970, para alterar a forma de escolha do Presidente e Vice-Presidente da Comissão de Transparência, Governança, Fiscalização e Controle e Defesa do Consumidor (CTFC).",140526,senado,Nao especificado,Senadora Leila Barros (PSB/DF),https://www25.senado.leg.br/web/atividade/materias/-/materia/140526
PRS,14,2020,"Altera o Regimento Interno do Senado Federal e a Resolução do Senado Federal nº 19, de 2015, que regulamenta o Programa e-Cidadania, para estabelecer regras de veiculação online do conteúdo de audiências públicas.",141445,senado,Nao especificado,Senador Prisco Bezerra (PDT/CE),https://www25.senado.leg.br/web/atividade/materias/-/materia/141445
PDL,13,2020,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, a Portaria nº 2.117, de 6 de dezembro de 2019, do Ministério da Educação/Gabinete do Ministro, que “dispõe sobre a oferta de carga horária na modalidade de Ensino a Distância - EaD em cursos de graduação presenciais ofertados por Instituições de Educação Superior - IES pertencentes ao Sistema Federal de Ensino”.",140456,senado,Nao especificado,Senador Humberto Costa (PT/PE),https://www25.senado.leg.br/web/atividade/materias/-/materia/140456
PL,1546,2020,"Dispõe sobre medidas emergenciais de amparo aos agricultores familiares do Brasil para mitigar os impactos socioeconômicos da pandemia do COVID19, durante o período de vigor do estrado de calamidade pública no país, e dá outras providências.",141440,senado,"Agricultura, pecuária e abastecimento","Senador Paulo Rocha (PT/PA), Senador Rogério Carvalho (PT/SE), Senador Jaques Wagner (PT/BA), Senador Humberto Costa (PT/PE), Senador Paulo Paim (PT/RS), Senadora Zenaide Maia (PROS/RN)",https://www25.senado.leg.br/web/atividade/materias/-/materia/141440
PDL,185,2020,"Susta parcialmente os efeitos da Recomendação n° 62 do Conselho Nacional de Justiça (CNJ), de 17 de março de 2020, com relação aos arts. 2°, 3°, 4° e 5°, que enunciam recomendações ao Poder Judiciário acerca de medidas preventivas à expansão do Covid-19 no âmbito dos sistemas de justiça penal e socioeducativo.",141758,senado,Nao especificado,Senador Alessandro Vieira (CIDADANIA/SE),https://www25.senado.leg.br/web/atividade/materias/-/materia/141758
PDL,77,2020,"Aprova o texto do Acordo de Serviços Aéreos entre a República Federativa do Brasil e a República Dominicana, assinado em Brasília, em 14 de maio de 2018.",140998,senado,Nao especificado, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/140998
PL,358,2020,"Institui o Selo Nacional de Sustentabilidade Empresarial, conferido a empresas que contribuam para a redução dos impactos ao meio ambiente, e altera a Lei nº 8.666, de 21 de junho de 1993, que institui normas para licitações e contratos da Administração Pública e dá outras providências, para dar preferência, como critério de desempate nas licitações, às empresas detentoras do Selo.",140744,senado,Meio ambiente,Senador Styvenson Valentim (PODEMOS/RN),https://www25.senado.leg.br/web/atividade/materias/-/materia/140744
PEC,24,2020,"Altera o art. 225 da Constituição Federal para incluir, entre as incumbências do Poder Público, o estímulo a práticas de pagamento por serviços ambientais e a oferta de incentivos para a geração de empregos e formação de recursos humanos em atividades que contribuam para a qualidade ambiental.",142971,senado,Meio ambiente,"Senador Jaques Wagner (PT/BA), Senador Veneziano Vital do Rêgo (PSB/PB), Senador Confúcio Moura (MDB/RO), Senador Paulo Paim (PT/RS), Senadora Zenaide Maia (PROS/RN), Senador Paulo Rocha (PT/PA), Senador Rogério Carvalho (PT/SE), Senadora Mailza Gomes (PP/AC), Senador Chico Rodrigues (DEM/RR), Senador Fernando Collor (PROS/AL), Senador Nelsinho Trad (PSD/MS), Senador Flávio Arns (REDE/PR), Senador Plínio Valério (PSDB/AM), Senador Jayme Campos (DEM/MT), Senador Humberto Costa (PT/PE), Senador Randolfe Rodrigues (REDE/AP), Senador Jean Paul Prates (PT/RN), Senador Izalci Lucas (PSDB/DF), Senador Fabiano Contarato (REDE/ES), Senador Otto Alencar (PSD/BA), Senador Romário (PODEMOS/RJ), Senador Ciro Nogueira (PP/PI), Senador José Serra (PSDB/SP), Senador Marcelo Castro (MDB/PI), Senador Esperidião Amin (PP/SC), Senador Reguffe (PODEMOS/DF), Senadora Eliziane Gama (CIDADANIA/MA)",https://www25.senado.leg.br/web/atividade/materias/-/materia/142971
