id_votacao,id_parlamentar,partido,voto
2260971-43,135054,PL,Não
2260971-43,141401,MDB,Não
2260971-43,141408,REPUBLICANOS,Não
2260971-43,141421,PP,Não
2260971-43,141422,DEM,Não
2260971-43,141427,MDB,Não
2260971-43,141431,DEM,Não
2260971-43,141434,MDB,Não
2260971-43,141458,PL,Não
2260971-43,141459,PL,Não
2260971-43,141518,SOLIDARIEDADE,Não
2260971-43,141523,MDB,Não
2260971-43,141555,REPUBLICANOS,Não
2260971-43,152610,REPUBLICANOS,Não
2260971-43,156190,NOVO,Não
2260971-43,160518,PROS,Não
2260971-43,160531,REPUBLICANOS,Não
2260971-43,160532,DEM,Não
2260971-43,160534,PSC,Não
2260971-43,160545,DEM,Não
2260971-43,160553,PSD,Não
2260971-43,160558,PL,Não
2260971-43,160559,MDB,Não
2260971-43,160570,PP,Não
2260971-43,160587,PSD,Não
2260971-43,160588,PSD,Não
2260971-43,160589,PSDB,Não
2260971-43,160591,PL,Não
2260971-43,160601,REPUBLICANOS,Não
2260971-43,160619,PSD,Não
2260971-43,160639,DEM,Não
2260971-43,160640,PROS,Não
2260971-43,160645,PSDB,Não
2260971-43,160653,PODE,Não
2260971-43,160665,SOLIDARIEDADE,Não
2260971-43,160669,SOLIDARIEDADE,Não
2260971-43,160674,REPUBLICANOS,Não
2260971-43,160976,PL,Não
2260971-43,161550,PSB,Não
2260971-43,162332,PL,Não
2260971-43,164359,PSL,Não
2260971-43,164360,CIDADANIA,Não
2260971-43,166402,PL,Não
2260971-43,171623,MDB,Não
2260971-43,178839,MDB,Não
2260971-43,178842,PSB,Não
2260971-43,178854,DEM,Não
2260971-43,178861,PP,Não
2260971-43,178863,PROS,Não
2260971-43,178871,PP,Não
2260971-43,178879,SOLIDARIEDADE,Não
2260971-43,178881,PSC,Não
2260971-43,178882,PP,Não
2260971-43,178895,PSD,Não
2260971-43,178909,DEM,Não
2260971-43,178910,PSD,Não
2260971-43,178916,CIDADANIA,Não
2260971-43,178928,PL,Não
2260971-43,178930,PATRIOTA,Não
2260971-43,178933,MDB,Não
2260971-43,178934,PROS,Não
2260971-43,178939,PROS,Não
2260971-43,178953,PSD,Não
2260971-43,178956,PSDB,Não
2260971-43,178959,PP,Não
2260971-43,178961,PSDB,Não
2260971-43,178962,REPUBLICANOS,Não
2260971-43,178966,PSDB,Não
2260971-43,178975,MDB,Não
2260971-43,178977,PSDB,Não
2260971-43,178981,MDB,Não
2260971-43,178983,PL,Não
2260971-43,178985,PL,Não
2260971-43,178989,PODE,Não
2260971-43,178990,PSDB,Não
2260971-43,178992,PSDB,Não
2260971-43,178993,DEM,Não
2260971-43,178994,MDB,Não
2260971-43,178996,MDB,Não
2260971-43,178997,MDB,Não
2260971-43,179001,MDB,Não
2260971-43,179587,PSL,Não
2260971-43,191923,PDT,Não
2260971-43,193726,PSC,Não
2260971-43,195866,PROS,Não
2260971-43,197438,AVANTE,Não
2260971-43,198197,AVANTE,Não
2260971-43,198783,PTB,Não
2260971-43,204354,PL,Não
2260971-43,204355,CIDADANIA,Não
2260971-43,204356,REPUBLICANOS,Não
2260971-43,204357,PSDB,Não
2260971-43,204359,PODE,Não
2260971-43,204365,NOVO,Não
2260971-43,204366,PSB,Não
2260971-43,204367,PSL,Não
2260971-43,204368,PSL,Não
2260971-43,204369,PSL,Não
2260971-43,204372,REPUBLICANOS,Não
2260971-43,204373,REPUBLICANOS,Não
2260971-43,204377,CIDADANIA,Não
2260971-43,204378,PSL,Não
2260971-43,204381,DEM,Não
2260971-43,204382,PSL,Não
2260971-43,204383,PV,Não
2260971-43,204385,PL,Não
2260971-43,204386,DEM,Não
2260971-43,204388,PSL,Não
2260971-43,204390,PP,Não
2260971-43,204396,PSD,Não
2260971-43,204398,PSL,Não
2260971-43,204399,PP,Não
2260971-43,204404,PSDB,Não
2260971-43,204405,PSB,Não
2260971-43,204409,PSDB,Não
2260971-43,204410,PTB,Não
2260971-43,204412,DEM,Não
2260971-43,204413,PATRIOTA,Não
2260971-43,204414,REPUBLICANOS,Não
2260971-43,204415,PSL,Não
2260971-43,204416,PSL,Não
2260971-43,204419,PSC,Não
2260971-43,204421,PSDB,Não
2260971-43,204422,REPUBLICANOS,Não
2260971-43,204425,REPUBLICANOS,Não
2260971-43,204427,PL,Não
2260971-43,204430,PP,Não
2260971-43,204431,MDB,Não
2260971-43,204432,SOLIDARIEDADE,Não
2260971-43,204433,CIDADANIA,Não
2260971-43,204434,SOLIDARIEDADE,Não
2260971-43,204436,MDB,Não
2260971-43,204437,REPUBLICANOS,Não
2260971-43,204438,PL,Não
2260971-43,204439,SOLIDARIEDADE,Não
2260971-43,204440,PP,Não
2260971-43,204442,PSL,Não
2260971-43,204444,PSL,Não
2260971-43,204448,PL,Não
2260971-43,204451,PSL,Não
2260971-43,204454,PSL,Não
2260971-43,204455,PSL,Não
2260971-43,204458,PSL,Não
2260971-43,204459,MDB,Não
2260971-43,204460,PSL,Não
2260971-43,204461,NOVO,Não
2260971-43,204462,PSL,Não
2260971-43,204465,PSD,Não
2260971-43,204466,PSDB,Não
2260971-43,204471,PSDB,Não
2260971-43,204472,PODE,Não
2260971-43,204473,PSL,Não
2260971-43,204474,MDB,Não
2260971-43,204476,AVANTE,Não
2260971-43,204477,PSL,Não
2260971-43,204478,MDB,Não
2260971-43,204484,PSL,Não
2260971-43,204485,PL,Não
2260971-43,204488,PV,Não
2260971-43,204490,PSL,Não
2260971-43,204491,REPUBLICANOS,Não
2260971-43,204496,PSDB,Não
2260971-43,204497,PSD,Não
2260971-43,204498,DEM,Não
2260971-43,204500,PTB,Não
2260971-43,204502,PSL,Não
2260971-43,204504,PSD,Não
2260971-43,204505,REPUBLICANOS,Não
2260971-43,204508,PODE,Não
2260971-43,204510,PP,Não
2260971-43,204511,DEM,Não
2260971-43,204512,PSL,Não
2260971-43,204513,PSL,Não
2260971-43,204514,PSL,Não
2260971-43,204515,AVANTE,Não
2260971-43,204517,PL,Não
2260971-43,204518,PATRIOTA,Não
2260971-43,204519,NOVO,Não
2260971-43,204520,PSL,Não
2260971-43,204523,NOVO,Não
2260971-43,204524,PP,Não
2260971-43,204525,PSB,Não
2260971-43,204528,NOVO,Não
2260971-43,204529,PL,Não
2260971-43,204531,PP,Não
2260971-43,204532,NOVO,Não
2260971-43,204534,PDT,Não
2260971-43,204537,PV,Não
2260971-43,204538,PTB,Não
2260971-43,204540,REPUBLICANOS,Não
2260971-43,204544,PSDB,Não
2260971-43,204545,PSL,Não
2260971-43,204546,PSL,Não
2260971-43,204547,PSL,Não
2260971-43,204549,PP,Não
2260971-43,204550,PL,Não
2260971-43,204552,PODE,Não
2260971-43,204553,AVANTE,Não
2260971-43,204554,PL,Não
2260971-43,204556,PL,Não
2260971-43,204557,PSD,Não
2260971-43,204562,PSD,Não
2260971-43,204565,PSL,Não
2260971-43,204566,PATRIOTA,Não
2260971-43,204567,PL,Não
2260971-43,204569,PSL,Não
2260971-43,204570,PL,Não
2260971-43,204574,PL,Não
2260971-43,204575,PDT,Não
2260971-43,205476,PSD,Não
2260971-43,205550,REPUBLICANOS,Não
2260971-43,205863,PSL,Não
2260971-43,205865,PSD,Não
2260971-43,207176,PSDB,Não
2260971-43,207309,PSL,Não
2260971-43,213274,PSB,Não
2260971-43,213762,PROS,Não
2260971-43,214477,MDB,Não
2260971-43,214694,PL,Não
2260971-38,66179,DEM,Não
2260971-38,69871,PODE,Sim
2260971-38,72442,PSB,Não
2260971-38,73441,REPUBLICANOS,Não
2260971-38,73466,CIDADANIA,Não
2260971-38,73696,PP,Não
2260971-38,73772,MDB,Não
2260971-38,73788,PP,Não
2260971-38,74044,PTB,Não
2260971-38,74075,MDB,Não
2260971-38,74090,PP,Não
2260971-38,74262,PSDB,Não
2260971-38,74270,PSC,Não
2260971-38,74273,PSB,Não
2260971-38,74317,PSD,Não
2260971-38,74352,PSDB,Não
2260971-38,74356,REPUBLICANOS,Não
2260971-38,74366,REPUBLICANOS,Não
2260971-38,74383,PL,Não
2260971-38,74459,PP,Não
2260971-38,74471,PSD,Não
2260971-38,74478,PSL,Não
2260971-38,74537,PP,Não
2260971-38,74554,PL,Não
2260971-38,74574,PSD,Não
2260971-38,74585,PL,Não
2260971-38,74646,PSDB,Não
2260971-38,74749,MDB,Não
2260971-38,74806,MDB,Não
2260971-38,75431,PTB,Não
2260971-38,81297,PSL,Não
2260971-38,90201,PTB,Não
2260971-38,90842,PTB,Não
2260971-38,92346,PSL,Não
2260971-38,92699,PP,Não
2260971-38,92776,PSD,Não
2260971-38,93083,PP,Não
2260971-38,108338,PP,Não
2260971-38,109429,REPUBLICANOS,Não
2260971-38,112437,MDB,Não
2260971-38,115746,PL,Não
2260971-38,121948,PP,Não
2260971-38,122158,DEM,Não
2260971-38,122466,REPUBLICANOS,Não
2260971-38,122974,PTB,Não
2260971-38,133810,PTB,Não
2260971-38,137070,PL,Não
2260971-38,141391,CIDADANIA,Não
2260971-38,141401,MDB,Não
2260971-38,141405,MDB,Não
2260971-38,141408,REPUBLICANOS,Não
2260971-38,141422,DEM,Não
2260971-38,141427,MDB,Não
2260971-38,141431,DEM,Não
2260971-38,141434,MDB,Não
2260971-38,141450,PSD,Não
2260971-38,141458,PL,Não
2260971-38,141459,PL,Não
2260971-38,141513,DEM,Não
2260971-38,141518,SOLIDARIEDADE,Não
2260971-38,141523,MDB,Não
2260971-38,141531,PSDB,Não
2260971-38,141553,PSDB,Não
2260971-38,141555,REPUBLICANOS,Não
2260971-38,143084,SOLIDARIEDADE,Não
2260971-38,152610,REPUBLICANOS,Não
2260971-38,154178,REPUBLICANOS,Não
2260971-38,156190,NOVO,Não
2260971-38,160510,AVANTE,Não
2260971-38,160518,PROS,Não
2260971-38,160527,PP,Não
2260971-38,160531,REPUBLICANOS,Não
2260971-38,160532,DEM,Não
2260971-38,160534,PSC,Não
2260971-38,160535,PT,Não
2260971-38,160553,PSD,Não
2260971-38,160558,PL,Não
2260971-38,160570,PP,Não
2260971-38,160588,PSD,Não
2260971-38,160591,PL,Não
2260971-38,160601,REPUBLICANOS,Não
2260971-38,160619,PSD,Não
2260971-38,160639,DEM,Não
2260971-38,160640,PROS,Não
2260971-38,160645,PSDB,Não
2260971-38,160653,PODE,Não
2260971-38,160655,PP,Não
2260971-38,160665,SOLIDARIEDADE,Não
2260971-38,160669,SOLIDARIEDADE,Não
2260971-38,160673,PL,Não
2260971-38,160674,REPUBLICANOS,Não
2260971-38,160758,PSDB,Não
2260971-38,160976,PL,Não
2260971-38,162332,PL,Não
2260971-38,164360,CIDADANIA,Não
2260971-38,166402,PL,Não
2260971-38,171623,MDB,Não
2260971-38,178829,PL,Não
2260971-38,178832,PV,Não
2260971-38,178833,PSD,Não
2260971-38,178836,DEM,Não
2260971-38,178839,MDB,Não
2260971-38,178843,PSD,Não
2260971-38,178858,PP,Não
2260971-38,178860,DEM,Não
2260971-38,178861,PP,Não
2260971-38,178871,PP,Não
2260971-38,178881,PSC,Não
2260971-38,178896,MDB,Não
2260971-38,178909,DEM,Não
2260971-38,178910,PSD,Não
2260971-38,178912,PSDB,Não
2260971-38,178916,CIDADANIA,Não
2260971-38,178920,PODE,Não
2260971-38,178924,PL,Não
2260971-38,178928,PL,Não
2260971-38,178929,PODE,Não
2260971-38,178930,PATRIOTA,Não
2260971-38,178933,MDB,Não
2260971-38,178934,PROS,Não
2260971-38,178937,PL,Não
2260971-38,178947,DEM,Não
2260971-38,178948,PP,Não
2260971-38,178952,MDB,Não
2260971-38,178953,PSD,Não
2260971-38,178956,PSDB,Não
2260971-38,178959,PP,Não
2260971-38,178961,PSDB,Não
2260971-38,178962,REPUBLICANOS,Não
2260971-38,178966,PSDB,Não
2260971-38,178972,CIDADANIA,Não
2260971-38,178975,MDB,Não
2260971-38,178977,PSDB,Não
2260971-38,178983,PL,Não
2260971-38,178985,PL,Não
2260971-38,178989,PODE,Não
2260971-38,178990,PSDB,Não
2260971-38,178992,PSDB,Não
2260971-38,178993,DEM,Não
2260971-38,178994,MDB,Não
2260971-38,178996,MDB,Não
2260971-38,178997,MDB,Não
2260971-38,179001,MDB,Não
2260971-38,179587,PSL,Não
2260971-38,191923,PDT,Não
2260971-38,193726,PSC,Não
2260971-38,194260,PTB,Não
2260971-38,195866,PROS,Não
2260971-38,196358,PSL,Não
2260971-38,197438,AVANTE,Não
2260971-38,198197,AVANTE,Não
2260971-38,198783,PTB,Não
2260971-38,204354,PL,Sim
2260971-38,204355,CIDADANIA,Não
2260971-38,204356,REPUBLICANOS,Não
2260971-38,204357,PSDB,Não
2260971-38,204358,PSDB,Não
2260971-38,204359,PODE,Não
2260971-38,204361,MDB,Não
2260971-38,204362,PSD,Não
2260971-38,204363,PSC,Não
2260971-38,204365,NOVO,Não
2260971-38,204366,PSB,Não
2260971-38,204367,PSL,Não
2260971-38,204368,PSL,Não
2260971-38,204369,PSL,Não
2260971-38,204371,PSB,Não
2260971-38,204372,REPUBLICANOS,Não
2260971-38,204373,REPUBLICANOS,Não
2260971-38,204375,AVANTE,Não
2260971-38,204377,CIDADANIA,Não
2260971-38,204378,PSL,Não
2260971-38,204379,PROS,Não
2260971-38,204381,DEM,Não
2260971-38,204383,PV,Sim
2260971-38,204385,PL,Não
2260971-38,204386,DEM,Não
2260971-38,204387,PSD,Não
2260971-38,204388,PSL,Não
2260971-38,204390,PP,Não
2260971-38,204391,PODE,Não
2260971-38,204392,PSD,Não
2260971-38,204397,PROS,Não
2260971-38,204398,PSL,Não
2260971-38,204399,PP,Não
2260971-38,204400,PSL,Não
2260971-38,204404,PSDB,Não
2260971-38,204405,PSB,Não
2260971-38,204408,SOLIDARIEDADE,Não
2260971-38,204409,PSDB,Não
2260971-38,204410,PTB,Não
2260971-38,204411,PSL,Não
2260971-38,204412,DEM,Não
2260971-38,204413,PATRIOTA,Não
2260971-38,204414,REPUBLICANOS,Não
2260971-38,204415,PSL,Não
2260971-38,204416,PSL,Não
2260971-38,204418,REPUBLICANOS,Não
2260971-38,204419,PSC,Não
2260971-38,204420,PSL,Não
2260971-38,204421,PSDB,Não
2260971-38,204422,REPUBLICANOS,Não
2260971-38,204425,REPUBLICANOS,Não
2260971-38,204427,PL,Não
2260971-38,204430,PP,Não
2260971-38,204431,MDB,Não
2260971-38,204432,SOLIDARIEDADE,Não
2260971-38,204433,CIDADANIA,Não
2260971-38,204434,SOLIDARIEDADE,Não
2260971-38,204436,MDB,Não
2260971-38,204437,REPUBLICANOS,Não
2260971-38,204438,PL,Não
2260971-38,204439,SOLIDARIEDADE,Não
2260971-38,204440,PP,Não
2260971-38,204441,PSC,Não
2260971-38,204442,PSL,Não
2260971-38,204444,PSL,Não
2260971-38,204446,PSL,Não
2260971-38,204447,PSD,Não
2260971-38,204448,PL,Não
2260971-38,204450,PP,Não
2260971-38,204451,PSL,Não
2260971-38,204452,PSL,Não
2260971-38,204454,PSL,Não
2260971-38,204455,PSL,Não
2260971-38,204457,DEM,Não
2260971-38,204458,PSL,Não
2260971-38,204459,MDB,Não
2260971-38,204460,PSL,Não
2260971-38,204461,NOVO,Não
2260971-38,204462,PSL,Não
2260971-38,204465,PSD,Não
2260971-38,204466,PSDB,Não
2260971-38,204471,PSDB,Não
2260971-38,204472,PODE,Não
2260971-38,204473,PSL,Não
2260971-38,204474,MDB,Não
2260971-38,204476,AVANTE,Não
2260971-38,204477,PSL,Não
2260971-38,204478,MDB,Não
2260971-38,204481,PL,Não
2260971-38,204482,PSC,Não
2260971-38,204484,PSL,Não
2260971-38,204487,PROS,Não
2260971-38,204488,PV,Sim
2260971-38,204490,PSL,Não
2260971-38,204491,REPUBLICANOS,Não
2260971-38,204494,PATRIOTA,Não
2260971-38,204496,PSDB,Não
2260971-38,204497,PSD,Não
2260971-38,204498,DEM,Não
2260971-38,204500,PTB,Não
2260971-38,204504,PSD,Não
2260971-38,204505,REPUBLICANOS,Não
2260971-38,204506,REPUBLICANOS,Não
2260971-38,204508,PODE,Não
2260971-38,204510,PP,Não
2260971-38,204511,DEM,Não
2260971-38,204512,PSL,Não
2260971-38,204513,PSL,Não
2260971-38,204514,PSL,Não
2260971-38,204515,AVANTE,Não
2260971-38,204517,PL,Não
2260971-38,204518,PATRIOTA,Não
2260971-38,204519,NOVO,Não
2260971-38,204520,PSL,Não
2260971-38,204522,PSD,Não
2260971-38,204523,NOVO,Não
2260971-38,204525,PSB,Não
2260971-38,204526,PSL,Não
2260971-38,204527,DEM,Não
2260971-38,204528,NOVO,Não
2260971-38,204529,PL,Não
2260971-38,204531,PP,Não
2260971-38,204532,NOVO,Não
2260971-38,204534,PDT,Não
2260971-38,204536,DEM,Não
2260971-38,204538,PTB,Não
2260971-38,204540,REPUBLICANOS,Não
2260971-38,204544,PSDB,Não
2260971-38,204545,PSL,Não
2260971-38,204546,PSL,Não
2260971-38,204547,PSL,Não
2260971-38,204548,PSL,Não
2260971-38,204549,PP,Não
2260971-38,204550,PL,Não
2260971-38,204551,SOLIDARIEDADE,Não
2260971-38,204553,AVANTE,Não
2260971-38,204554,PL,Não
2260971-38,204556,PL,Não
2260971-38,204557,PSD,Não
2260971-38,204560,PSDB,Não
2260971-38,204564,DEM,Não
2260971-38,204565,PSL,Não
2260971-38,204566,PATRIOTA,Não
2260971-38,204567,PL,Não
2260971-38,204569,PSL,Não
2260971-38,204570,PL,Não
2260971-38,204571,PDT,Não
2260971-38,204572,REPUBLICANOS,Não
2260971-38,204573,PSD,Não
2260971-38,205476,PSD,Não
2260971-38,205550,REPUBLICANOS,Não
2260971-38,205863,PSL,Não
2260971-38,205865,PSD,Não
2260971-38,207176,PSDB,Não
2260971-38,207309,PSL,Não
2260971-38,213274,PSB,Não
2260971-38,213762,PROS,Não
2260971-38,214445,PP,Não
2260971-38,214477,MDB,Não
2260971-38,214694,PL,Não
2260971-30,66179,DEM,Não
2260971-30,66828,PP,Não
2260971-30,67138,PP,Não
2260971-30,72442,PSB,Não
2260971-30,73466,CIDADANIA,Não
2260971-30,73696,PP,Não
2260971-30,73772,MDB,Não
2260971-30,74044,PTB,Não
2260971-30,74052,PL,Não
2260971-30,74075,MDB,Não
2260971-30,74079,MDB,Não
2260971-30,74090,PP,Não
2260971-30,74352,PSDB,Não
2260971-30,74366,REPUBLICANOS,Não
2260971-30,74459,PP,Não
2260971-30,74554,PL,Não
2260971-30,74574,PSD,Não
2260971-30,74655,PSDB,Não
2260971-30,74693,DEM,Artigo 17
2260971-30,74749,MDB,Não
2260971-30,74806,MDB,Não
2260971-30,75431,PTB,Não
2260971-30,81297,PSL,Não
2260971-30,90201,PTB,Não
2260971-30,90842,PTB,Não
2260971-30,92346,PSL,Não
2260971-30,92699,PP,Não
2260971-30,93083,PP,Não
2260971-30,108338,PP,Não
2260971-30,109429,REPUBLICANOS,Não
2260971-30,112437,MDB,Não
2260971-30,115746,PL,Não
2260971-30,122158,DEM,Não
2260971-30,122466,REPUBLICANOS,Não
2260971-30,122974,PTB,Não
2260971-30,133810,PTB,Não
2260971-30,135054,PL,Não
2260971-30,137070,PL,Não
2260971-30,141391,CIDADANIA,Não
2260971-30,141401,MDB,Não
2260971-30,141405,MDB,Não
2260971-30,141408,REPUBLICANOS,Não
2260971-30,141434,MDB,Não
2260971-30,141450,PSD,Não
2260971-30,141459,PL,Não
2260971-30,141516,PSDB,Não
2260971-30,141523,MDB,Não
2260971-30,141531,PSDB,Não
2260971-30,141553,PSDB,Não
2260971-30,141555,REPUBLICANOS,Não
2260971-30,143084,SOLIDARIEDADE,Não
2260971-30,150418,REPUBLICANOS,Não
2260971-30,152610,REPUBLICANOS,Não
2260971-30,154178,REPUBLICANOS,Não
2260971-30,156190,NOVO,Não
2260971-30,160512,SOLIDARIEDADE,Não
2260971-30,160518,PROS,Não
2260971-30,160532,DEM,Não
2260971-30,160534,PSC,Não
2260971-30,160545,DEM,Não
2260971-30,160552,PSD,Não
2260971-30,160558,PL,Não
2260971-30,160559,MDB,Não
2260971-30,160570,PP,Não
2260971-30,160587,PSD,Não
2260971-30,160588,PSD,Não
2260971-30,160589,PSDB,Não
2260971-30,160591,PL,Não
2260971-30,160632,SOLIDARIEDADE,Não
2260971-30,160639,DEM,Não
2260971-30,160640,PROS,Não
2260971-30,160642,PATRIOTA,Não
2260971-30,160655,PP,Não
2260971-30,160665,SOLIDARIEDADE,Não
2260971-30,160669,SOLIDARIEDADE,Não
2260971-30,160673,PL,Não
2260971-30,160674,REPUBLICANOS,Não
2260971-30,160758,PSDB,Não
2260971-30,160976,PL,Não
2260971-30,162332,PL,Não
2260971-30,164359,PSL,Não
2260971-30,164360,CIDADANIA,Não
2260971-30,166402,PL,Não
2260971-30,171623,MDB,Não
2260971-30,178829,PL,Não
2260971-30,178831,PP,Não
2260971-30,178832,PV,Não
2260971-30,178836,DEM,Não
2260971-30,178839,MDB,Não
2260971-30,178843,PSD,Não
2260971-30,178854,DEM,Não
2260971-30,178860,DEM,Não
2260971-30,178871,PP,Não
2260971-30,178876,PSDB,Não
2260971-30,178881,PSC,Não
2260971-30,178895,PSD,Não
2260971-30,178908,PSD,Não
2260971-30,178910,PSD,Não
2260971-30,178916,CIDADANIA,Não
2260971-30,178920,PODE,Não
2260971-30,178924,PL,Não
2260971-30,178928,PL,Não
2260971-30,178929,PODE,Não
2260971-30,178931,PSB,Não
2260971-30,178933,MDB,Não
2260971-30,178934,PROS,Não
2260971-30,178937,PL,Não
2260971-30,178939,PROS,Não
2260971-30,178947,DEM,Não
2260971-30,178953,PSD,Não
2260971-30,178956,PSDB,Não
2260971-30,178959,PP,Não
2260971-30,178961,PSDB,Não
2260971-30,178962,REPUBLICANOS,Não
2260971-30,178966,PSDB,Não
2260971-30,178972,CIDADANIA,Não
2260971-30,178981,MDB,Não
2260971-30,178983,PL,Não
2260971-30,178985,PL,Não
2260971-30,178987,PCdoB,Sim
2260971-30,178989,PODE,Não
2260971-30,178990,PSDB,Não
2260971-30,178992,PSDB,Não
2260971-30,178993,DEM,Não
2260971-30,178994,MDB,Não
2260971-30,178996,MDB,Não
2260971-30,178997,MDB,Não
2260971-30,179001,MDB,Não
2260971-30,179587,PSL,Não
2260971-30,191923,PDT,Não
2260971-30,193726,PSC,Não
2260971-30,194260,PTB,Não
2260971-30,196358,PSL,Não
2260971-30,198783,PTB,Não
2260971-30,204351,PSL,Não
2260971-30,204354,PL,Não
2260971-30,204355,CIDADANIA,Não
2260971-30,204356,REPUBLICANOS,Não
2260971-30,204357,PSDB,Não
2260971-30,204359,PODE,Não
2260971-30,204361,MDB,Não
2260971-30,204363,PSC,Não
2260971-30,204365,NOVO,Não
2260971-30,204366,PSB,Não
2260971-30,204367,PSL,Não
2260971-30,204368,PSL,Não
2260971-30,204369,PSL,Não
2260971-30,204371,PSB,Não
2260971-30,204372,REPUBLICANOS,Não
2260971-30,204373,REPUBLICANOS,Não
2260971-30,204374,PSL,Não
2260971-30,204376,PSL,Não
2260971-30,204377,CIDADANIA,Não
2260971-30,204378,PSL,Não
2260971-30,204381,DEM,Não
2260971-30,204382,PSL,Não
2260971-30,204383,PV,Sim
2260971-30,204385,PL,Sim
2260971-30,204386,DEM,Não
2260971-30,204387,PSD,Não
2260971-30,204388,PSL,Não
2260971-30,204390,PP,Não
2260971-30,204391,PODE,Não
2260971-30,204392,PSD,Não
2260971-30,204395,DEM,Não
2260971-30,204397,PROS,Não
2260971-30,204398,PSL,Não
2260971-30,204400,PSL,Não
2260971-30,204403,PDT,Não
2260971-30,204404,PSDB,Não
2260971-30,204405,PSB,Não
2260971-30,204406,PP,Não
2260971-30,204408,SOLIDARIEDADE,Não
2260971-30,204409,PSDB,Não
2260971-30,204410,PTB,Não
2260971-30,204411,PSL,Não
2260971-30,204412,DEM,Não
2260971-30,204414,REPUBLICANOS,Não
2260971-30,204415,PSL,Não
2260971-30,204416,PSL,Não
2260971-30,204418,REPUBLICANOS,Não
2260971-30,204419,PSC,Não
2260971-30,204420,PSL,Não
2260971-30,204421,PSDB,Não
2260971-30,204423,PSC,Não
2260971-30,204425,REPUBLICANOS,Não
2260971-30,204430,PP,Não
2260971-30,204431,MDB,Não
2260971-30,204433,CIDADANIA,Não
2260971-30,204434,SOLIDARIEDADE,Não
2260971-30,204436,MDB,Não
2260971-30,204437,REPUBLICANOS,Não
2260971-30,204438,PL,Não
2260971-30,204439,SOLIDARIEDADE,Sim
2260971-30,204441,PSC,Não
2260971-30,204442,PSL,Não
2260971-30,204444,PSL,Não
2260971-30,204446,PSL,Não
2260971-30,204447,PSD,Não
2260971-30,204448,PL,Não
2260971-30,204449,PSL,Não
2260971-30,204450,PP,Não
2260971-30,204451,PSL,Não
2260971-30,204452,PSL,Não
2260971-30,204454,PSL,Não
2260971-30,204455,PSL,Não
2260971-30,204457,DEM,Não
2260971-30,204459,MDB,Não
2260971-30,204460,PSL,Não
2260971-30,204461,NOVO,Não
2260971-30,204462,PSL,Não
2260971-30,204463,PSD,Não
2260971-30,204465,PSD,Não
2260971-30,204466,PSDB,Não
2260971-30,204471,PSDB,Não
2260971-30,204472,PODE,Não
2260971-30,204473,PSL,Não
2260971-30,204476,AVANTE,Não
2260971-30,204477,PSL,Não
2260971-30,204478,MDB,Não
2260971-30,204479,PSL,Não
2260971-30,204481,PL,Não
2260971-30,204482,PSC,Não
2260971-30,204484,PSL,Não
2260971-30,204485,PL,Não
2260971-30,204487,PROS,Não
2260971-30,204488,PV,Sim
2260971-30,204490,PSL,Não
2260971-30,204496,PSDB,Não
2260971-30,204497,PSD,Não
2260971-30,204498,DEM,Não
2260971-30,204500,PTB,Não
2260971-30,204502,PSL,Não
2260971-30,204504,PSD,Não
2260971-30,204505,REPUBLICANOS,Não
2260971-30,204508,PODE,Não
2260971-30,204510,PP,Não
2260971-30,204511,DEM,Não
2260971-30,204513,PSL,Não
2260971-30,204515,AVANTE,Não
2260971-30,204516,NOVO,Não
2260971-30,204517,PL,Não
2260971-30,204518,PATRIOTA,Não
2260971-30,204519,NOVO,Não
2260971-30,204520,PSL,Não
2260971-30,204523,NOVO,Não
2260971-30,204524,PP,Não
2260971-30,204525,PSB,Não
2260971-30,204526,PSL,Não
2260971-30,204527,DEM,Não
2260971-30,204528,NOVO,Não
2260971-30,204531,PP,Não
2260971-30,204532,NOVO,Não
2260971-30,204534,PDT,Não
2260971-30,204536,DEM,Não
2260971-30,204537,PV,Não
2260971-30,204538,PTB,Não
2260971-30,204540,REPUBLICANOS,Não
2260971-30,204542,PSB,Sim
2260971-30,204544,PSDB,Não
2260971-30,204545,PSL,Não
2260971-30,204547,PSL,Não
2260971-30,204548,PSL,Não
2260971-30,204549,PP,Não
2260971-30,204550,PL,Não
2260971-30,204551,SOLIDARIEDADE,Não
2260971-30,204552,PODE,Não
2260971-30,204553,AVANTE,Não
2260971-30,204554,PL,Não
2260971-30,204556,PL,Não
2260971-30,204557,PSD,Não
2260971-30,204560,PSDB,Não
2260971-30,204565,PSL,Não
2260971-30,204569,PSL,Não
2260971-30,204570,PL,Não
2260971-30,204571,PDT,Não
2260971-30,204572,REPUBLICANOS,Não
2260971-30,204573,PSD,Não
2260971-30,204576,REPUBLICANOS,Não
2260971-30,205863,PSL,Não
2260971-30,205865,PSD,Não
2260971-30,207176,PSDB,Não
2260971-30,207309,PSL,Não
2260971-30,213274,PSB,Não
2260971-30,213762,PROS,Não
2260971-30,214445,PP,Não
2260971-30,214694,PL,Não
2265295-74,62881,PSDB,Sim
2265295-74,66179,DEM,Sim
2265295-74,66828,PP,Sim
2265295-74,67138,PP,Sim
2265295-74,68720,PDT,Sim
2265295-74,69871,PODE,Não
2265295-74,72442,PSB,Sim
2265295-74,73433,PT,Não
2265295-74,73441,REPUBLICANOS,Sim
2265295-74,73460,PDT,Sim
2265295-74,73466,CIDADANIA,Sim
