id_leggo,id_principal,casa,id_documento,sigla,descricao_tipo_documento,data,id_autor_parlametria,partido,uf,nome_eleitoral,casa_autor,tipo_documento,tipo_acao,peso_autor_documento,governismo,governismo_ma,peso_politico
e6c8e8ea0284fc642634173649f746f6,2190569,camara,2190569,PL 116/2019,Projeto de Lei,2019-02-04T00:00:00Z,1178989,PODE,SP,Dep. Renata Abreu (PODE/SP),camara,Prop. Original / Apensada,Proposição,1,2.7705563312625596,-0.28980813583944176,0.161225
ffa40f90aed9b5526c10b5b278bb45ca,2190621,camara,2190621,PL 148/2019,Projeto de Lei,2019-02-04T00:00:00Z,1178964,PSB,RS,Dep. Heitor Schuch (PSB/RS),camara,Prop. Original / Apensada,Proposição,1,-1.3279959082897648,-5.163485085235787,0.113941
200a3857111591f2c61c174649fc1b6d,2190623,camara,2190623,PL 149/2019,Projeto de Lei,2019-02-04T00:00:00Z,1178964,PSB,RS,Dep. Heitor Schuch (PSB/RS),camara,Prop. Original / Apensada,Proposição,1,-1.3279959082897648,-5.163485085235787,0.113941
200a3857111591f2c61c174649fc1b6d,2190623,camara,2209851,PRL 1/0,Parecer do Relator,2019-06-27T00:00:00Z,1160570,PP,RS,Dep. Jerônimo Goergen (PP/RS),camara,Parecer,Outros,1,4.908181488460208,7.576276828973306,0.100895
200a3857111591f2c61c174649fc1b6d,2190623,camara,2209986,SBT 1/0,Substitutivo,2019-07-01T00:00:00Z,1160570,PP,RS,Dep. Jerônimo Goergen (PP/RS),camara,Parecer,Outros,1,4.908181488460208,7.576276828973306,0.100895
200a3857111591f2c61c174649fc1b6d,2190623,camara,2223563,PRL 1/0,Parecer do Relator,2019-10-02T00:00:00Z,1204374,PSL,DF,Dep. Bia Kicis (PSL/DF),camara,Parecer,Outros,1,10,3.994249582852021,0.0669408
200a3857111591f2c61c174649fc1b6d,2190623,camara,2233012,RDF 1/0,Redação Final,2019-12-09T00:00:00Z,1160587,PSD,MS,Dep. Fábio Trad (PSD/MS),camara,Parecer,Outros,1,3.1894863773292386,0.9020517386744764,0.0688062
243851418016d466c78fa14da9e693dd,2190630,camara,2190630,PL 153/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204391,PODE,GO,Dep. José Nelto (PODE/GO),camara,Prop. Original / Apensada,Proposição,1,3.0822943560457823,-1.528339033098721,0.357648
e88dc154bce9488c88c18a47513c4549,2190647,camara,2190647,PL 43/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
f4324e686036af26c9d1f60ef233b048,2190679,camara,2190679,PL 45/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
a390de55e690779cf6eed181b262c302,2190681,camara,2190486,PL 51/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
a390de55e690779cf6eed181b262c302,2190681,camara,2190681,PL 47/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
a390de55e690779cf6eed181b262c302,2190681,camara,2210918,PL 3892/2019,Projeto de Lei,2019-07-04T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
da929173aca90aad13afa3fe216a1f88,2190682,camara,2190682,PL 46/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
706d980616ec4bd018303a66a973ca87,2190690,camara,2190690,PL 184/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204508,PODE,MG,Dep. Igor Timo (PODE/MG),camara,Prop. Original / Apensada,Proposição,1,3.35004562483968,0.5622812910384312,0
706d980616ec4bd018303a66a973ca87,2190690,camara,2190896,PL 336/2019,Projeto de Lei,2019-02-04T00:00:00Z,1164360,CIDADANIA,SC,Dep. Carmen Zanotto (CIDADANIA/SC),camara,Prop. Original / Apensada,Proposição,1,2.375701283806549,0.7621424803901604,0.151261
66901708ff1c13d67f3c8bbb5edcec1b,2190779,camara,2190779,PL 269/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
