nome,id_entidade,partido,uf,casa,sigla_tipo,proposicao,efeito,autores,governismo,governismo_ma,assinadas,autorias_ponderadas,coautores
Nelson Barbudo,204449,PSL,MT,camara,PL,PL 4655/2020,Divergente,1,7.401267218301598,3.908568112616388,1,1,0
Júlio Delgado,73586,PSB,MG,camara,PL,PL 4658/2020,Convergente,1,-1.3837604744073673,-4.746031922367379,1,1,0
Felipe Carreras,72442,PSB,PE,camara,PL,PL 4669/2020,Convergente,1,0.41913004601843795,-1.6363380967726542,1,1,0
Christino Aureo,204440,PP,RJ,camara,PL,PL 4690/2020,Convergente,1,4.014547421675555,7.0589803999201735,1,1,0
Pedro Uczai,160604,PT,SC,camara,PL,PL 4697/2020,Convergente,1,-6.429172366444439,-7.911813714678381,1,1,0
Célio Studart,204488,PV,CE,camara,PL,PL 4705/2020,Convergente,2,-1.1376416668423701,-3.7025323831707446,1,0.5,1
Ricardo Izar,160655,PP,SP,camara,PL,PL 4705/2020,Convergente,2,2.688062555262661,-1.8385838319310785,1,0.5,1
José Nelto,204391,PODE,GO,camara,PL,PL 4714/2020,Convergente,1,2.6472798724424678,-1.528339033098721,1,1,0
Zé Silva,160632,SOLIDARIEDADE,MG,camara,PL,PL 4734/2020,Convergente,1,3.5869005193279264,4.118648116868409,1,1,0
Alessandro Molon,160511,PSB,RJ,camara,PDL,PDL 414/2020,Convergente,19,-3.0153705474707024,-7.358340047947766,1,0.05263157894736842,18
Aliel Machado,178927,PSB,PR,camara,PDL,PDL 414/2020,Convergente,19,-1.846949833893122,-3.665227598078964,1,0.05263157894736842,18
Bira Do Pindaré,204561,PSB,MA,camara,PDL,PDL 414/2020,Convergente,19,-3.238488640226164,-3.98634502900903,1,0.05263157894736842,18
Camilo Capiberibe,204352,PSB,AP,camara,PDL,PDL 414/2020,Convergente,19,-2.8197716873620955,-5.1359541122235886,1,0.05263157894736842,18
Danilo Cabral,160528,PSB,PE,camara,PDL,PDL 414/2020,Convergente,19,-2.047362016695641,-4.980876054232571,1,0.05263157894736842,18
Denis Bezerra,204542,PSB,CE,camara,PDL,PDL 414/2020,Convergente,19,-2.5327567680271166,-5.105662717563037,1,0.05263157894736842,18
Elias Vaz,204389,PSB,GO,camara,PDL,PDL 414/2020,Convergente,19,-2.8681069054198884,-4.863743169372073,1,0.05263157894736842,18
Gervásio Maia,204394,PSB,PB,camara,PDL,PDL 414/2020,Convergente,19,-2.639217224579557,-5.071932576973131,1,0.05263157894736842,18
Heitor Schuch,178964,PSB,RS,camara,PDL,PDL 414/2020,Convergente,19,-2.0915378007306895,-5.163485085235787,1,0.05263157894736842,18
João H. Campos,204429,PSB,PE,camara,PDL,PDL 414/2020,Convergente,19,-2.292028476151698,-4.122259940741983,1,0.05263157894736842,18
Júlio Delgado,73586,PSB,MG,camara,PDL,PDL 414/2020,Convergente,19,-1.3837604744073673,-4.746031922367379,1,0.05263157894736842,18
Lídice Da Mata,139285,PSB,BA,camara,PDL,PDL 414/2020,Convergente,19,-2.90869609738437,-4.759377575944096,1,0.05263157894736842,18
Marcelo Nilo,204558,PSB,BA,camara,PDL,PDL 414/2020,Convergente,19,-2.59500392049684,-5.126990629922366,1,0.05263157894736842,18
Rafael Motta,178951,PSB,RN,camara,PDL,PDL 414/2020,Convergente,19,-1.6632441091843102,-4.539019354220075,1,0.05263157894736842,18
Rodrigo Agostinho,204530,PSB,SP,camara,PDL,PDL 414/2020,Convergente,19,-1.104189577398282,-3.72831522733207,1,0.05263157894736842,18
Tadeu Alencar,178922,PSB,PE,camara,PDL,PDL 414/2020,Convergente,19,-2.1144545226617497,-7.62290198254899,1,0.05263157894736842,18
Ted Conti,206231,PSB,ES,camara,PDL,PDL 414/2020,Convergente,19,-1.0046149940670794,-3.6220418997416175,1,0.05263157894736842,18
Túlio Gadêlha,157130,PDT,PE,camara,PDL,PDL 414/2020,Convergente,19,-2.7077926454125345,-3.9013573182405725,1,0.05263157894736842,18
Vilson Da Fetaemg,204483,PSB,MG,camara,PDL,PDL 414/2020,Convergente,19,-2.5834386728946193,-5.055467908886896,1,0.05263157894736842,18
André Figueiredo,133439,PDT,CE,camara,PL,PL 4735/2020,Divergente,1,-1.6197915932863456,-2.459714725467551,1,1,0
Afonso Florence,160508,PT,BA,camara,PDL,PDL 415/2020,Convergente,44,-6.854015545309499,-6.4148096682061055,1,0.022727272727272728,43
Airton Faleiro,204495,PT,PA,camara,PDL,PDL 415/2020,Convergente,44,-5.36004615143955,-7.798706970793458,1,0.022727272727272728,43
Alencar Santana Braga,204501,PT,SP,camara,PDL,PDL 415/2020,Convergente,44,-7.990575774197204,-5.78579061889435,1,0.022727272727272728,43
Alexandre Padilha,204503,PT,SP,camara,PDL,PDL 415/2020,Convergente,44,-7.175689343733485,-9.071795978160024,1,0.022727272727272728,43
Beto Faro,141335,PT,PA,camara,PDL,PDL 415/2020,Convergente,44,-5.2335148689005955,-9.144658931482422,1,0.022727272727272728,43
Bohn Gass,160538,PT,RS,camara,PDL,PDL 415/2020,Convergente,44,-7.4215296650000715,-8.133571856697998,1,0.022727272727272728,43
Carlos Veras,204426,PT,PE,camara,PDL,PDL 415/2020,Convergente,44,-6.172196568181232,-6.106540167467587,1,0.022727272727272728,43
Célio Moura,204370,PT,TO,camara,PDL,PDL 415/2020,Convergente,44,-4.482645441188434,-6.747522743646701,1,0.022727272727272728,43
Enio Verri,132504,PT,PR,camara,PDL,PDL 415/2020,Convergente,44,-7.014677384494272,-7.17008310801166,1,0.022727272727272728,43
Erika Kokay,160575,PT,DF,camara,PDL,PDL 415/2020,Convergente,44,-6.453196971072883,-8.186060722380688,1,0.022727272727272728,43
Frei Anastacio Ribeiro,204393,PT,PB,camara,PDL,PDL 415/2020,Convergente,44,-5.324072389385068,-7.923303111446417,1,0.022727272727272728,43
Gleisi Hoffmann,107283,PT,PR,camara,PDL,PDL 415/2020,Convergente,44,-5.604659487888503,-9.453496286365368,1,0.022727272727272728,43
Helder Salomão,178873,PT,ES,camara,PDL,PDL 415/2020,Convergente,44,-6.84870596131532,-7.8348361543111595,1,0.022727272727272728,43
Jandira Feghali,74848,PCdoB,RJ,camara,PDL,PDL 415/2020,Convergente,44,-2.682902491535031,-6.518030059922246,1,0.022727272727272728,43
João Daniel,178970,PT,SE,camara,PDL,PDL 415/2020,Convergente,44,-4.936720480677984,-8.023851506430141,1,0.022727272727272728,43
João H. Campos,204429,PSB,PE,camara,PDL,PDL 415/2020,Convergente,44,-2.292028476151698,-4.122259940741983,1,0.022727272727272728,43
Jorge Solla,178857,PT,BA,camara,PDL,PDL 415/2020,Convergente,44,-6.229219120361085,-7.711517948550505,1,0.022727272727272728,43
José Guimarães,141470,PT,CE,camara,PDL,PDL 415/2020,Convergente,44,-4.760657341689731,-8.341688387620389,1,0.022727272727272728,43
Joseildo Ramos,209189,PT,BA,camara,PDL,PDL 415/2020,Convergente,44,-6.739051957146476,-7.997158836043601,1,0.022727272727272728,43
Leonardo Monteiro,74156,PT,MG,camara,PDL,PDL 415/2020,Convergente,44,-3.9658343085420036,-7.4418261883537085,1,0.022727272727272728,43
Luizianne Lins,178866,PT,CE,camara,PDL,PDL 415/2020,Convergente,44,-6.240018523591004,-3.619189708556653,1,0.022727272727272728,43
Marcelo Freixo,76874,PSOL,RJ,camara,PDL,PDL 415/2020,Convergente,44,-7.4703206486977844,-8.1775660413623,1,0.022727272727272728,43
Marcon,160535,PT,RS,camara,PDL,PDL 415/2020,Convergente,44,-4.936523157639074,-8.348767433528966,1,0.022727272727272728,43
Margarida Salomão,171619,PT,MG,camara,PDL,PDL 415/2020,Convergente,44,-4.249814400533149,-7.644298914671927,1,0.022727272727272728,43
Maria Do Rosário,74398,PT,RS,camara,PDL,PDL 415/2020,Convergente,44,-7.051815668719049,-6.236254296512137,1,0.022727272727272728,43
Marília Arraes,204428,PT,PE,camara,PDL,PDL 415/2020,Convergente,44,-7.871058695111348,-7.376719300152686,1,0.022727272727272728,43
Merlong Solano,188097,PT,PI,camara,PDL,PDL 415/2020,Convergente,44,-4.965076240751573,-6.534922224887061,1,0.022727272727272728,43
Natália Bonavides,204453,PT,RN,camara,PDL,PDL 415/2020,Convergente,44,-9.203849171876039,-8.324068307953764,1,0.022727272727272728,43
Nilto Tatto,178986,PT,SP,camara,PDL,PDL 415/2020,Convergente,44,-7.5324437132273125,-7.261268628116211,1,0.022727272727272728,43
Padre João,160556,PT,MG,camara,PDL,PDL 415/2020,Convergente,44,-7.53477432424644,-7.980371683740026,1,0.022727272727272728,43
Patrus Ananias,74160,PT,MG,camara,PDL,PDL 415/2020,Convergente,44,-6.376564811004134,-8.323316486730704,1,0.022727272727272728,43
Paulão,171617,PT,AL,camara,PDL,PDL 415/2020,Convergente,44,-7.325272192125702,-9.110398005296345,1,0.022727272727272728,43
Paulo Guedes,204492,PT,MG,camara,PDL,PDL 415/2020,Convergente,44,-7.327821583702873,-7.68860540683566,1,0.022727272727272728,43
Paulo Teixeira,141488,PT,SP,camara,PDL,PDL 415/2020,Convergente,44,-5.951972849716273,-7.527200882229313,1,0.022727272727272728,43
Pedro Uczai,160604,PT,SC,camara,PDL,PDL 415/2020,Convergente,44,-6.429172366444439,-7.911813714678381,1,0.022727272727272728,43
Professora Rosa Neide,204467,PT,MT,camara,PDL,PDL 415/2020,Convergente,44,-6.036054283541652,-7.710238428951021,1,0.022727272727272728,43
Rogério Correia,204480,PT,MG,camara,PDL,PDL 415/2020,Convergente,44,-8.137664598537768,-7.783066752626986,1,0.022727272727272728,43
Rubens Otoni,74371,PT,GO,camara,PDL,PDL 415/2020,Convergente,44,-7.219771333846651,-8.106073196933556,1,0.022727272727272728,43
Rui Falcão,73604,PT,SP,camara,PDL,PDL 415/2020,Convergente,44,-5.322373652546416,-7.591285278307389,1,0.022727272727272728,43
Túlio Gadêlha,157130,PDT,PE,camara,PDL,PDL 415/2020,Convergente,44,-2.7077926454125345,-3.9013573182405725,1,0.022727272727272728,43
Valmir Assunção,160610,PT,BA,camara,PDL,PDL 415/2020,Convergente,44,-6.818220461288379,-8.218783268005833,1,0.022727272727272728,43
Vander Loubet,74376,PT,MS,camara,PDL,PDL 415/2020,Convergente,44,-4.2894354275516235,-7.904917633077796,1,0.022727272727272728,43
Vicentinho,74283,PT,SP,camara,PDL,PDL 415/2020,Convergente,44,-5.108302118044571,-7.397749861344368,1,0.022727272727272728,43
Waldenor Pereira,160569,PT,BA,camara,PDL,PDL 415/2020,Convergente,44,-7.086404658928979,-8.403899378238753,1,0.022727272727272728,43
Alice Portugal,74057,PCdoB,BA,camara,PDL,PDL 416/2020,Convergente,3,-3.078276527877051,-6.615450277973972,1,0.3333333333333333,2
Jandira Feghali,74848,PCdoB,RJ,camara,PDL,PDL 416/2020,Convergente,3,-2.682902491535031,-6.518030059922246,1,0.3333333333333333,2
Perpétua Almeida,73943,PCdoB,AC,camara,PDL,PDL 416/2020,Convergente,3,-2.3722298478608366,-7.62686680027759,1,0.3333333333333333,2
Áurea Carolina,204509,PSOL,MG,camara,PDL,PDL 417/2020,Convergente,10,-8.644086273652816,-4.15887260849675,1,0.1,9
David Miranda,205548,PSOL,RJ,camara,PDL,PDL 417/2020,Convergente,10,-6.671582489892106,-8.973861970924675,1,0.1,9
Edmilson Rodrigues,134812,PSOL,PA,camara,PDL,PDL 417/2020,Convergente,10,-7.055106803499095,-7.248743557970302,1,0.1,9
Fernanda Melchionna,204407,PSOL,RS,camara,PDL,PDL 417/2020,Convergente,10,-8.009863849173902,-8.433402615407408,1,0.1,9
Glauber Braga,152605,PSOL,RJ,camara,PDL,PDL 417/2020,Convergente,10,-10,-10,1,0.1,9
Ivan Valente,73531,PSOL,SP,camara,PDL,PDL 417/2020,Convergente,10,-8.820488412484591,-8.270553172006322,1,0.1,9
Luiza Erundina,74784,PSOL,SP,camara,PDL,PDL 417/2020,Convergente,10,-3.2635158741971884,-2.7528722202195457,1,0.1,9
Marcelo Freixo,76874,PSOL,RJ,camara,PDL,PDL 417/2020,Convergente,10,-7.4703206486977844,-8.1775660413623,1,0.1,9
Sâmia Bomfim,204535,PSOL,SP,camara,PDL,PDL 417/2020,Convergente,10,-6.3212895857399,-2.916567104770067,1,0.1,9
Talíria Petrone,204464,PSOL,RJ,camara,PDL,PDL 417/2020,Convergente,10,-7.16548349840843,-6.465732194370224,1,0.1,9
Franco Cartafina,204510,PP,MG,camara,PL,PL 4750/2020,Convergente,1,3.6565071665593187,4.184444065691331,1,1,0
José Guimarães,141470,PT,CE,camara,PDL,PDL 419/2020,Convergente,1,-4.760657341689731,-8.341688387620389,1,1,0
Célio Studart,204488,PV,CE,camara,PDL,PDL 420/2020,Convergente,3,-1.1376416668423701,-3.7025323831707446,1,0.3333333333333333,2
Professor Israel Batista,204383,PV,DF,camara,PDL,PDL 420/2020,Convergente,3,-1.032536534846919,-2.5159073048429414,1,0.3333333333333333,2
Professora Rosa Neide,204467,PT,MT,camara,PDL,PDL 420/2020,Convergente,3,-6.036054283541652,-7.710238428951021,1,0.3333333333333333,2
Nilto Tatto,178986,PT,SP,camara,PDL,PDL 421/2020,Convergente,1,-7.5324437132273125,-7.261268628116211,1,1,0
André Figueiredo,133439,PDT,CE,camara,PDL,PDL 432/2020,Convergente,1,-1.6197915932863456,-2.459714725467551,1,1,0
Felipe Carreras,72442,PSB,PE,camara,PL,PL 4804/2020,Convergente,1,0.41913004601843795,-1.6363380967726542,1,1,0
Bira Do Pindaré,204561,PSB,MA,camara,PDL,PDL 439/2020,Convergente,29,-3.238488640226164,-3.98634502900903,1,0.034482758620689655,28
Camilo Capiberibe,204352,PSB,AP,camara,PDL,PDL 439/2020,Convergente,29,-2.8197716873620955,-5.1359541122235886,1,0.034482758620689655,28
Carlos Veras,204426,PT,PE,camara,PDL,PDL 439/2020,Convergente,29,-6.172196568181232,-6.106540167467587,1,0.034482758620689655,28
Célio Studart,204488,PV,CE,camara,PDL,PDL 439/2020,Convergente,29,-1.1376416668423701,-3.7025323831707446,1,0.034482758620689655,28
Danilo Cabral,160528,PSB,PE,camara,PDL,PDL 439/2020,Convergente,29,-2.047362016695641,-4.980876054232571,1,0.034482758620689655,28
Edmilson Rodrigues,134812,PSOL,PA,camara,PDL,PDL 439/2020,Convergente,29,-7.055106803499095,-7.248743557970302,1,0.034482758620689655,28
Enio Verri,132504,PT,PR,camara,PDL,PDL 439/2020,Convergente,29,-7.014677384494272,-7.17008310801166,1,0.034482758620689655,28
Erika Kokay,160575,PT,DF,camara,PDL,PDL 439/2020,Convergente,29,-6.453196971072883,-8.186060722380688,1,0.034482758620689655,28
Frei Anastacio Ribeiro,204393,PT,PB,camara,PDL,PDL 439/2020,Convergente,29,-5.324072389385068,-7.923303111446417,1,0.034482758620689655,28
Gonzaga Patriota,74419,PSB,PE,camara,PDL,PDL 439/2020,Convergente,29,-2.033899675909532,-5.438435581223703,1,0.034482758620689655,28
João H. Campos,204429,PSB,PE,camara,PDL,PDL 439/2020,Convergente,29,-2.292028476151698,-4.122259940741983,1,0.034482758620689655,28
Joenia Wapichana,204468,REDE,RR,camara,PDL,PDL 439/2020,Convergente,29,-2.125582761138035,-4.121369358730881,1,0.034482758620689655,28
Jorge Solla,178857,PT,BA,camara,PDL,PDL 439/2020,Convergente,29,-6.229219120361085,-7.711517948550505,1,0.034482758620689655,28
Júlio Delgado,73586,PSB,MG,camara,PDL,PDL 439/2020,Convergente,29,-1.3837604744073673,-4.746031922367379,1,0.034482758620689655,28
Luiza Erundina,74784,PSOL,SP,camara,PDL,PDL 439/2020,Convergente,29,-3.2635158741971884,-2.7528722202195457,1,0.034482758620689655,28
Marcelo Freixo,76874,PSOL,RJ,camara,PDL,PDL 439/2020,Convergente,29,-7.4703206486977844,-8.1775660413623,1,0.034482758620689655,28
Nilto Tatto,178986,PT,SP,camara,PDL,PDL 439/2020,Convergente,29,-7.5324437132273125,-7.261268628116211,1,0.034482758620689655,28
Patrus Ananias,74160,PT,MG,camara,PDL,PDL 439/2020,Convergente,29,-6.376564811004134,-8.323316486730704,1,0.034482758620689655,28
Paulo Teixeira,141488,PT,SP,camara,PDL,PDL 439/2020,Convergente,29,-5.951972849716273,-7.527200882229313,1,0.034482758620689655,28
Professor Israel Batista,204383,PV,DF,camara,PDL,PDL 439/2020,Convergente,29,-1.032536534846919,-2.5159073048429414,1,0.034482758620689655,28
Professora Rosa Neide,204467,PT,MT,camara,PDL,PDL 439/2020,Convergente,29,-6.036054283541652,-7.710238428951021,1,0.034482758620689655,28
Rafael Motta,178951,PSB,RN,camara,PDL,PDL 439/2020,Convergente,29,-1.6632441091843102,-4.539019354220075,1,0.034482758620689655,28
Reginaldo Lopes,74161,PT,MG,camara,PDL,PDL 439/2020,Convergente,29,-3.645224448098036,-8.121591448014957,1,0.034482758620689655,28
Rodrigo Agostinho,204530,PSB,SP,camara,PDL,PDL 439/2020,Convergente,29,-1.104189577398282,-3.72831522733207,1,0.034482758620689655,28
Sâmia Bomfim,204535,PSOL,SP,camara,PDL,PDL 439/2020,Convergente,29,-6.3212895857399,-2.916567104770067,1,0.034482758620689655,28
Tadeu Alencar,178922,PSB,PE,camara,PDL,PDL 439/2020,Convergente,29,-2.1144545226617497,-7.62290198254899,1,0.034482758620689655,28
Ted Conti,206231,PSB,ES,camara,PDL,PDL 439/2020,Convergente,29,-1.0046149940670794,-3.6220418997416175,1,0.034482758620689655,28
Túlio Gadêlha,157130,PDT,PE,camara,PDL,PDL 439/2020,Convergente,29,-2.7077926454125345,-3.9013573182405725,1,0.034482758620689655,28
Vilson Da Fetaemg,204483,PSB,MG,camara,PDL,PDL 439/2020,Convergente,29,-2.5834386728946193,-5.055467908886896,1,0.034482758620689655,28
Alexandre Frota,204544,PSDB,SP,camara,PL,PL 4820/2020,Convergente,1,1.350618805177767,-0.2799115588489638,1,1,0
Alexandre Frota,204544,PSDB,SP,camara,PL,PL 4826/2020,Convergente,1,1.350618805177767,-0.2799115588489638,1,1,0
Santini,90842,PTB,RS,camara,PL,PL 4827/2020,Divergente,1,3.8828987986035948,3.911096912044174,1,1,0
Santini,90842,PTB,RS,camara,PL,PL 4828/2020,Divergente,1,3.8828987986035948,3.911096912044174,1,1,0
Santini,90842,PTB,RS,camara,PL,PL 4829/2020,Divergente,1,3.8828987986035948,3.911096912044174,1,1,0
Felipe Carreras,72442,PSB,PE,camara,PL,PL 4839/2020,Convergente,1,0.41913004601843795,-1.6363380967726542,1,1,0
Alessandro Molon,160511,PSB,RJ,camara,PDL,PDL 443/2020,Convergente,1,-3.0153705474707024,-7.358340047947766,1,1,0
Alexandre Frota,204544,PSDB,SP,camara,PL,PL 4854/2020,Convergente,1,1.350618805177767,-0.2799115588489638,1,1,0
Carlos Fávaro,6295,PSD,MT,senado,PL,PL 4629/2020,Convergente,1,9.27214203922053,4.320503474909607,1,1,0
Carlos Veras,204426,PT,PE,camara,PDL,PDL 444/2020,Convergente,8,-6.172196568181232,-6.106540167467587,1,0.125,7
Célio Moura,204370,PT,TO,camara,PDL,PDL 444/2020,Convergente,8,-4.482645441188434,-6.747522743646701,1,0.125,7
João Daniel,178970,PT,SE,camara,PDL,PDL 444/2020,Convergente,8,-4.936720480677984,-8.023851506430141,1,0.125,7
Marcon,160535,PT,RS,camara,PDL,PDL 444/2020,Convergente,8,-4.936523157639074,-8.348767433528966,1,0.125,7
Nilto Tatto,178986,PT,SP,camara,PDL,PDL 444/2020,Convergente,8,-7.5324437132273125,-7.261268628116211,1,0.125,7
Padre João,160556,PT,MG,camara,PDL,PDL 444/2020,Convergente,8,-7.53477432424644,-7.980371683740026,1,0.125,7
Patrus Ananias,74160,PT,MG,camara,PDL,PDL 444/2020,Convergente,8,-6.376564811004134,-8.323316486730704,1,0.125,7
Valmir Assunção,160610,PT,BA,camara,PDL,PDL 444/2020,Convergente,8,-6.818220461288379,-8.218783268005833,1,0.125,7
Áurea Carolina,204509,PSOL,MG,camara,PDL,PDL 446/2020,Convergente,10,-8.644086273652816,-4.15887260849675,1,0.1,9
David Miranda,205548,PSOL,RJ,camara,PDL,PDL 446/2020,Convergente,10,-6.671582489892106,-8.973861970924675,1,0.1,9
Edmilson Rodrigues,134812,PSOL,PA,camara,PDL,PDL 446/2020,Convergente,10,-7.055106803499095,-7.248743557970302,1,0.1,9
Fernanda Melchionna,204407,PSOL,RS,camara,PDL,PDL 446/2020,Convergente,10,-8.009863849173902,-8.433402615407408,1,0.1,9
Glauber Braga,152605,PSOL,RJ,camara,PDL,PDL 446/2020,Convergente,10,-10,-10,1,0.1,9
Ivan Valente,73531,PSOL,SP,camara,PDL,PDL 446/2020,Convergente,10,-8.820488412484591,-8.270553172006322,1,0.1,9
Luiza Erundina,74784,PSOL,SP,camara,PDL,PDL 446/2020,Convergente,10,-3.2635158741971884,-2.7528722202195457,1,0.1,9
Marcelo Freixo,76874,PSOL,RJ,camara,PDL,PDL 446/2020,Convergente,10,-7.4703206486977844,-8.1775660413623,1,0.1,9
Sâmia Bomfim,204535,PSOL,SP,camara,PDL,PDL 446/2020,Convergente,10,-6.3212895857399,-2.916567104770067,1,0.1,9
Talíria Petrone,204464,PSOL,RJ,camara,PDL,PDL 446/2020,Convergente,10,-7.16548349840843,-6.465732194370224,1,0.1,9
Célio Studart,204488,PV,CE,camara,PL,PL 4902/2020,Convergente,1,-1.1376416668423701,-3.7025323831707446,1,1,0
Célio Studart,204488,PV,CE,camara,PL,PL 4906/2020,Convergente,1,-1.1376416668423701,-3.7025323831707446,1,1,0
Célio Studart,204488,PV,CE,camara,PL,PL 4926/2020,Convergente,1,-1.1376416668423701,-3.7025323831707446,1,1,0
Célio Studart,204488,PV,CE,camara,PL,PL 4927/2020,Convergente,1,-1.1376416668423701,-3.7025323831707446,1,1,0
Célio Studart,204488,PV,CE,camara,PL,PL 4928/2020,Neutro,1,-1.1376416668423701,-3.7025323831707446,1,1,0
Rogério Correia,204480,PT,MG,camara,PL,PL 4930/2020,Convergente,1,-8.137664598537768,-7.783066752626986,1,1,0
Célio Studart,204488,PV,CE,camara,PL,PL 4933/2020,Convergente,3,-1.1376416668423701,-3.7025323831707446,1,0.3333333333333333,2
Enrico Misasi,204537,PV,SP,camara,PL,PL 4933/2020,Convergente,3,1.6412377369621503,-1.9015655327252734,1,0.3333333333333333,2
Professor Israel Batista,204383,PV,DF,camara,PL,PL 4933/2020,Convergente,3,-1.032536534846919,-2.5159073048429414,1,0.3333333333333333,2
Célio Studart,204488,PV,CE,camara,PDL,PDL 450/2020,Convergente,2,-1.1376416668423701,-3.7025323831707446,1,0.5,1
Professor Israel Batista,204383,PV,DF,camara,PDL,PDL 450/2020,Convergente,2,-1.032536534846919,-2.5159073048429414,1,0.5,1
Rogério Correia,204480,PT,MG,camara,PL,PL 4934/2020,Convergente,1,-8.137664598537768,-7.783066752626986,1,1,0
Célio Studart,204488,PV,CE,camara,PL,PL 4980/2020,Convergente,1,-1.1376416668423701,-3.7025323831707446,1,1,0
Célio Studart,204488,PV,CE,camara,PL,PL 4993/2020,Convergente,1,-1.1376416668423701,-3.7025323831707446,1,1,0
Alencar Santana Braga,204501,PT,SP,camara,PL,PL 5014/2020,Convergente,2,-7.990575774197204,-5.78579061889435,1,0.5,1
Nilto Tatto,178986,PT,SP,camara,PL,PL 5014/2020,Convergente,2,-7.5324437132273125,-7.261268628116211,1,0.5,1
Célio Studart,204488,PV,CE,camara,PL,PL 5015/2020,Neutro,1,-1.1376416668423701,-3.7025323831707446,1,1,0
Capitão Alberto Neto,204572,REPUBLICANOS,AM,camara,PL,PL 5020/2020,Convergente,1,5.095642755325818,3.586598034731697,1,1,0
Célio Studart,204488,PV,CE,camara,PL,PL 5048/2020,Convergente,1,-1.1376416668423701,-3.7025323831707446,1,1,0
Nilto Tatto,178986,PT,SP,camara,PL,PL 5085/2020,Convergente,1,-7.5324437132273125,-7.261268628116211,1,1,0
Nilto Tatto,178986,PT,SP,camara,PL,PL 5086/2020,Convergente,1,-7.5324437132273125,-7.261268628116211,1,1,0
Afonso Florence,160508,PT,BA,camara,PDL,PDL 474/2020,Convergente,17,-6.854015545309499,-6.4148096682061055,1,0.058823529411764705,16
Airton Faleiro,204495,PT,PA,camara,PDL,PDL 474/2020,Convergente,17,-5.36004615143955,-7.798706970793458,1,0.058823529411764705,16
Alexandre Padilha,204503,PT,SP,camara,PDL,PDL 474/2020,Convergente,17,-7.175689343733485,-9.071795978160024,1,0.058823529411764705,16
Beto Faro,141335,PT,PA,camara,PDL,PDL 474/2020,Convergente,17,-5.2335148689005955,-9.144658931482422,1,0.058823529411764705,16
Carlos Veras,204426,PT,PE,camara,PDL,PDL 474/2020,Convergente,17,-6.172196568181232,-6.106540167467587,1,0.058823529411764705,16
Célio Moura,204370,PT,TO,camara,PDL,PDL 474/2020,Convergente,17,-4.482645441188434,-6.747522743646701,1,0.058823529411764705,16
Enio Verri,132504,PT,PR,camara,PDL,PDL 474/2020,Convergente,17,-7.014677384494272,-7.17008310801166,1,0.058823529411764705,16
Frei Anastacio Ribeiro,204393,PT,PB,camara,PDL,PDL 474/2020,Convergente,17,-5.324072389385068,-7.923303111446417,1,0.058823529411764705,16
João Daniel,178970,PT,SE,camara,PDL,PDL 474/2020,Convergente,17,-4.936720480677984,-8.023851506430141,1,0.058823529411764705,16
Marcon,160535,PT,RS,camara,PDL,PDL 474/2020,Convergente,17,-4.936523157639074,-8.348767433528966,1,0.058823529411764705,16
Nilto Tatto,178986,PT,SP,camara,PDL,PDL 474/2020,Convergente,17,-7.5324437132273125,-7.261268628116211,1,0.058823529411764705,16
Padre João,160556,PT,MG,camara,PDL,PDL 474/2020,Convergente,17,-7.53477432424644,-7.980371683740026,1,0.058823529411764705,16
Patrus Ananias,74160,PT,MG,camara,PDL,PDL 474/2020,Convergente,17,-6.376564811004134,-8.323316486730704,1,0.058823529411764705,16
Paulo Teixeira,141488,PT,SP,camara,PDL,PDL 474/2020,Convergente,17,-5.951972849716273,-7.527200882229313,1,0.058823529411764705,16
Pedro Uczai,160604,PT,SC,camara,PDL,PDL 474/2020,Convergente,17,-6.429172366444439,-7.911813714678381,1,0.058823529411764705,16
Rogério Correia,204480,PT,MG,camara,PDL,PDL 474/2020,Convergente,17,-8.137664598537768,-7.783066752626986,1,0.058823529411764705,16
Valmir Assunção,160610,PT,BA,camara,PDL,PDL 474/2020,Convergente,17,-6.818220461288379,-8.218783268005833,1,0.058823529411764705,16
Rubens Bueno,73466,CIDADANIA,PR,camara,PL,PL 5094/2020,Convergente,1,2.19401330610385,1.949177727522187,1,1,0
Alexandre Frota,204544,PSDB,SP,camara,PL,PL 5118/2020,Convergente,1,1.350618805177767,-0.2799115588489638,1,1,0
Alexandre Frota,204544,PSDB,SP,camara,PL,PL 5119/2020,Convergente,1,1.350618805177767,-0.2799115588489638,1,1,0
Christino Aureo,204440,PP,RJ,camara,PL,PL 5123/2020,Convergente,1,4.014547421675555,7.0589803999201735,1,1,0
Professor Joziel,204446,PSL,RJ,camara,PL,PL 5146/2020,Convergente,1,5.373292427193787,5.164908015535294,1,1,0
Alexandre Frota,204544,PSDB,SP,camara,PL,PL 5150/2020,Convergente,1,1.350618805177767,-0.2799115588489638,1,1,0
Alexandre Frota,204544,PSDB,SP,camara,PL,PL 5159/2020,Convergente,1,1.350618805177767,-0.2799115588489638,1,1,0
Nelson Barbudo,204449,PSL,MT,camara,PL,PL 5172/2020,Divergente,1,7.401267218301598,3.908568112616388,1,1,0
Rose Modesto,204357,PSDB,MS,camara,PL,PL 5196/2020,Neutro,1,2.3852678157951424,0.6629038590944276,1,1,0
Alexandre Frota,204544,PSDB,SP,camara,PL,PL 5212/2020,Neutro,1,1.350618805177767,-0.2799115588489638,1,1,0
