id_leggo,id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa_origem,status,nome_proposicao,apelido,tema,prioridade,advocacy_link,keywords,tipo_agenda,explicacao_projeto,classificacao_ambientalismo,explicacao_ambientalismo
4af54fac2bf11f83295f79b4494bedb2,2190884,PDL,7,"Susta o Decreto nº 9.642/2018, que ""Altera o Decreto nº 7.891, de 23 de janeiro de 2013, para dispor sobre a redução gradativa dos descontos concedidos em tarifa de uso do sistema de distribuição e tarifa de energia elétrica"".",2019-02-04T15:20:00Z,camara,Ativa,PDL 7/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
708dce104b079367e4da945d9741ff3f,2190986,PL,364,Dispõe sobre a utilização e proteção da vegetação nativa dos Campos de Altitude associados ou abrangidos pelo bioma Mata Atlântica.,2019-02-05T10:21:00Z,camara,Ativa,PL 364/2019,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
d70d58b5c9c0e417a0806bcc58055936,2191668,PL,630,"Autoriza o Poder Executivo a proceder na remissão dos débitos tributários, constituídos ou não, inscritos ou não em dívida ativa, ajuizados ou não, com exigibilidade suspensa ou não, das contribuições de que tratam os incisos I e II do artigo 25 da Lei n.º 8.212, de 1991, com redação dada pela Lei nº 10.256, de 2001, bem como a prevista originalmente no inciso I e II do artigo 25, da Lei nº 8.870, de 1994.",2019-02-12T16:37:00Z,camara,Ativa,PL 630/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
1dbe81661ce54b39de6507dabaa33349,2192263,PDL,36,"Susta dispositivos do Decreto nº 6.514, de 22 de julho de 2008, que dispõe sobre as infrações e sanções administrativas ao meio ambiente, estabelece o processo administrativo federal para apuração destas infrações, e dá outras providências, e a Instrução Normativa IBAMA nº 3, de 23 de janeiro de 2018, que estabelece os procedimentos para a aplicação da medida cautelar de destruição ou inutilização de produtos, subprodutos ou instrumentos utilizados na prática da infração ambiental.",2019-02-14T19:08:00Z,camara,Ativa,PDL 36/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
d0655141109fd7a195eccbbf1e1aa74d,2192431,PL,915,"Dispõe sobre a neutralização de emissão de gases de efeito estufa de eventos realizados às margens de represas, lagos, rios e córregos, em todo o território nacional.",2019-02-19T19:21:00Z,camara,Ativa,PL 915/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
b7139f15844c740a385ca58de3cb18de,2192602,PL,984,"Altera a Lei nº 9.985, de 18 de julho de 2000, para criar a categoria de Unidade de Conservação denominada Estrada-Parque e institui a Estrada-Parque Caminho do Colono no Parque Nacional do Iguaçu.",2019-02-20T18:30:00Z,camara,Ativa,PL 984/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
eebe22cd305ac44bf5ac393df7fc0611,2193334,PL,1205,"Dispõe sobre a zona de amortecimento das unidades de conservação; altera a Lei n° 9.985, de 18 de julho de 2000.",2019-02-27T14:35:00Z,camara,Ativa,PL 1205/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
aa21cbb14af4f093f0160f139d1e42a7,2193953,PL,1487,"Insere dispositivo na Lei 5.197, de 3 de janeiro de 1967, para  proibir a criação de pássaros em gaiola e viveiros.",2019-03-14T11:34:00Z,camara,Ativa,PL 1487/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
65f6d31e1f51ad9bbf222b0bde1b32f0,2195203,PL,1709,"Altera a Lei nº 12.651, de 25 de maio de 2012, para dispor sobre as áreas de preservação permanente em zonas urbanas.",2019-03-26T10:15:00Z,camara,Ativa,PL 1709/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
708594c916421646c66642859710e505,2196688,PL,2001,"Dispõe sobre a desapropriação e indenização de propriedades privadas em unidades de conservação de domínio público. Altera a Lei nº 9.985, de 2000.",2019-04-03T16:39:00Z,camara,Ativa,PL 2001/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
7db2799740c7bddb7f4701db47ad25e7,2198163,PL,2294,"Altera a Lei nº 12.651, de 25 de maio de 2012, para considerar de interesse social o represamento de pequenos cursos d''água, quando voltado para a irrigação.",2019-04-15T19:51:00Z,camara,Ativa,PL 2294/2019,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
480355ae3c783211d6b064ab5f2578c0,2199215,PL,2510,"Altera a Lei nº 12.651, de 25 maio de 2012, para dispor sobre as áreas de proteção permanente no perímetro urbano e nas regiões metropolitanas.",2019-04-24T16:56:00Z,camara,Ativa,PL 2510/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
f3b1afad92fe998dbf96ca3593caa74d,2203744,PL,2942,"Altera a Lei nº 6.938, de 31 de agosto de 1981 (Lei da Política Nacional do Meio Ambiente), para estabelecer que informações obtidas em estudos de impacto ambiental anteriores poderão ser aproveitadas no licenciamento de outros empreendimentos localizados na mesma região.",2019-05-16T18:02:00Z,NA,Ativa,PL 2942/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
78e334886ead9d8b5f22837d9c1faa19,2204946,PL,3128,"Altera a Lei nº 12.651, de 25 de Maio de 2012, para dispor sobre a exploração de madeira de espécimes mortas ou naturalmente tombadas.",2019-05-28T11:42:00Z,camara,Ativa,PL 3128/2019,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
f11a4df4fef3f14758284bb1d008f9d4,2210674,PLP,174,"Inclui os artigos 13-A e 13-B na Lei Complementar nº 87, de 13 de setembro de 1996, a fim de reduzir a base de cálculo do ICMS nas saídas dos insumos agropecuários que especifica.",2019-07-03T16:23:00Z,camara,Ativa,PLP 174/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
eae067d2aade07c3eea353a034ec096c,2210921,PL,3895,"Dispõe sobre a vedação de benefício tributário ou de incentivos fiscais a pessoas jurídicas condenadas por crimes ambientais ou em situação de mão de obra análoga à escravidão, e dá outras providências.",2019-07-04T12:52:00Z,camara,Ativa,PL 3895/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
f3bdb232dad3575315eae54dca75159e,2210976,PL,3903,"Altera a Lei nº 9.985, de 18 de julho de 2000, de modo a determinar que somente incidam as limitações de uso e gozo à propriedade privada localizada no interior de Unidades de Conservação após a devida indenização ou acordo que a preveja.",2019-07-04T14:55:00Z,camara,Ativa,PL 3903/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
0f1ea9e0ba23edf92f6d4f2d5d2e444c,2213495,PL,4245,"Altera os limites da Reserva Extrativista Prainha do Canto Verde, no Município de Beberibe, no Estado do Ceará.",2019-08-06T15:25:00Z,camara,Ativa,PL 4245/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
fad9f9b739cc2bd58fce57262adc8f19,2214197,PL,4347,"Altera a Lei nº 13.606, de 9 de janeiro de 2018, para prorrogar os prazos para adesão à renegociação de dívidas de operações de crédito rural que especifica.",2019-08-08T10:10:00Z,camara,Ativa,PL 4347/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
17b647f52e0df6042baad20346158c7d,2215118,PL,4472,"Altera redação da Lei nº 12.651, de 25 maio de 2012, para dispor sobre as áreas de proteção permanente no perímetro urbano e nas regiões metropolitanas.",2019-08-14T16:14:00Z,camara,Ativa,PL 4472/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
a515a252e0c1b3ff6e301372ad6618d3,2218243,PDL,597,"Susta a Instrução Normativa n° 76, de 30 de novembro de 2018, emitida pelo Ministério da Agricultura, Pecuária e Abastecimento.",2019-09-03T14:25:00Z,camara,Ativa,PDL 597/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
91230886ffed18167c50e71962e393c0,2218244,PDL,598,"Susta a Instrução Normativa n° 77, de 30 de novembro de 2018, emitida pelo Ministério da Agricultura, Pecuária e Abastecimento.",2019-09-03T14:26:00Z,camara,Ativa,PDL 598/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
3afd70db4f00f1c0b3b06f45d2f34a43,2218288,PL,4823,"Restringe a incidência da Taxa de Controle e Fiscalização Ambiental às atividades e empreendimentos sujeitos ao poder de polícia do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis, de acordo com os critérios estabelecidos na Lei complementar n° 140, de 8 de dezembro de 2011.",2019-09-03T15:44:00Z,camara,Ativa,PL 4823/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
15cc4380b21451e607fd8b0deb895dd7,2220086,PL,5040,"Altera o art. 161 do Decreto-Lei no 2.848, de 07 de dezembro de 1940.",2019-09-12T10:35:00Z,camara,Ativa,PL 5040/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
7d80fa49908f18a25fec7c100f089b9a,2223702,PL,5359,"Altera a redação do inciso II do art. 1º da Lei nº 10.925, de 23 de julho de 2004, que ""Reduz as alíquotas do PIS/PASEP e da COFINS incidentes na importação e na comercialização do mercado interno de fertilizantes e defensivos agropecuários e dá outras providências"".",2019-10-03T10:55:00Z,camara,Ativa,PL 5359/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
5b80ebe4fb92f2072ab053b32d679175,2227753,PL,5786,"Altera a Lei nº 9.605, de 1998, que ""dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências""",2019-10-30T18:24:00Z,camara,Ativa,PL 5786/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
75f8f0e82ea3cd2bf81a44349b715026,2228130,PL,5822,"Acrescenta redação à Lei no 9.985, de 18 de julho de 2000, para viabilizar o licenciamento ambiental de lavras garimpeiras de pequeno porte em Unidades de Conservação de Uso Sustentável do tipo Floresta Nacional.",2019-11-05T10:37:00Z,camara,Ativa,PL 5822/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
b7d2bbd1db4d06066d1128ca95d38731,2230568,PDL,709,"Susta a aplicação da Solução de Consulta COSIT/RFB n° 11, de 13 de janeiro de 2017, que dispõe sobre a inaplicabilidade do contrato de parceria ou integração rural para regular as relações entre cooperativa e cooperados para fins de incidência de contribuição previdenciária sobre a receita bruta.",2019-11-26T15:26:00Z,camara,Ativa,PDL 709/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
0ebb32d25fae6cf7afeffcc8a4f361f2,2230578,PL,6148,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, que ""dispõe sobre as infrações e sanções administrativas ao meio ambiente, estabelece o processo administrativo federal para apuração destas infrações, e dá outras providências"", disciplinando o embargo de obras ou atividades.",2019-11-26T16:00:00Z,camara,Ativa,PL 6148/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Negativo,Negativo
f2181ac4df5cbaac28f5dc51572da53e,2230904,PL,6193,"Altera o Decreto Lei n° 2.848, de 7 de dezembro de 1940 - Código Penal Brasileiro para majorar a pena do crime de esbulho possessório e da? outras providências.",2019-11-27T16:15:00Z,camara,Ativa,PL 6193/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Negativo,Negativo
ffa40f90aed9b5526c10b5b278bb45ca,2190621,PL,148,"Dispõe sobre a conservação de espécimes de erva-mate (Ilex paraguariensis) cadastrados e identificados como árvores matrizes produtoras de sementes e institui a política de incentivo à pesquisa, seleção e melhoramento genético da erva-mate.",2019-02-04T17:37:00Z,camara,Ativa,PL 148/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
78ef6174adf2443e3d776a6ab6ebad48,2191350,PLP,12,Dispõem sobre a regulamentação da cobrança das taxas de juros nas operações de crédito à produtores rurais e dá outras providências.,2019-02-06T15:20:00Z,camara,Ativa,PLP 12/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
f90c5caa4de2be11ffbe0ba3a7835b6f,2191628,PDL,21,"Susta os efeitos da Circular CIRCULAR Nº 5, DE 5 DE FEVEREIRO DE 2019 da Secretaria Especial de Comércio Exterior e Assuntos Internacionais do Ministério da Economia, nos termos do inciso V do art. 49 da Constituição Federal.",2019-02-12T15:51:00Z,camara,Ativa,PDL 21/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
0d777e42938dce5b33f10d60540d1e7c,2192487,PL,930,"Altera a Lei nº 9.973, de 29 de maio de 2000. Trata do processo de armazenagem de produtos agropecuários.",2019-02-20T14:44:00Z,camara,Ativa,PL 930/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
b850492398eace49708e3b20d62906ec,2193297,PL,1191,"Altera a Lei nº 13.105, de 16 de março de 2015, que institui o Código de Processo Civil; altera a Lei nº 7.347, de 24 de julho de 1985, que disciplina a ação civil pública; e altera a Lei nº 4.717, de 29 de junho de 1965, que regula a ação popular, para instituir o regime de tramitação prioritária nos processos judiciais pertinentes a desastres (PL Tramitação Prioritária Desastres)",2019-02-27T12:24:00Z,camara,Ativa,PL 1191/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
78a227f1864dd841548f12b83eedc2c7,2193502,PDL,53,"Autoriza, nos termos do § 3º do art. 231 da Constituição Federal, o aproveitamento dos recursos hídricos, mediante realização prévia dos Estudos de Viabilidade Técnica, Econômica e Ambiental - EVTEA, dos projetos de engenharia e dos demais Estudos Ambientais, nos trechos das hidrovias que especifica.",2019-03-12T14:27:00Z,camara,Ativa,PDL 53/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
c609ab7799bffb9e2bdf140417e9df22,2193607,PL,1358,"Altera a Lei nº 9.250, de 26 de dezembro de 1995, (Lei do Imposto de Renda de Pessoa Física) para incluir os gastos veterinários como dedutíveis da base de cálculo do imposto de renda.",2019-03-12T17:18:00Z,camara,Ativa,PL 1358/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
e45b28eeff56b33c9db63990044ed05f,2193752,PL,1407,"Confere ao Município de Rio Verde, no Estado de Goiás, o titulo de Capital Nacional do Agronegócio",2019-03-13T15:08:00Z,camara,Ativa,PL 1407/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
98975d5e4ca443291e7683faf3dc19ab,2194031,PL,1505,"Altera o Decreto-lei nº 73, de 21 de novembro de 1966, para estabelecer limites para o seguro obrigatório de bens dados em garantia, quando se tratar de operações de crédito rural.",2019-03-14T14:47:00Z,camara,Ativa,PL 1505/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
dff308365135380392cf06e36bce35ad,2195113,PL,1702,"Altera o artigo 11º da lei nº 9.456, de 25 de abril de 1997, que ""Institui a Lei de Proteção de Cultivares e dá outras providências"".",2019-03-22T09:50:00Z,camara,Ativa,PL 1702/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
fff8ca0454fbd687d1d6ce90d4dcc80c,2195525,PL,1776,"Dá nova redação ao artigo 289, §§ 1º e 2º acrescenta artigo 290-A, ambos da Lei nº 6.404, de 15 de dezembro de 1976, e o artigo 1º da Lei nº 8.639, de 31 de março de 1993.",2019-03-27T10:21:00Z,camara,Ativa,PL 1776/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
14b3eab274470d37095bb3f204c54be1,2195908,PL,1860,"Altera a Lei nº 8.212, de 24 de julho de 1991, a fim de acrescentar parágrafo 14 ao artigo 25 no intuito de afastar o recolhimento em duplicidade da contribuição previdenciária nas ocasiões que específica.",2019-03-28T13:07:00Z,camara,Ativa,PL 1860/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
ce2a51ae7ace95122ca99a8a6d00fc6f,2196673,PL,1992,Dispõe sobre a entrada e permanência de animais domésticos em repartições públicas federais,2019-04-03T16:25:00Z,camara,Ativa,PL 1992/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
4df60a902752ace1c73979ac53ff865c,2196674,PL,1993,Proíbe a criação ou manutenção de animais para fins de extração de pele,2019-04-03T16:26:00Z,camara,Ativa,PL 1993/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
8296333f793608853d955e4fa1cd0524,2197910,PL,2266,"Altera a Lei 4.504, de 30 de novembro de 1964 e a Lei 5.868, de 12 de dezembro de 1972, para possibilitar o desmembramento da propriedade rural abaixo da fração mínima de parcelamento nos casos de divisão da propriedade entre familiares.",2019-04-11T16:50:00Z,camara,Ativa,PL 2266/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
f63a501a886b2b45358125ddbe7f13fb,2198500,PL,2356,"Altera a Lei n 7.802, de 11 de julho de 1989, para dispor sobre a obrigatoriedade de as empresas produtoras e importadoras de agrotóxicos publicarem o volume comercializado e o lucro líquido do ano anterior.",2019-04-16T17:41:00Z,camara,Ativa,PL 2356/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
71f60940e7154b4c4f11fa2e9a10b79b,2198528,PL,2367,"Acrescenta parágrafo ao art. 26 da Lei n° 11.959, de 29 de junho de 2009 (Lei de Pesca), para permitir que o órgão estadual competente conceda licença ao pescador profissional para a pesca marinha.",2019-04-16T18:24:00Z,camara,Ativa,PL 2367/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
0add670c472627ea054b3b6c7052e6b4,2199161,PL,2497,"Altera a Lei nº 11.959, de 29 de junho de 2009, que ""Dispõe sobre Política Nacional de Desenvolvimento Sustentável da Aquicultura e da Pesca"", para incluir entre as competências do Poder Público, as ações de repovoamento com alevinos nas águas interiores e continentais.",2019-04-24T15:00:00Z,camara,Ativa,PL 2497/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
734377ba0c5ba962ed27d5103cc98364,2199545,PL,2567,"Altera a Lei nº 4.504, de 30 de novembro de 1964, e a Lei nº 5.868, de 12 de dezembro de 1972, e dá outras providências. Altera a Lei nº 5.868, de 1972.",2019-04-25T17:37:00Z,camara,Ativa,PL 2567/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
210b1c3c0995485229f6104711343544,2199637,PL,2580,"Altera a Lei nº 9.294, de 15 de julho de 1996, que ""dispõe sobre as Restrições ao Uso e à Propaganda de Produtos Fumígenos, Bebidas Alcoólicas, Medicamentos, Terapias e Defensivos Agrícolas, nos Termos do § 4º do art. 220 da Constituição Federal"", para proibir o uso de produtos fumígenos e consumo de bebidas alcoólicas em parques públicos e privados.",2019-04-29T16:36:00Z,camara,Ativa,PL 2580/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
c0c62d7e4b8998071688758c0c754c64,2203408,PL,2891,"Altera a Lei nº 6.198, de 26 de dezembro de 1974, para determinar a edição de normas específicas para regulamentar a comercialização fracionada de produtos destinados à alimentação de caninos e felinos domésticos.",2019-05-15T14:21:00Z,camara,Ativa,PL 2891/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
770887c85936d1cdb5fc32e165c15819,2203668,PL,2936,"Agrava a pena do crime de pichação e prevê que a pena será cominada com a obrigação de reparar o dano na coisa alheia, mediante limpeza realizada pelo próprio agente. Altera a Lei nº 9.605, de 1998.",2019-05-16T15:30:00Z,camara,Ativa,PL 2936/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
ef4b03e54bcc1e1180bbd5e1d1c23b1a,2203976,PL,2974,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para afastar ou dosar as penalidades com base no princípio da insignificância, na relevância do fato e na plausibilidade da justificativa. Altera a Lei nº 9.605, de 1998.",2019-05-21T14:53:00Z,camara,Ativa,PL 2974/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
ba62da275cc9c5e0a26e39c85887c8e0,2204001,PL,2979,"Cria o Programa de Fomento à Construção, Modernização e Adequação de Abatedouros Públicos e dá outras providências",2019-05-21T15:30:00Z,camara,Ativa,PL 2979/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
231f36c8f312f4a6e4f23fd1530b803a,2204437,PL,3078,"Altera o Decreto-Lei nº 986, de 21 de outubro de 1969, para obrigar os alimentos sujeitos a rotulagem a trazer informações sobre as quantidades de fósforo e potássio",2019-05-22T17:28:00Z,camara,Ativa,PL 3078/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
485e4e466108f77189555013e08a40d2,2206405,PL,3295,"Dispõe sobre a isenção de cobrança de tarifa de energia elétrica utilizadas em poços artesianos, e dá outras providências.",2019-06-04T17:36:00Z,camara,Ativa,PL 3295/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
1fd8e354123f262b164eafef8e486e50,2206610,PL,3326,Dispõe sobre a atividade pesqueira embarcada para a captura das espécies de camarão que especifica e adota outras providências.,2019-06-05T12:09:00Z,camara,Ativa,PL 3326/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
e02775f067e35e494cbab2df89163648,2206678,PL,3336,Dispõe sobre a atuação e o estabelecimento de zoológicos e aquários como centros de conservação da biodiversidade.,2019-06-05T14:00:00Z,camara,Ativa,PL 3336/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
53360c69deccb9b3111c5a51b6861aa4,2208118,PL,3547,"Altera a Lei nº 11.947, de 16 de junho de 2009, para incluir as cooperativas formadas por agricultores familiares na ordem de prioridades para o fornecimento de alimentos no âmbito do Programa Nacional de Alimentação Escolar - Pnae, com recursos financeiros do Fundo Nacional de Desenvolvimento da Educação - FNDE.",2019-06-14T10:34:00Z,camara,Ativa,PL 3547/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
56739211e3645e751445ad5e47eccada,2209047,PL,3681,"Altera a Lei nº 5.197, de 3 de janeiro de   1967, para impor restrições à fabricação, importação e comércio de rede de neblina.",2019-06-25T10:44:00Z,camara,Ativa,PL 3681/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
d81da0d78ab6f51983ecf45b7ae65500,2210920,PL,3894,"Proíbe a exigência de caução ou de qualquer garantia similar para internação de animais em hospitais, clínicas veterinárias e congêneres, quando há urgência de tratamento",2019-07-04T12:52:00Z,camara,Ativa,PL 3894/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
0b5748f9d1db1f525c87525e525e502a,2214911,PL,4439,"Altera a Lei nº 10.893, de 13 de julho de 2004, para isentar fertilizantes do pagamento do Adicional ao Frete para a Renovação da Marinha Mercante.",2019-08-13T20:37:00Z,camara,Ativa,PL 4439/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
34c210b75a62b7086912e7e4da5e0fb4,2214943,PL,4451,"""Dá nova redação ao caput do artigo 3º da Lei nº 11.326, de 24 de julho de 2006, que estabelece as diretrizes para a formulação da Política Nacional da Agricultura Familiar e Empreendimentos Familiares Rurais"".",2019-08-14T11:35:00Z,camara,Ativa,PL 4451/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
b321c0eb9f01c9e1c021eefad355d4a2,2215109,PL,4468,"Altera o art. 65 da Lei nº 9.605, de 12 de fevereiro de 1998, a fim de inserir uma qualificadora no crime de pichação.",2019-08-14T16:05:00Z,camara,Ativa,PL 4468/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
be5fb3873319aedcbcedf8559ad48347,2217798,PL,4765,Cria subvenção econômica a ser concedida na venda de café por produtores rurais ou por suas cooperativas.,2019-08-29T10:17:00Z,camara,Ativa,PL 4765/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
30e3dae6608057d51061bb6b3fa83c91,2218428,PL,4835,Estabelece a obrigatoriedade do conter informações sobre o preparo sustentável de alimentos congelados.,2019-09-03T18:07:00Z,camara,Ativa,PL 4835/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
b073cd843864361437c1864ca2cc7d7c,2218445,PL,4845,"Altera a Lei 11.947, de junho de 2009, para possibilitar sejam os recursos do PNAE destinados à compra direta de gêneros alimentícios produzidos em Comunidades Terapêuticas",2019-09-03T18:27:00Z,camara,Ativa,PL 4845/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
39986650f48804888397f6c8c9be82b5,2220199,PL,5060,Dispõe sobre a compostagem de restos humanos e dá outras providências. Altera a Lei nº 6.015 de 1973.,2019-09-12T15:46:00Z,camara,Ativa,PL 5060/2019,NA,Meio Ambiente e Desenvolvimento Sustentável,NA,NA,NA,NA,NA,Neutro,Neutro
62118b2465ef9d3803ed06ee3ef5ff0c,2220520,PL,5086,"Altera a Lei nº 1.283, de 18 de dezembro de 1950, para dispor sobre a inspeção industrial e sanitária de produtos de pescado e seus derivados.",2019-09-17T15:55:00Z,camara,Ativa,PL 5086/2019,NA,"Agricultura, Pecuária, Pesca e Extrativismo",NA,NA,NA,NA,NA,Neutro,Neutro
