id_parlamentar,D1,D2,casa
178993,-1.0460586457772623,-0.10339767782217872,camara
178994,-0.134609515798524,-0.6518304819644555,camara
178996,-0.785477237632176,-0.22317344027344027,camara
178997,-0.6394183881789566,0.17709786971230196,camara
179000,-0.6346557153726048,-0.2587360635582804,camara
179001,-0.8891497505419816,-0.06013804564695179,camara
179587,-0.9264020367139341,-0.061698888917230514,camara
188097,1.4344922274040188,-0.09642185873564157,camara
191923,0.32197627086048747,-0.2583590616338245,camara
193726,-0.9607054923715962,0.4188395424031453,camara
194260,-0.8502459566994683,0.13064642776299923,camara
195866,-0.5507463583448775,0.9593316614541961,camara
196358,-1.047678099932133,0.4443552715715702,camara
197438,-0.7014144244543054,0.22024457525700888,camara
198197,-0.9196396272457364,0.049777290286654376,camara
198783,0.18442403678056074,0.21484827875100612,camara
204351,-0.7867657658810358,-0.5042453061018337,camara
204352,1.1622857370142303,0.007071770501641435,camara
204353,-0.8195494400479109,0.2303657589308562,camara
204354,-0.824137453566041,1.5360538702186515,camara
204355,0.17582240908725016,-0.11812258218213983,camara
204356,-0.7376872589735184,0.22109188575499836,camara
204357,0.03396353842167533,0.8049583038584869,camara
204358,-0.7767724594927926,0.0644238553871805,camara
204359,0.2846929632645333,-0.5645231356460395,camara
204360,0.5148643481842157,0.6960751008984544,camara
204361,-0.6814514207901543,-0.04515185470745139,camara
204362,-0.003358258172325767,-0.49166905633484465,camara
204363,-0.12651593697126565,0.6149801779683036,camara
204364,-0.5218025901177624,0.6878105368858929,camara
204365,-1.2122787635912038,-1.7665195791618027,camara
204366,0.08354587743978223,0.2950423231640107,camara
204367,-0.4832853515118688,-1.0261931885517355,camara
204368,-1.085226212687092,-0.11757558453691062,camara
204369,-0.61165826795639,-0.7356999450365023,camara
204370,1.4758593182924808,-1.375780059597686,camara
204371,0.6418199159442158,-0.23220112121981243,camara
204372,-0.7159843996196955,-0.9806070223007466,camara
204373,0.2859726080240353,0.12099148643158505,camara
204374,-0.6142384609881725,-0.07814241640908297,camara
204375,-0.21640051744412206,0.19093408894413635,camara
204376,-0.6165909987944049,-0.8229897637796558,camara
204377,0.3154598542091181,-1.1298469802086724,camara
204378,-0.3276720755560593,-0.027821168663930026,camara
204379,-1.2548944663145385,0.31986747382934555,camara
204380,-0.8050507783799131,0.0509951290275179,camara
204381,-0.6739950910138979,0.4381514174767407,camara
204382,-0.741851060691618,-0.5220354865935243,camara
204383,0.6524858783625429,0.9323833326812414,camara
204385,0.44931314897087204,-0.14875589937273548,camara
204386,0.0995504493759676,-0.1404824181999459,camara
204387,-0.562787087742846,-0.23305325835981688,camara
204388,-0.4055239920811565,-0.33707855719438834,camara
204389,1.1093198511383664,0.08858229077012407,camara
204390,-0.5847775347899791,0.08471269114474896,camara
204391,0.4603281795283669,-1.5293881274609753,camara
204392,0.24045460212287256,-0.5657874145483839,camara
204393,1.7046386910965028,-0.2729615933075095,camara
204394,1.1498286429159852,0.07815983902336869,camara
204395,-0.8931890536886752,0.15622123830181506,camara
204396,-0.5155344522792673,-0.07116514444136195,camara
204397,0.5045841410217892,-0.37208911156599783,camara
204398,-0.7988791876194763,-0.539598917766115,camara
204399,-0.7999289980323693,0.07023098573312293,camara
204400,-0.47978323075076895,-0.21164914130435913,camara
204403,0.1863401398445183,-0.5003355173305494,camara
204404,-1.590730664962954,0.12004885637097465,camara
204405,0.5387493352878907,-0.6681048077446161,camara
204406,-0.7578150978730683,0.03448544556230466,camara
204407,1.8038921297316655,1.2985507749893188,camara
204408,-1.072875371146285,0.021878307348260906,camara
204409,-1.195025155141037,0.13944810433931903,camara
204410,-0.8930661177483018,0.3777094919617798,camara
204411,-0.4376657586168133,0.19705578855102238,camara
204412,0.05258218981432386,-0.51347000989204306,camara
204413,-0.6695507717824168,-0.8265681235548863,camara
204414,-0.850264111723391,0.1986321548232824,camara
204415,-0.9435205868806842,-0.3699830282798116,camara
204416,-0.5505853251336811,-0.43060663595359094,camara
204418,0.10926887457604552,-0.5403181088945945,camara
204419,-0.3111098419391536,0.16963625077229408,camara
204420,-1.2914482127231866,-0.8083121876334731,camara
204421,0.10000892681893578,-0.12491299173624092,camara
204422,-0.5646819633002347,-0.020652283719572485,camara
204423,-0.5463471480226487,0.08827102417475347,camara
204425,0.2524166501880281,-0.6339793539426565,camara
204426,1.351139093518713,-0.542605615051628,camara
204427,-0.03619939470431776,0.7417997375735322,camara
204428,1.5982862591651743,-0.11842090823312798,camara
204429,0.965044548848586,0.2319351966548316,camara
204430,0.5629614837078516,-1.525374495253983,camara
204431,-0.7112814997733882,0.20376233968250898,camara
204432,-1.1079935528856852,0.2550089021264524,camara
204433,0.5664774888293833,-1.3681253392591386,camara
204434,-0.77224131305563,0.33094444732148764,camara
204435,0.34023752872991553,2.129840985184287,camara
204436,-0.7363931849445866,0.280984714837919,camara
204437,-0.0991111563005362,0.3477876489552315,camara
204438,-0.6989827547537695,0.28160420653594903,camara
204439,-0.35062899746784904,0.6994729392332202,camara
204440,-1.2105634323381307,-0.1821591933846088,camara
204441,-0.7246118442890218,0.21292535167696006,camara
204442,-0.5384501912568399,-0.43247812473552755,camara
204444,-0.81702095632691,-0.28545619134955835,camara
204446,-0.8420212249564174,-0.6535722277375611,camara
204447,-0.3530399699857759,-0.2780078565265149,camara
204448,-0.04853632785737853,-1.0607323536458386,camara
204449,-0.597566849896284,0.051048932971308206,camara
204450,-1.1432204575728764,2.076201659196018,camara
204451,0.09476634672686006,0.4420553450801774,camara
204452,-0.07306126331479514,0.08349994505847136,camara
204453,1.782618229460635,-0.31055949536599037,camara
204454,-0.7609317049465687,-1.1472934357040083,camara
204455,-1.0160243268905902,-1.479699572701629,camara
204456,-1.283866384365687,1.0266741269943065,camara
204457,-1.1427380883235143,0.49836694211385324,camara
204458,-0.9375809404698955,-0.8929600538703236,camara
204459,-0.7969137492554789,-0.007321265161116051,camara
204460,-1.1898546257230491,-0.5688522239945438,camara
204461,-1.2589800797285366,-2.0495404624596727,camara
204462,-0.7467391684416389,-1.0384885264646562,camara
204463,-0.4921281704632152,0.042299029110913294,camara
204464,1.4210294649532773,0.5851052332904545,camara
204465,-0.4987317101624957,-0.18044480361349297,camara
204466,0.24988652262917652,-0.21614488827586,camara
204467,1.663181284796036,-0.08678125096481118,camara
204468,0.9648712624087794,1.9939315848320256,camara
204469,-0.8489056100990933,0.7486019551576563,camara
204471,0.11376438730337163,0.7453525626201111,camara
204472,-0.7002988964830785,-0.34937950755763636,camara
204473,-0.47388593532788337,0.038527658122289254,camara
204474,-1.0521945541610827,0.2494762582661385,camara
204475,-0.6543233563656293,0.11437583488751515,camara
204476,-0.16480238265379438,0.5142978281175302,camara
204477,-0.35140551177963086,-0.07935545910749475,camara
204478,0.205580500555654,-0.5401646971225679,camara
204479,-0.5276175311499135,-0.10221801353195678,camara
204480,1.6773519740414564,-0.3210154519314696,camara
204481,-0.05761888513932918,0.2994624263995061,camara
204482,-0.4372759812340881,1.404480331603684,camara
204483,1.1466250034086816,-0.035140410854905,camara
204484,-1.1094964846786644,-0.5264247716187851,camara
204485,-0.7622619838188227,0.5385082250150708,camara
204486,0.5519094260687546,1.6765420678516392,camara
204487,0.06422531170037286,0.9058352251742434,camara
204488,0.8833753783134399,0.4877135022242122,camara
204489,0.4812998936716616,1.0818531473242567,camara
204490,-0.5097605270862057,0.13305218102453506,camara
204491,-0.7873589815578276,0.08791379230806265,camara
204492,1.6589720044177039,-0.28539441583778763,camara
204494,0.4759116640825093,-0.7013032899898416,camara
204495,1.6803951948679272,-0.20821773434507504,camara
204496,0.2350965673005263,-0.8252818792473884,camara
204497,-1.418811150368554,-1.375215649009884,camara
204498,-0.7198109521715509,0.15688232870362587,camara
204499,0.4869698037218037,0.2768406302707544,camara
204500,0.3393887048032241,-0.8232554243017474,camara
204501,1.2887287296791818,0.01166061827968468,camara
204502,-1.1532842340416787,-1.0077492297201616,camara
204503,1.928108554101895,-0.17233974099982963,camara
204504,-0.4203880727844216,0.007037670161442477,camara
204505,0.4447936802503885,-0.6421023037486135,camara
204506,-0.7873680572452869,0.38958912045766597,camara
204507,-0.5337855900306554,0.008250076138544896,camara
204508,0.05354233786434674,-1.608801612969948,camara
204509,0.9721685180821363,1.8733560249299663,camara
204510,-0.6512458610829615,0.09416984429007147,camara
204511,0.02616692231849052,0.33383860562809986,camara
204512,-1.0989023920927992,-0.07689528473909334,camara
204513,-0.9004128523783625,-1.5698618828025581,camara
204514,-1.3149739488401953,0.07300812375035533,camara
204515,0.5042365787444469,0.10685999684799297,camara
204516,-1.2169148135768912,-1.9410769818352154,camara
204517,-0.7967722535852741,0.24041541251386356,camara
204518,-0.4963206560721116,0.2254093638657223,camara
204519,-0.9491232520874551,-2.139080759929806,camara
204520,-0.9215368625963063,-0.15410090879442556,camara
204521,-1.255472977080477,-0.35552318147332856,camara
204522,0.16588504318980113,-0.4888098794664302,camara
204523,-1.0613639487496889,-2.136230457481998,camara
204524,-0.9211606651548732,0.23986719578859347,camara
204525,0.5134748114991082,-0.7221370022634165,camara
204526,-0.7110907967253658,-0.8980627252283815,camara
204527,-0.6711786186686796,0.5581022129115604,camara
204528,-1.30929692249308,-2.0089521416999214,camara
204529,-0.7125659257214847,-0.8375148390875179,camara
204530,0.8883921170495782,-0.24771181037383738,camara
204531,-0.8793733850268044,-1.059732911619581,camara
204532,-1.1691696145807529,-2.1738942481212757,camara
204533,0.6455740862276665,1.603005050128131,camara
204534,0.8612778221757053,-0.70806006252377,camara
204535,0.7304449090160694,1.3461528108921565,camara
204536,-0.6626932831640118,-1.7305910266027473,camara
204537,0.5329493312645455,-0.6025339638846654,camara
204538,-0.9951957651836382,-0.09425635217388782,camara
204539,-0.5919034724245923,-0.014660566184320455,camara
204540,-0.7125690103564178,0.2314737993924521,camara
204541,0.5404577049035434,1.5301730284602777,camara
204542,1.1563917397494448,0.13950102607297513,camara
204543,0.918529394689067,-0.3509940242054653,camara
204544,0.21741337811468925,0.8589216529372476,camara
204545,-1.1645058729617883,-1.1864438622161917,camara
204546,-1.2361096103750002,-0.014257854526619713,camara
204547,-0.17741054697596695,0.9673265443456515,camara
204548,-0.32721323103011946,0.30747082000650444,camara
204549,-0.6168447678414171,0.1749803549140523,camara
204550,-0.845641442355481,0.2348958077843156,camara
204551,-0.22081415574800037,1.0612433258340623,camara
204552,0.918409114442021,-0.37818812933045015,camara
204553,0.6612798763460697,-0.7820543553611642,camara
204554,-0.18712187691233284,0.19526966054510733,camara
204555,1.7337698541667268,-0.5446945949002594,camara
204556,-0.8641490554835553,0.29470214108129655,camara
204557,-0.6756104038882913,0.07918553381368383,camara
204558,1.1605416529019474,0.052618692569635604,camara
204559,1.690436109545986,-0.23696175324321403,camara
204560,-0.7660298233730041,0.18776700951324302,camara
204561,0.9385986843720704,0.9230380748985056,camara
204562,0.03115519014201779,-0.43558146023258637,camara
204563,-0.523229251825414,0.042852700137963454,camara
204564,-0.20314582373938508,0.8735144485347969,camara
204565,-1.3723094536943243,-1.3052443305860113,camara
204566,-0.03929474684947322,-0.038196277542299824,camara
204567,-0.9221841693492788,0.09150079406374372,camara
204569,-0.5414749601019389,0.033487698510854674,camara
204570,-0.8677471509449691,0.1913874877386328,camara
204571,0.39217637361924934,0.23086612222212594,camara
204572,-0.5349189995856307,-0.20888588670425118,camara
204573,-0.5048913074059843,0.13688807602583772,camara
204574,-1.063802927652828,0.5120655654178177,camara
204575,0.11126807678512181,-0.4224909211313196,camara
204576,-0.12183880542677689,0.7781869634525214,camara
205476,0.27003208180158084,-0.33155672736546293,camara
205535,0.19064390561507344,0.010891640998326681,camara
205548,1.9090528857431728,1.2192365322196936,camara
205550,0.014910703632272416,-0.15543686650235394,camara
205863,-0.6343056783955416,-0.8004979570698998,camara
205865,-0.02952905834035507,-0.7574424176520892,camara
206231,0.8677138119019608,-0.08382282830408173,camara
207176,-0.08552514050864185,0.3754074044409897,camara
207309,-0.6007017889391363,-0.3394925109115541,camara
209189,1.7190092885431583,-0.624439364740319,camara
211866,-0.43012056480449395,-1.3585136853272,camara
212504,-0.5908427562316355,-0.08704206872496928,camara
212625,-0.6095996481245101,-0.31921916217874907,camara
212749,-0.5043703706360697,-0.0033579006525500527,camara
213274,1.0426306111351018,-1.836777761701469,camara
213679,0.19801378835596123,0.1024454736734495,camara
213762,-1.251209753203084,-0.6551938975933435,camara
213854,0.549623132141042,-0.023082319935603453,camara
214445,-0.725440765045515,-0.29106524684618407,camara
214477,-0.2439800397864623,-0.08420693148871418,camara
214694,-0.29435275863400084,0.6322682186416761,camara
62881,-0.5025808436696012,-0.1356669916824624,camara
66179,-0.2132451811985237,0.9667137784736662,camara
66828,0.026582536422363717,0.38516065066531174,camara
67138,0.4166974810915346,-0.7284552424123265,camara
68720,0.7606701039795118,0.20895006974330713,camara
69871,1.9687682899457597,0.9005495235583685,camara
72442,0.4813422725744868,0.8812267030209626,camara
73433,1.4954285875758557,-0.2038476151313179,camara
73441,-0.7664236273872032,-0.04085957268181212,camara
73460,0.32907651900185675,0.736977314135138,camara
73466,-0.2163152865461119,0.23296573114928207,camara
73482,1.7897974893659432,-0.21226154290484645,camara
73486,0.31213513898249384,1.4901425103383668,camara
73531,1.7722054350537264,1.7033726480879274,camara
73586,1.0864159942623512,0.18931963409613037,camara
73604,1.6400357825044483,-0.2830149606892565,camara
73692,-0.39566718959932623,-0.23632671333111144,camara
73696,0.4741590828247886,-0.4337609942528541,camara
73701,1.59285657101983,-0.2650335701698316,camara
73772,-1.0422807196493424,0.41312170404002885,camara
73788,0.0180735946392782,0.47617809326691757,camara
73801,1.8881442699262958,1.3449506701637943,camara
73808,-0.7187162413230478,-0.2318750427544438,camara
73891,0.07820644578987142,-0.32589811304246125,camara
73943,1.6469591148739013,1.2366365355956324,camara
74043,-0.8986952089372837,0.12045174121795242,camara
74044,-0.13313931154005215,0.32427708904798136,camara
74052,-0.8751730576097411,0.2745185934766123,camara
74057,1.4501611039926188,1.3741594291211114,camara
74060,1.6511357265061513,1.25652563740479,camara
74075,-0.41644726130851584,0.3199657082331396,camara
74079,0.10059906463282131,-0.19174548008327355,camara
74090,-0.6349592121660095,0.24285767040517198,camara
74156,1.6109545375747938,-0.1600478750296014,camara
74158,0.3183673094128824,1.7629828610585236,camara
74159,1.8340894990834884,-0.23413272341688565,camara
74160,1.7824719426263054,-0.3615816722678778,camara
74161,1.7432209659131808,-0.23361243882816213,camara
74200,0.5591586473265721,-0.7256562672622049,camara
74212,-0.93216531415155,0.18032665677206586,camara
74262,0.3094409419046966,-0.6956268751285721,camara
74270,-0.2412485237614432,0.4029072500388493,camara
74273,0.2637146557664411,-0.4468385083059807,camara
74283,1.6023783147317707,-0.17240346004380566,camara
74299,0.6111388325322761,1.6431823020197862,camara
74305,-0.7816805420536459,-0.9175363979981971,camara
74317,-0.7121042235686874,0.24989983056691736,camara
74319,-0.3129862189075552,-0.08502574247596414,camara
74352,-0.8934683262166514,0.3974167948149076,camara
74356,-0.9157637795631398,0.0678990875168177,camara
74366,-0.7671603919987715,-0.03603065745321857,camara
74371,1.740201477030183,-0.3494912512746781,camara
74376,1.7010613068119307,-0.23498251826574984,camara
74383,0.16445943775600616,-0.5423799013463815,camara
74398,1.3763784306426743,0.02217343765424466,camara
74400,1.790489200181979,-0.39117091796907827,camara
74419,1.221141559630307,-0.19726826575175607,camara
74439,0.6479161256411841,1.5272461254589254,camara
74459,-0.9453303298819914,0.3356722762228984,camara
74467,0.5598672561326442,1.3726205194860177,camara
74471,-0.5142826409295144,-0.005836941646411156,camara
74478,-0.21916604034923703,0.17037269597500393,camara
74537,-0.9523111363392135,-0.2122144856713449,camara
74554,-0.6843913271092316,0.15221835635121575,camara
74571,0.7278225223056273,0.3841196124981731,camara
74574,-0.5637276454267918,0.13628377792882257,camara
74585,0.3673334777737316,-1.4462142272428173,camara
74646,-0.7114169302250671,0.012705475123541846,camara
74655,-0.7569425267100649,0.22264615636093532,camara
74693,-0.7201556432045646,-0.27844862720395974,camara
74749,-0.6745838584358187,0.15901854809931804,camara
74784,0.6985937112547249,1.1345853730922226,camara
74806,-0.04918210241608833,-0.051845835344628804,camara
74848,1.431205406997939,1.2560141192984307,camara
75431,-0.7263991954132766,0.2104417005975741,camara
76874,1.7541123132342196,1.2974059578469732,camara
81055,1.7957930335719816,1.2609080960748265,camara
81297,-0.641137197203556,0.0809020141910201,camara
90201,-0.13921859752436155,-0.8814468618801177,camara
90842,-0.5980588951479991,0.14650234527337766,camara
92102,0.06813535020041275,-0.4576034072148802,camara
92346,-0.22316356895176553,-0.9838542231472027,camara
92699,-0.12143003165816732,-0.838492155251773,camara
92776,0.06910305019362446,0.21097114373847378,camara
93083,-1.5353938189276664,0.051753888374063646,camara
98057,-0.57583836983915615,0.32353927743750255,camara
1023,-0.22518138558622933,-0.24220772613473643,senado
1173,0.156595553695794,-0.004964893854326835,senado
1186,-0.9631462996023236,0.34067756451742504,senado
1249,0.20918188076717179,0.22266474499522806,senado
151,0.06910013886763887,-0.12926781011942953,senado
22,0.2815344242952548,-0.5154035945587615,senado
2331,0.17169739769977435,0.06611606637877392,senado
285,-0.834536643832959,0.10110784379882869,senado
3361,0.22770193913707973,-0.04738515817917307,senado
3396,0.005144722977753045,-0.07049355962642007,senado
345,0.30648544758107416,-0.6208546615067493,senado
35,-0.3709083731793572,-0.02663059957822296,senado
374,1.3733697130435822,-0.5238800643813322,senado
3777,-0.8694232065829751,-0.05896679675660731,senado
3806,-1.2204417061385957,1.2153946759200938,senado
3830,-0.05800450976460165,0.14041862441879818,senado
4525,-0.5261196969638157,0.06282757744203045,senado
4531,0.16318464530890744,0.18015702213981552,senado
4545,0.26895585063242583,-0.7309275028618193,senado
