id_leggo,id_ext,casa,relator_id,relator_id_parlametria,relator_nome
5b383a40703b786a7f8ecb47cff02477,140546,senado,5953,25953,Fabiano Contarato
c3ffb2d938e9cf73197d8731aa6c3255,142690,senado,5529,25529,Antonio Anastasia
aba7a0647180a3b37c576f07cf8de76b,138126,senado,5540,25540,Fernando Bezerra Coelho
2d91f5e7e59961f0789f968aa0ec00ed,135108,senado,5748,25748,Veneziano Vital do Rêgo
e930c2f9ea803cca320833675408d71f,135648,senado,5529,25529,Antonio Anastasia
e930c2f9ea803cca320833675408d71f,135648,senado,5523,25523,Otto Alencar
cc265921abc63c5090042f84ecce26fb,143587,senado,374,2374,Paulo Rocha
826978a4a6119ef3625f8f655abaa1f5,136872,senado,285,2285,Marcio Bittar
826978a4a6119ef3625f8f655abaa1f5,136872,senado,1173,21173,Wellington Fagundes
e7ed0cf5a317d76a8ff1ff522f61812e,136839,senado,5529,25529,Antonio Anastasia
e7ed0cf5a317d76a8ff1ff522f61812e,136839,senado,5502,25502,Plínio Valério
aee869ac22101da1ca80553ef1b48ce7,137797,senado,4531,24531,Jayme Campos
aee869ac22101da1ca80553ef1b48ce7,137797,senado,4981,24981,Acir Gurgacz
82ed1e9560dc4ddab2e56a801d2eb0f3,143356,senado,4525,24525,Fernando Collor
eaad6a95ed22f2ae06485a3512ae9e3e,141437,senado,3806,23806,Zequinha Marinho
40ccf3c29d8d8c799dd114d48ab95c6b,144719,senado,5996,25996,Diego Tavares
53b4585f954ff88798c1da5ab7265d3c,144643,senado,5502,25502,Plínio Valério
028492f72874907250d0505ce7b0bf2b,140311,senado,1249,21249,Kátia Abreu
fcded076be31aa7f99cd59ee38e8095c,137319,senado,6152,26152,Nelson Barbudo
fcded076be31aa7f99cd59ee38e8095c,137319,senado,5385,25385,Irajá
74dbee5272804176a03850c295c1aa54,140554,senado,4981,24981,Acir Gurgacz
f5a9a945227292b83cb390bd0395f48b,139071,senado,5988,25988,Soraya Thronicke
f5a9a945227292b83cb390bd0395f48b,139071,senado,6104,26104,Pedro Lupion
7e2d10f2e304c958e03cece4491239f6,139444,senado,5982,25982,Alessandro Vieira
c7e7eeb00c32ed1c6405e37584142e45,139448,senado,6027,26027,Mecias de Jesus
c7e7eeb00c32ed1c6405e37584142e45,139448,senado,4698,24698,Edio Lopes
99c577bdfe03d40ae7e3cb4c63467664,139736,senado,5270,25270,Domingos Sávio
ef18c399be7c7d245418add5b0d3cd67,140001,senado,5352,25352,Rogério Carvalho
b939dbc513955298c09d86f0c11f2421,140116,senado,6091,26091,Luis Miranda
b939dbc513955298c09d86f0c11f2421,140116,senado,5385,25385,Irajá
e333427710591a4b476a4e2b6949e623,140117,senado,5679,25679,Marx Beltrão
e333427710591a4b476a4e2b6949e623,140117,senado,5627,25627,Jean Paul Prates
7ad75fb2c7bd1990cb00e35481347458,140367,senado,470,2470,Chico Rodrigues
ebddd18c7c99e4be2ebb7a8f0d349d09,140424,senado,5990,25990,Carlos Viana
ebddd18c7c99e4be2ebb7a8f0d349d09,140424,senado,5765,25765,Roman
ebddd18c7c99e4be2ebb7a8f0d349d09,140424,senado,5585,25585,Luiz do Carmo
ddd9fc5799e62b5bd5f94c9843f16ab0,141814,senado,5926,25926,Lucas Barreto
2f9960c5629a3e520b7b475dc6ccc4a9,143654,senado,6295,26295,Carlos Fávaro
1bc2466959107dd5a13fd523afd2ffa3,144365,senado,285,2285,Marcio Bittar
2279e51c1818c4d5eaa8ca05bf8e10f9,136853,senado,5732,25732,Rodrigo Pacheco
8abf7654fbd33384df0d5ee00bdd933b,140760,senado,825,2825,Paulo Paim
5a4a116465040efd1246bf4612a8e02e,135609,senado,5529,25529,Antonio Anastasia
6ca119cd90139946049c113136bef565,135165,senado,5535,25535,Telmário Mota
88d5abe1f8cbfc8664546cb0685008b5,135858,senado,581,2581,Jaques Wagner
a7d1954317d49860e7d094740c4cb59c,135175,senado,5535,25535,Telmário Mota
e0f5d1ca11d2c6b703ea6c36ccb40dbd,136879,senado,6027,26027,Mecias de Jesus
0951066ca224f67a5ce614571b61c229,137065,senado,1186,21186,Luis Carlos Heinze
60211d690442e4790271643cd0ad3dc2,140895,senado,6027,26027,Mecias de Jesus
fedcd6759fc40f3fb0968e8024baf121,135796,senado,5982,25982,Alessandro Vieira
9691c5966cca049801359fe89b5166a0,138552,senado,5979,25979,Leila Barros
9691c5966cca049801359fe89b5166a0,138552,senado,5959,25959,Styvenson Valentim
9691c5966cca049801359fe89b5166a0,138552,senado,475,2475,Confúcio Moura
1f8fbe1054bb174908f989d6e29ccf32,140489,senado,5988,25988,Soraya Thronicke
6c74bedf8b714e465f7fe246047a3710,140530,senado,581,2581,Jaques Wagner
ff29ff4d916a03cd3753ede7dd6b982c,140541,senado,677,2677,Roberto Rocha
375ef8c5e25da01d57a22f8a33fa4bb1,140613,senado,5012,25012,Randolfe Rodrigues
2d8e49e60313f657cf1870f22524cb41,136417,senado,5748,25748,Veneziano Vital do Rêgo
1865182af6d37f87234698314e7cbf89,139916,senado,5012,25012,Randolfe Rodrigues
4c04ec8caeab978a8777a5b6fec31fc6,139917,senado,5535,25535,Telmário Mota
2248dff228becaf25dba94d74e629842,140744,senado,5718,25718,Eliziane Gama
9365bf8da2953679ce72de33d4648f66,140818,senado,4531,24531,Jayme Campos
c9f0b0979086bb844be663a309d34a46,135117,senado,4560,24560,Sérgio Petecão
99da4c897f087ff611abdaeb5259ffe4,138337,senado,5502,25502,Plínio Valério
f7e1f34e5ffcdf29fd417c97f06aed94,135169,senado,5783,25783,Zenaide Maia
46f21b82789c07a457d65619991a3e56,135161,senado,5529,25529,Antonio Anastasia
ad9a166563c2b6a16683d400807968cd,135158,senado,5666,25666,Major Olimpio
d015c5e324b9f1e9802bf27a39d4f6de,135179,senado,5529,25529,Antonio Anastasia
d6e50d85963fb11027eb81cf33bd9284,135207,senado,5905,25905,Rodrigo Cunha
2e151a23e0aa2a0fb0e2201e9a5cf7f2,135230,senado,5502,25502,Plínio Valério
2e151a23e0aa2a0fb0e2201e9a5cf7f2,135230,senado,581,2581,Jaques Wagner
2e151a23e0aa2a0fb0e2201e9a5cf7f2,135230,senado,742,2742,Marcelo Castro
3b5600a471a8a8963f871d84d12ecab0,135240,senado,5535,25535,Telmário Mota
1500badc155ea18ae6494b247a96c52f,135332,senado,4531,24531,Jayme Campos
ec3dbed2d3301d16b28eea24b99ee293,135377,senado,3806,23806,Zequinha Marinho
7ef9a245638bf643a4aafe7bdb59fce3,135567,senado,742,2742,Marcelo Castro
9beba6e170796ac2e3c566455e81b0dd,135586,senado,475,2475,Confúcio Moura
fd91e219410c99797253583155372fc3,135653,senado,5012,25012,Randolfe Rodrigues
528b129ac1078010f36741d9c81eed63,135672,senado,5926,25926,Lucas Barreto
15a86f2c1f06a7ed346e413e22d922b4,135651,senado,5523,25523,Otto Alencar
174918a8ca09646dac9b3129465fa44c,135664,senado,475,2475,Confúcio Moura
0a47e56a70f7c68aa7176ebe6ae36476,135686,senado,5990,25990,Carlos Viana
2910a0a3952ecfa66450c10972e4c6ee,135681,senado,5523,25523,Otto Alencar
8d586dc2f46e2e13fed1fde33fa79f42,135717,senado,5531,25531,Elmano Férrer
0aae05928abb6a83a51cbfd42d935b69,135799,senado,5953,25953,Fabiano Contarato
9bf8748d316c4477868db3932db87f60,135801,senado,6027,26027,Mecias de Jesus
0ed08f124eb6abb9f44ff7f736630477,135818,senado,581,2581,Jaques Wagner
9748f842c85768b1073df07ce4032e90,135859,senado,581,2581,Jaques Wagner
1a74054629a02e97250b77cfc97e5e82,135868,senado,5953,25953,Fabiano Contarato
1973c4b6e45af8a78f781b41ddaf3987,135948,senado,374,2374,Paulo Rocha
162063385d8d75aa905e6efb0a53a975,135986,senado,5531,25531,Elmano Férrer
abd12935c2bfaa6ded47f2a7c5fe75eb,136084,senado,1186,21186,Luis Carlos Heinze
57787c5911fa085b010161fe1ce8d620,136265,senado,5979,25979,Leila Barros
0ea9962317f8137607c3bdf36ac40ce2,136294,senado,5411,25411,Weverton
a2fb06e44cb548d95fa3144ce7a6c2ba,136339,senado,285,2285,Marcio Bittar
b8b7b29c9cec9e90d28283d2e14e674d,136371,senado,677,2677,Roberto Rocha
7f9600865fe9990e2484f26f6ea9e6c9,136380,senado,5422,25422,Marcos Rogério
a09b639691bf7971bcfbf2a1d0a92fe3,136643,senado,5732,25732,Rodrigo Pacheco
93eaced4ff4d64d99ea77fc595009965,138122,senado,5979,25979,Leila Barros
5b6dc6647355a71b84b2af01c50e9385,136782,senado,5985,25985,Nelsinho Trad
6dfd44aa84fda3908878ad70308ee41d,136798,senado,5585,25585,Luiz do Carmo
bb11bd8140ae5e01dbf0944857bc71e9,137008,senado,5982,25982,Alessandro Vieira
d8a02979d2829415b1b87a300ce96d86,137118,senado,677,2677,Roberto Rocha
4aa48de07ffa76e8eeed3a75c25034a3,137294,senado,4560,24560,Sérgio Petecão
91223a8f8656506811b60b70e889d5f9,137404,senado,1186,21186,Luis Carlos Heinze
17616f03d63d1c483336c7b232f057c2,137486,senado,4981,24981,Acir Gurgacz
f9bd7e777361dbd947f299ca037b45ca,137599,senado,5523,25523,Otto Alencar
1d5f1af19f04d44e5413beafca8f9ef7,137601,senado,5523,25523,Otto Alencar
b07a1fa9fc92647d95996f1cf2d0e050,137653,senado,5895,25895,Jorge Kajuru
e56e3cdbc6506aff6322820bf2e45ffb,137657,senado,5953,25953,Fabiano Contarato
0bb217da1e776f91e1544d7d9cc67215,137828,senado,4981,24981,Acir Gurgacz
ba9b9c25cbb737369245a9b06d6cff42,140534,senado,5982,25982,Alessandro Vieira
ca3f10dd9ddb8b43db025b84e0f231e9,137850,senado,5523,25523,Otto Alencar
daa56dae713f27b1143ea567d69fbaef,138338,senado,5502,25502,Plínio Valério
b5538ce6f5ee64cbc724580efe60b347,138480,senado,5718,25718,Eliziane Gama
fa25d0ef3929442479d163ad825f2620,138540,senado,5979,25979,Leila Barros
fa25d0ef3929442479d163ad825f2620,138540,senado,475,2475,Confúcio Moura
fa25d0ef3929442479d163ad825f2620,138540,senado,5976,25976,Eduardo Girão
a8627a07771b873fb5cd7ae6b362b83e,138694,senado,5988,25988,Soraya Thronicke
233b334de3092a3bb6287ceec89d6d5c,138735,senado,5718,25718,Eliziane Gama
a534d78618d3fa7d51ebb1fed82e7395,138812,senado,5982,25982,Alessandro Vieira
83eea3a21f9bde0d61e38296db52b505,138839,senado,4994,24994,Eduardo Braga
7d6fe0516894b21b34d3f7a78b24264d,138873,senado,5718,25718,Eliziane Gama
f91fa97644948efa473e5b80e9766d21,138892,senado,5924,25924,Oriovisto Guimarães
6b9659992d6915b7ef8607ef048d5eca,138902,senado,5982,25982,Alessandro Vieira
2d65473c1302ad224a26429e46d9b88c,138904,senado,581,2581,Jaques Wagner
f069f3b7a64a1125a6607488ad645f39,138937,senado,22,222,Esperidião Amin
1af82e91b2c98778f90d7cf2ce4220e1,139054,senado,285,2285,Marcio Bittar
86d5c2c186312f2c2fcaaff1f00b226c,139066,senado,5627,25627,Jean Paul Prates
106d3cade46a4714ce9f835fb0664b07,139154,senado,5012,25012,Randolfe Rodrigues
8257571ac8a49dddd8d582108170a08f,139267,senado,5627,25627,Jean Paul Prates
ddcf29758528b140118b6054030a025e,139361,senado,5718,25718,Eliziane Gama
b4b7bb2ce226e8d5c143a3b0df65bb0f,139527,senado,5953,25953,Fabiano Contarato
1495e57cedf0e50546d3ae9eaeb1cd66,139585,senado,4531,24531,Jayme Campos
1765e127a5122196a65b561f8d61bead,139662,senado,5627,25627,Jean Paul Prates
b74153bc72d64fb641696373fe616c73,139839,senado,5012,25012,Randolfe Rodrigues
18c56b8f58b39196112039260af7f168,139848,senado,5982,25982,Alessandro Vieira
0c5ce178d09d477b44e90b25dd3ee1b3,139858,senado,5988,25988,Soraya Thronicke
289e253a4ca6cb9abba709aeba6c5440,139853,senado,475,2475,Confúcio Moura
c08ac5eecb70a8d884aafbd636f5e3d9,139856,senado,4770,24770,Izalci Lucas
b6623595facee83a19d1004c11957b9b,139966,senado,5535,25535,Telmário Mota
8f77140002b2c752fc00029894085851,139988,senado,4560,24560,Sérgio Petecão
b3ecc73d08f5b4d6ec87341e7223f5c9,140347,senado,374,2374,Paulo Rocha
d0655141109fd7a195eccbbf1e1aa74d,2192431,camara,204356,1204356,Amaro Neto
7db2799740c7bddb7f4701db47ad25e7,2198163,camara,204550,1204550,Junior Mano
f11a4df4fef3f14758284bb1d008f9d4,2210674,camara,143084,1143084,Tiago Dimas
f11a4df4fef3f14758284bb1d008f9d4,2210674,camara,204356,1204356,Amaro Neto
fad9f9b739cc2bd58fce57262adc8f19,2214197,camara,204400,1204400,Aline Sleutjes
b850492398eace49708e3b20d62906ec,2193297,camara,204436,1204436,Isnaldo Bulhoes Jr.
78a227f1864dd841548f12b83eedc2c7,2193502,camara,74090,174090,Atila Lins
78a227f1864dd841548f12b83eedc2c7,2193502,camara,204378,1204378,Coronel Chrisostomo
f63a501a886b2b45358125ddbe7f13fb,2198500,camara,160559,1160559,Alceu Moreira
f63a501a886b2b45358125ddbe7f13fb,2198500,camara,204393,1204393,Frei Anastacio Ribeiro
34c210b75a62b7086912e7e4da5e0fb4,2214943,camara,204474,1204474,Juarez Costa
4ee4f8ef2d5c6158f551268de50b3e5c,2220973,camara,204463,1204463,Wladimir Garotinho
2758a9e192a8f87df74b9a4f8c2d00ae,2225700,camara,204436,1204436,Isnaldo Bulhoes Jr.
9c9dcf8210afeb68df3c972520f58eeb,2201529,camara,191923,1191923,Flavio Nogueira
6d2bbca6eb76e7411882054a60839644,2190446,camara,178910,1178910,Joaquim Passarinho
6d2bbca6eb76e7411882054a60839644,2190446,camara,204370,1204370,Celio Moura
eedf2f7e172a0534c8eeed806eef9164,2190483,camara,204488,1204488,Celio Studart
200a3857111591f2c61c174649fc1b6d,2190623,camara,204374,1204374,Bia Kicis
200a3857111591f2c61c174649fc1b6d,2190623,camara,160570,1160570,Jeronimo Goergen
467e50ee465439697699737e87558cd0,2190988,camara,204517,1204517,Ze Vitor
f684107400cb49c402ddd00a091836a3,2190989,camara,66828,166828,Fausto Pinato
5b9a268545839d1c2293a226d28cd2d4,2191061,camara,204388,1204388,Bibo Nunes
fe67ca9f845bd8ec47aeb8bc5f190c67,2191098,camara,178992,1178992,Vitor Lippi
b81b46388c193eeb4fe02d7585f05c1b,2191179,camara,160575,1160575,Erika Kokay
9482830e26c8499433b8e8f265c93957,2191513,camara,178962,1178962,Carlos Gomes
9482830e26c8499433b8e8f265c93957,2191513,camara,204472,1204472,Jose Medeiros
b7afeb393bdba2c13b9cfd28dd77ae83,2191621,camara,141459,1141459,Joao Maia
92acb771640660fb06bcfa40d7e382bc,2191650,camara,204395,1204395,Pedro Lupion
2bde12e389c795c5d43714df55c4e24b,2192360,camara,178947,1178947,Sostenes Cavalcante
0a18bffbb7a241f3518f3b71f9981296,2192580,camara,74043,174043,Wellington Roberto
5b383a40703b786a7f8ecb47cff02477,2192978,camara,160655,1160655,Ricardo Izar
539786b5611ffae58065309c91f72923,2193043,camara,204494,1204494,Fred Costa
539786b5611ffae58065309c91f72923,2193043,camara,198783,1198783,Emanuel Pinheiro Neto
61376b9e19a90752492ea9241388eaee,2193081,camara,141459,1141459,Joao Maia
e4f8077208cae2f57717511f550498be,2193221,camara,207176,1207176,Bia Cavassa
4fac10e0bbf78781c20ae5cb52a9a984,2193952,camara,204393,1204393,Frei Anastacio Ribeiro
4a001f7671130d9d64f0a0c83095ed84,2194103,camara,178962,1178962,Carlos Gomes
df16b2c7ecb909c2d8da98f9f44658e2,2194251,camara,204566,1204566,Marreca Filho
a36bd0e4e0b031b5ffcb9bb6e2e7ba57,2196486,camara,204386,1204386,Jose Mario Schreiner
eeca5e94df0d6e19cefe7bc95001a1ed,2197747,camara,204566,1204566,Marreca Filho
d77b232a1b1d83cac9b8fb35bd62f2a2,2198334,camara,204494,1204494,Fred Costa
aba7a0647180a3b37c576f07cf8de76b,2201538,camara,204434,1204434,Dra. Vanda Milani
b467e1adf56e8aa622a557e34bd330c6,2203390,camara,160655,1160655,Ricardo Izar
15ca3093ce9b8e88a41e215985f16b9e,2205521,camara,204495,1204495,Airton Faleiro
3e9779056b9e669871a10146810e0c72,2206354,camara,204530,1204530,Rodrigo Agostinho
eecc73a15f65cbc6666459377e24da97,2206396,camara,204360,1204360,Silvia Cristina
e654feb4454f214ada6de4345e302535,2208386,camara,204552,1204552,Eduardo Braide
731cd66c6a8e83493395da3dbeac2d0d,2209791,camara,178952,1178952,Walter Alves
aedcc562e73ec3b768d52bdcaebe11d4,2224581,camara,204490,1204490,Charlles Evangelista
b5c62f3d5e5ab27c2496359855ce8b4e,2195043,camara,204393,1204393,Frei Anastacio Ribeiro
028492f72874907250d0505ce7b0bf2b,2195635,camara,146307,1146307,Neri Geller
028492f72874907250d0505ce7b0bf2b,2195635,camara,160665,1160665,Augusto Coutinho
74dbee5272804176a03850c295c1aa54,2214203,camara,204576,1204576,Joao Roma
74dbee5272804176a03850c295c1aa54,2214203,camara,204360,1204360,Silvia Cristina
e333427710591a4b476a4e2b6949e623,2233489,camara,178843,1178843,Marx Beltrao
