id_leggo,interesse,nome_interesse,apelido,keywords,tema,tema_slug,advocacy_link,tipo_agenda,descricao_interesse
54e059dfd83e60ccf9d1aca0785162b6,painel,Proposições,NA,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo","meio-ambiente-e-desenvolvimento-sustentavel;agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
fd413bbecb633683a6761f80be9181f0,painel,Proposições,NA,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo","meio-ambiente-e-desenvolvimento-sustentavel;agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
c4f7298afbdba0577b1ca549376e74f8,painel,Proposições,NA,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo","meio-ambiente-e-desenvolvimento-sustentavel;agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
233afc93fd30fe6ebf3775a8c5373a53,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
39e3cd41d7e4d9559babb3c92aea152c,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
993ef0e756b19e1a5f2364c9703b5a9f,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
afce104a0cfa16808d45df263c64fa3e,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
1fdbf44b45f763d78889a4a8b16981df,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
a8171713efe896f451c6f2c8729d2683,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
85e4291df7244618dd773687ae35cc51,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
24405767db3342d52d98fe327b82000d,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
4cbe7d4e6fb481207dd9529dde0ae6f8,painel,Proposições,NA,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo","meio-ambiente-e-desenvolvimento-sustentavel;agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
c20da5fe61863159a382e7454add4e99,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
997ae89110b988183db3a929f89dab1d,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
22e1696ba9774b557b99f3c02a7b76d1,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
e930c2f9ea803cca320833675408d71f,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
617bfc397871ddac7a06400c51e43b50,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
4fc4df4b9dfd1736231dea9a6f35acf7,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
39a4b0b89cf11fbed9533ed80d1f31f3,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
9e9274204fac2dc2519a2b35ed3fe656,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
cc265921abc63c5090042f84ecce26fb,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
a2ff9643323350760f35690a2745a8c3,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
600a916357dd173bb610a95968fa78a4,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
61ec739d5b643c39dfd9b1f33a8bef16,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
fe7cb699a293bda85e96ff3dc5213b2f,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
c94b73b6596e82c1ea649739cd474b95,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
b705a261cd591e128d22b3cd678aba66,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
b5b3a11cc57cf3ec141d4e1de49f7057,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
468566097eb58091861706e7171146ab,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
e1c80019896a8957f8e0af802ecce20f,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
f02a8744647412fe39b66e5a36e8dd77,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
c1bf6ad46de6caad5f67655847f4774b,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
ed5b51ab8181f4c455f2126ef459fbbe,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
dd8ba24fd52965cd3ebe089c525b981d,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
a7d1954317d49860e7d094740c4cb59c,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
0a47e56a70f7c68aa7176ebe6ae36476,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
93eaced4ff4d64d99ea77fc595009965,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
d8a02979d2829415b1b87a300ce96d86,painel,Proposições,NA,NA,Recursos hídricos,recursos-hidricos,NA,NA,Lista de proposições
24edfaa736103cd9272c75af7d156974,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
8522a5e851667c8e3089e5dbc6d3f304,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
5cebec781257056025f9e6692e0a81bc,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
2d91f5e7e59961f0789f968aa0ec00ed,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
0d9474c890a194c8db2e4cf4aadfec9a,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
ab7c44749de98a6d60b967a27755fac2,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
826978a4a6119ef3625f8f655abaa1f5,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
e7ed0cf5a317d76a8ff1ff522f61812e,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
aee869ac22101da1ca80553ef1b48ce7,painel,Proposições,NA,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo","meio-ambiente-e-desenvolvimento-sustentavel;agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
82ed1e9560dc4ddab2e56a801d2eb0f3,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
eaad6a95ed22f2ae06485a3512ae9e3e,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
40ccf3c29d8d8c799dd114d48ab95c6b,painel,Proposições,NA,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo","meio-ambiente-e-desenvolvimento-sustentavel;agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
53b4585f954ff88798c1da5ab7265d3c,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
8abf7654fbd33384df0d5ee00bdd933b,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
5a4a116465040efd1246bf4612a8e02e,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
6ca119cd90139946049c113136bef565,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
88d5abe1f8cbfc8664546cb0685008b5,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
e0f5d1ca11d2c6b703ea6c36ccb40dbd,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
0951066ca224f67a5ce614571b61c229,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
60211d690442e4790271643cd0ad3dc2,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
fedcd6759fc40f3fb0968e8024baf121,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
9691c5966cca049801359fe89b5166a0,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
1f8fbe1054bb174908f989d6e29ccf32,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
d450fe4457ccf95699d47d7065b6f90d,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
6c74bedf8b714e465f7fe246047a3710,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
ff29ff4d916a03cd3753ede7dd6b982c,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
80237681f2cf9593637828cf5ba5d613,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
375ef8c5e25da01d57a22f8a33fa4bb1,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
2d8e49e60313f657cf1870f22524cb41,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
1865182af6d37f87234698314e7cbf89,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
4c04ec8caeab978a8777a5b6fec31fc6,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
2248dff228becaf25dba94d74e629842,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
9365bf8da2953679ce72de33d4648f66,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
5ea0f1d5f611a41c2aee6183a4e0d454,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
aea7769ccafa8b478174c7ccf8b2ace0,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
c9f0b0979086bb844be663a309d34a46,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
99da4c897f087ff611abdaeb5259ffe4,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
f7e1f34e5ffcdf29fd417c97f06aed94,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
46f21b82789c07a457d65619991a3e56,painel,Proposições,NA,NA,Recursos hídricos,recursos-hidricos,NA,NA,Lista de proposições
ad9a166563c2b6a16683d400807968cd,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
d015c5e324b9f1e9802bf27a39d4f6de,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
d6e50d85963fb11027eb81cf33bd9284,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
2e151a23e0aa2a0fb0e2201e9a5cf7f2,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
3b5600a471a8a8963f871d84d12ecab0,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
1500badc155ea18ae6494b247a96c52f,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
ec3dbed2d3301d16b28eea24b99ee293,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
7ef9a245638bf643a4aafe7bdb59fce3,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
9beba6e170796ac2e3c566455e81b0dd,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
fd91e219410c99797253583155372fc3,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
528b129ac1078010f36741d9c81eed63,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
15a86f2c1f06a7ed346e413e22d922b4,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
174918a8ca09646dac9b3129465fa44c,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
2910a0a3952ecfa66450c10972e4c6ee,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
8d586dc2f46e2e13fed1fde33fa79f42,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
0aae05928abb6a83a51cbfd42d935b69,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
9bf8748d316c4477868db3932db87f60,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
0ed08f124eb6abb9f44ff7f736630477,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
9748f842c85768b1073df07ce4032e90,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
1a74054629a02e97250b77cfc97e5e82,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
1973c4b6e45af8a78f781b41ddaf3987,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
162063385d8d75aa905e6efb0a53a975,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
abd12935c2bfaa6ded47f2a7c5fe75eb,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
db8bbb739b0ec0cdaf70fa39f50f6568,painel,Proposições,NA,NA,"Agricultura, pecuária e abastecimento","agricultura,-pecuaria-e-abastecimento",NA,NA,Lista de proposições
57787c5911fa085b010161fe1ce8d620,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
0ea9962317f8137607c3bdf36ac40ce2,painel,Proposições,NA,NA,Recursos hídricos,recursos-hidricos,NA,NA,Lista de proposições
a2fb06e44cb548d95fa3144ce7a6c2ba,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
b8b7b29c9cec9e90d28283d2e14e674d,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
7f9600865fe9990e2484f26f6ea9e6c9,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
a09b639691bf7971bcfbf2a1d0a92fe3,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
5b6dc6647355a71b84b2af01c50e9385,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
6dfd44aa84fda3908878ad70308ee41d,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
bb11bd8140ae5e01dbf0944857bc71e9,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
4aa48de07ffa76e8eeed3a75c25034a3,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
91223a8f8656506811b60b70e889d5f9,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
17616f03d63d1c483336c7b232f057c2,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
f9bd7e777361dbd947f299ca037b45ca,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
1d5f1af19f04d44e5413beafca8f9ef7,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
b07a1fa9fc92647d95996f1cf2d0e050,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
e56e3cdbc6506aff6322820bf2e45ffb,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
0bb217da1e776f91e1544d7d9cc67215,painel,Proposições,NA,NA,"Agricultura, pecuária e abastecimento","agricultura,-pecuaria-e-abastecimento",NA,NA,Lista de proposições
ba9b9c25cbb737369245a9b06d6cff42,painel,Proposições,NA,NA,Recursos hídricos,recursos-hidricos,NA,NA,Lista de proposições
ca3f10dd9ddb8b43db025b84e0f231e9,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
7244a7ad51170286dcf62a6de789db2a,painel,Proposições,NA,NA,Nao especificado,nao-especificado,NA,NA,Lista de proposições
daa56dae713f27b1143ea567d69fbaef,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
b5538ce6f5ee64cbc724580efe60b347,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
fa25d0ef3929442479d163ad825f2620,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
a8627a07771b873fb5cd7ae6b362b83e,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
233b334de3092a3bb6287ceec89d6d5c,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
43c5ce4044715152b8a687cb71dc6eb2,painel,Proposições,NA,NA,"Agricultura, pecuária e abastecimento","agricultura,-pecuaria-e-abastecimento",NA,NA,Lista de proposições
a534d78618d3fa7d51ebb1fed82e7395,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
83eea3a21f9bde0d61e38296db52b505,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
9970b9786b2d5419178a4dbb7f68d127,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
7d6fe0516894b21b34d3f7a78b24264d,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
f91fa97644948efa473e5b80e9766d21,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
6b9659992d6915b7ef8607ef048d5eca,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
2d65473c1302ad224a26429e46d9b88c,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
f069f3b7a64a1125a6607488ad645f39,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
1af82e91b2c98778f90d7cf2ce4220e1,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
86d5c2c186312f2c2fcaaff1f00b226c,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
106d3cade46a4714ce9f835fb0664b07,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
8257571ac8a49dddd8d582108170a08f,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
ddcf29758528b140118b6054030a025e,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
b4b7bb2ce226e8d5c143a3b0df65bb0f,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
1495e57cedf0e50546d3ae9eaeb1cd66,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
1765e127a5122196a65b561f8d61bead,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
b74153bc72d64fb641696373fe616c73,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
18c56b8f58b39196112039260af7f168,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
0c5ce178d09d477b44e90b25dd3ee1b3,painel,Proposições,NA,NA,"Agricultura, pecuária e abastecimento","agricultura,-pecuaria-e-abastecimento",NA,NA,Lista de proposições
289e253a4ca6cb9abba709aeba6c5440,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
c08ac5eecb70a8d884aafbd636f5e3d9,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
8f77140002b2c752fc00029894085851,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
74d85c5078076bc8f5c03a2e2610e1e9,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
062d22533cf2b6363e0458ad2c3f33e7,painel,Proposições,NA,NA,"Agricultura, pecuária e abastecimento","agricultura,-pecuaria-e-abastecimento",NA,NA,Lista de proposições
b3ecc73d08f5b4d6ec87341e7223f5c9,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
b6623595facee83a19d1004c11957b9b,painel,Proposições,NA,NA,Meio ambiente,meio-ambiente,NA,NA,Lista de proposições
c0be709a2a9f30a179fd93d3d4dbfbeb,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
fdc801c17a40b93a7509cacc5f5edbcc,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
b113dae3d94490d4394f923c50173000,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
cfdb6127ab9f97337dc7bb2ac7ca55f2,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
edc39113335be8db9cde28f3d7e3e8ab,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
2402e12c728a208afaa32fe9abe2e24a,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
1e8edcd904dc70cc4b24db6fadfa8a13,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
56acb1439d22956944d381fee1084de6,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
8776c5172b6682efc67c41fed741306e,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
b13f5d6ce77deeaa254cce2857afb1fe,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
39f1bd10e9d632b38e7a01d5bef824a0,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
a471763bf7328d73b616675af285f438,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
6b4d1678585c71fbce0bdd12049af18f,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
addaa43242e8c5b5cee4dfb436883a72,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
6da06eadf78db985f2c5ad85041daadd,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
be307815893ecf17dd0647c6130e1d43,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
b783dcd1788f6bed531e53aff3de7857,painel,Proposições,NA,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
9fddbfd0a5d868528855d4ef8db2300a,painel,Proposições,NA,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo","meio-ambiente-e-desenvolvimento-sustentavel;agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,Lista de proposições
a81b4f6e8993425391a55d6e1c1836c8,painel,Proposições,NA,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,Lista de proposições
